times(ps)|lambda_restraints|lambda_electrostatics|lambda_sterics|(1.0, 0.96, 0.0)|(1.0, 0.98, 0.0)|(1.0, 1.0, 0.0)
466.2|1.0|1.0|0.0|-165048.20631955907|-165047.6387591588|-165047.02074894522
466.4|1.0|1.0|0.0|-164829.17871357448|-164828.1444924007|-164827.04720896017
466.6|1.0|1.0|0.0|-164559.99021238368|-164559.04427838323|-164558.03528211606
466.8|1.0|1.0|0.0|-164754.19676890085|-164753.04903564695|-164751.8382401264
467.0|1.0|1.0|0.0|-164608.4100923628|-164607.65334516246|-164606.83353569542
467.2|1.0|1.0|0.0|-164893.70410113913|-164893.26266527225|-164892.75816713867
467.4|1.0|1.0|0.0|-164658.67482645143|-164658.32167775792|-164657.88024189108
467.6|1.0|1.0|0.0|-164859.79794228938|-164858.77633356894|-164857.7168874884
467.8|1.0|1.0|0.0|-164714.19978094153|-164713.27907184776|-164712.28268803394
468.0|1.0|1.0|0.0|-164426.93699713433|-164426.18024993397|-164425.36044046693
468.2|1.0|1.0|0.0|-164650.3020103154|-164649.8479619952|-164649.356076315
468.4|1.0|1.0|0.0|-164430.42954596167|-164430.08900972147|-164429.68541121462
468.6|1.0|1.0|0.0|-164456.7895734406|-164456.6256115472|-164456.41119984043
468.8|1.0|1.0|0.0|-164457.00398514737|-164456.99137269403|-164456.92831042735
469.0|1.0|1.0|0.0|-164503.92293035184|-164504.11211715193|-164504.27607904535
469.2|1.0|1.0|0.0|-164787.438268964|-164787.0851202705|-164786.694134217
469.4|1.0|1.0|0.0|-164483.04974224858|-164482.78488072843|-164482.4821818483
469.6|1.0|1.0|0.0|-164672.3764002927|-164671.7583900791|-164671.11515495882
469.8|1.0|1.0|0.0|-164554.33644949103|-164553.78150154414|-164553.15087887718
470.0|1.0|1.0|0.0|-164389.15536989455|-164388.43646005422|-164387.66710040052
470.2|1.0|1.0|0.0|-164721.71433560931|-164721.04587558235|-164720.3017408353
470.4|1.0|1.0|0.0|-164575.90010300503|-164575.58479167157|-164575.20641807138
470.6|1.0|1.0|0.0|-164556.7922361961|-164556.35080032927|-164555.87152710237
470.8|1.0|1.0|0.0|-164823.89877301396|-164823.52039941377|-164823.06635109358
471.0|1.0|1.0|0.0|-164530.1828736898|-164530.00629934302|-164529.75405027627
471.2|1.0|1.0|0.0|-164589.5098969986|-164588.48828827814|-164587.42884219764
471.4|1.0|1.0|0.0|-164547.23966894357|-164546.8612953434|-164546.44508438322
471.6|1.0|1.0|0.0|-164396.74571425552|-164395.95112969517|-164395.10609532145
471.8|1.0|1.0|0.0|-164097.83023327554|-164097.2122230619|-164096.51853812826
472.0|1.0|1.0|0.0|-164456.2887696293|-164455.91039602912|-164455.4563477089
472.2|1.0|1.0|0.0|-164216.42519890264|-164215.73151396896|-164214.97476676863
472.4|1.0|1.0|0.0|-163911.43976713988|-163910.94788145967|-163910.39293351272
472.6|1.0|1.0|0.0|-164178.38234206432|-164178.1174805442|-164177.81478166403
472.8|1.0|1.0|0.0|-164224.60203388683|-164224.47590935347|-164224.2993350067
473.0|1.0|1.0|0.0|-164337.7461988897|-164337.60746190295|-164337.40566264954
473.2|1.0|1.0|0.0|-164449.12938370483|-164448.87713463802|-164448.5744357579
473.4|1.0|1.0|0.0|-164567.17006691158|-164566.81691821807|-164566.38809480454
473.6|1.0|1.0|0.0|-164418.19176806882|-164417.98996881538|-164417.7377197486
473.8|1.0|1.0|0.0|-164342.55341298744|-164342.54080053413|-164342.46512581408
474.0|1.0|1.0|0.0|-164320.43368508003|-164320.2697231866|-164320.0426990265
474.2|1.0|1.0|0.0|-164002.42681170048|-164002.28807471372|-164002.07366300697
474.4|1.0|1.0|0.0|-164052.097361276|-164051.29016426232|-164050.40729252857
474.6|1.0|1.0|0.0|-163941.11873880404|-163940.77820256387|-163940.37460405703
474.8|1.0|1.0|0.0|-164192.47822160562|-164191.98633592538|-164191.41877552515
475.0|1.0|1.0|0.0|-164305.01616250418|-164304.83958815745|-164304.62517645067
475.2|1.0|1.0|0.0|-164220.49718696793|-164220.33322507452|-164220.1062009144
475.4|1.0|1.0|0.0|-164094.2375511218|-164094.22493866849|-164094.14926394846
475.6|1.0|1.0|0.0|-164148.8020157705|-164148.43625462364|-164147.99481875676
475.8|1.0|1.0|0.0|-164065.79946034512|-164065.62288599837|-164065.39586183825
476.0|1.0|1.0|0.0|-164417.2106630983|-164417.02147629822|-164416.79445213813
476.2|1.0|1.0|0.0|-164275.31882147433|-164274.87738560743|-164274.37288747387
476.4|1.0|1.0|0.0|-164181.05915129892|-164180.56726561868|-164180.02493012507
476.6|1.0|1.0|0.0|-164038.97156488537|-164038.36616712506|-164037.6724821914
476.8|1.0|1.0|0.0|-164315.2297869098|-164314.40997744273|-164313.53971816233
477.0|1.0|1.0|0.0|-164481.77553954022|-164481.30887876666|-164480.7917681798
477.2|1.0|1.0|0.0|-163786.68193947666|-163786.03870435638|-163785.3450194227
477.4|1.0|1.0|0.0|-164000.1033353608|-163999.49793760054|-163998.80425266686
477.6|1.0|1.0|0.0|-164037.97853273846|-164037.2217855381|-164036.3893636177
477.8|1.0|1.0|0.0|-164129.55291232522|-164128.83400248486|-164128.07725528453
478.0|1.0|1.0|0.0|-164067.047924412|-164066.92179987862|-164066.7200006252
478.2|1.0|1.0|0.0|-163975.08381889056|-163974.57932075698|-163974.0369852634
478.4|1.0|1.0|0.0|-164112.5343353813|-164112.35776103454|-164112.1181244211
478.6|1.0|1.0|0.0|-164248.00497177363|-164247.51308609344|-164246.94552569318
478.8|1.0|1.0|0.0|-164134.16310094777|-164133.5324782808|-164132.8514058005
479.0|1.0|1.0|0.0|-163974.92216947785|-163974.4176713443|-163973.8374984907
479.2|1.0|1.0|0.0|-163956.7854490794|-163956.29356339917|-163955.73861545225
479.4|1.0|1.0|0.0|-164078.18031246934|-164077.5623022557|-164076.85600486872
479.6|1.0|1.0|0.0|-164136.72732086995|-164136.38678462978|-164135.99579857627
479.8|1.0|1.0|0.0|-164403.0765485792|-164402.74862479238|-164402.37025119222
480.0|1.0|1.0|0.0|-164235.6841812335|-164234.9148215798|-164234.0445622994
480.2|1.0|1.0|0.0|-164245.58495710476|-164244.71469782435|-164243.7687638239
480.4|1.0|1.0|0.0|-164005.01502211264|-164004.38439944567|-164003.67810205868
480.6|1.0|1.0|0.0|-163935.17526608825|-163934.73383022135|-163934.2293320878
480.8|1.0|1.0|0.0|-163863.19244654023|-163862.94019747345|-163862.62488613997
481.0|1.0|1.0|0.0|-163654.3704288646|-163653.56323185092|-163652.7308099305
481.2|1.0|1.0|0.0|-164069.89745373538|-164069.31728088178|-164068.63620840144
481.4|1.0|1.0|0.0|-164096.16987320728|-164095.79149960712|-164095.3626761936
481.6|1.0|1.0|0.0|-164131.4268836227|-164131.07373492923|-164130.6827488757
481.8|1.0|1.0|0.0|-164177.4936299878|-164177.165706201|-164176.74949524077
482.0|1.0|1.0|0.0|-164182.03286710114|-164181.5788187809|-164181.0743206473
482.2|1.0|1.0|0.0|-164180.82379455763|-164180.4958707708|-164180.1174971706
482.4|1.0|1.0|0.0|-164094.30236465062|-164093.3312057435|-164092.32220947638
482.6|1.0|1.0|0.0|-164068.22828261345|-164067.74900938655|-164067.21928634628
482.8|1.0|1.0|0.0|-164131.23333311838|-164131.03153386497|-164130.7540598915
483.0|1.0|1.0|0.0|-164311.32963610007|-164310.64856361973|-164309.91704132606
483.2|1.0|1.0|0.0|-164653.101896686|-164652.4838864724|-164651.81542644542
483.4|1.0|1.0|0.0|-164147.92038442942|-164147.3906613892|-164146.8104885356
483.6|1.0|1.0|0.0|-164374.63787914466|-164373.80545722428|-164372.9099730372
483.8|1.0|1.0|0.0|-164472.07312128565|-164471.84609712556|-164471.55601069875
484.0|1.0|1.0|0.0|-164283.200040312|-164282.97301615187|-164282.6955421784
484.2|1.0|1.0|0.0|-164198.4062242884|-164198.11613786157|-164197.78821407477
484.4|1.0|1.0|0.0|-164060.739018993|-164060.63811936628|-164060.4867699262
484.6|1.0|1.0|0.0|-164149.15231690084|-164149.05141727414|-164148.90006783407
484.8|1.0|1.0|0.0|-164155.83705815434|-164155.155985674|-164154.44968828702
485.0|1.0|1.0|0.0|-164175.80251311685|-164175.58810141007|-164175.31062743664
485.2|1.0|1.0|0.0|-164396.1364490372|-164395.63195090363|-164395.08961541005
485.4|1.0|1.0|0.0|-164434.5665943618|-164433.62066036137|-164432.62427654755
485.6|1.0|1.0|0.0|-164595.52516574928|-164594.84409326897|-164594.1125709753
485.8|1.0|1.0|0.0|-164367.33581692737|-164366.8313187938|-164366.26375839353
486.0|1.0|1.0|0.0|-164312.9395990709|-164312.62428773745|-164312.24591413722
486.2|1.0|1.0|0.0|-164354.1879513903|-164353.50687891|-164352.7375192563
486.4|1.0|1.0|0.0|-164142.19783566482|-164141.81946206465|-164141.40325110446
486.6|1.0|1.0|0.0|-164215.3623677081|-164215.1101186413|-164214.83264466783
486.8|1.0|1.0|0.0|-164246.38982548655|-164245.63307828616|-164244.82588127247
487.0|1.0|1.0|0.0|-164163.80348102137|-164163.5260070479|-164163.22330816777
487.2|1.0|1.0|0.0|-164483.7726272275|-164483.5456030674|-164483.28074154726
487.4|1.0|1.0|0.0|-164299.95253933853|-164299.67506536507|-164299.3345291249
487.6|1.0|1.0|0.0|-164286.4912544419|-164285.84801932162|-164285.14172193463
487.8|1.0|1.0|0.0|-164165.7428902806|-164164.9987555336|-164164.1915585199
488.0|1.0|1.0|0.0|-164348.01411163664|-164347.6231255831|-164347.15646480958
488.2|1.0|1.0|0.0|-164218.8878143498|-164218.43376602957|-164217.95449280267
488.4|1.0|1.0|0.0|-164318.20626740166|-164318.1305926816|-164318.00446814822
488.6|1.0|1.0|0.0|-164280.2267745185|-164279.68443902492|-164279.07904126463
488.8|1.0|1.0|0.0|-164422.2014671288|-164421.84831843528|-164421.4321074751
489.0|1.0|1.0|0.0|-164426.224839744|-164425.65727934375|-164425.01404422344
489.2|1.0|1.0|0.0|-164446.91295511255|-164446.3832320723|-164445.777834312
489.4|1.0|1.0|0.0|-164412.76676829846|-164412.2874950716|-164411.78299693804
489.6|1.0|1.0|0.0|-164406.1830676554|-164405.40109554838|-164404.56867362795
489.8|1.0|1.0|0.0|-164431.74031641433|-164431.46284244087|-164431.13491865408
490.0|1.0|1.0|0.0|-164465.76871552353|-164465.5669162701|-164465.31466720332
490.2|1.0|1.0|0.0|-164272.66527016246|-164272.23644674892|-164271.76978597537
490.4|1.0|1.0|0.0|-164201.11817833406|-164200.60106774716|-164200.02089489356
490.6|1.0|1.0|0.0|-164505.595414396|-164505.44406495593|-164505.25487815583
490.8|1.0|1.0|0.0|-164535.5303503562|-164535.01323976932|-164534.4330669157
491.0|1.0|1.0|0.0|-164431.0624522597|-164430.7975907396|-164430.46966695276
491.2|1.0|1.0|0.0|-164494.90555798|-164494.5145719265|-164494.08574851294
491.4|1.0|1.0|0.0|-164307.6555910434|-164306.93668120308|-164306.16732154938
491.6|1.0|1.0|0.0|-164510.01542522004|-164509.59921425986|-164509.11994103296
491.8|1.0|1.0|0.0|-164459.59656647767|-164459.06684343744|-164458.4740581305
492.0|1.0|1.0|0.0|-164672.5326162036|-164672.30559204347|-164672.02811807
492.2|1.0|1.0|0.0|-164447.93912876688|-164447.86345404683|-164447.73732951345
492.4|1.0|1.0|0.0|-164291.76530913007|-164291.53828496998|-164291.26081099652
492.6|1.0|1.0|0.0|-164458.05724376554|-164457.4392335519|-164456.75816107157
492.8|1.0|1.0|0.0|-163901.02138769825|-163899.99977897777|-163898.94033289727
493.0|1.0|1.0|0.0|-164136.41968510026|-164136.21788584685|-164135.9782492334
493.2|1.0|1.0|0.0|-164100.32284364346|-164099.80573305654|-164099.21294774962
493.4|1.0|1.0|0.0|-164040.60287708227|-164040.14882876206|-164039.63171817517
493.6|1.0|1.0|0.0|-164172.15076541028|-164171.6084299167|-164171.00303215638
493.8|1.0|1.0|0.0|-164103.69036868503|-164103.1606456448|-164102.56786033785
494.0|1.0|1.0|0.0|-164255.68267160325|-164255.05204893628|-164254.34575154926
494.2|1.0|1.0|0.0|-164089.00761073225|-164088.81842393216|-164088.57878731872
494.4|1.0|1.0|0.0|-164016.30942968503|-164016.22114251164|-164016.08240552494
494.6|1.0|1.0|0.0|-164255.64334424993|-164255.2523581964|-164254.81092232955
494.8|1.0|1.0|0.0|-164343.182209462|-164342.31195018158|-164341.39124108784
495.0|1.0|1.0|0.0|-164393.1022997786|-164392.24465295154|-164391.33655631114
495.2|1.0|1.0|0.0|-164164.54653537238|-164164.16816177222|-164163.751950812
495.4|1.0|1.0|0.0|-164172.52397133954|-164172.2591098194|-164171.95641093925
495.6|1.0|1.0|0.0|-163625.86889561432|-163625.4779095608|-163625.04908614728
495.8|1.0|1.0|0.0|-163995.5589823175|-163995.30673325073|-163995.01664682393
496.0|1.0|1.0|0.0|-163969.41714088104|-163969.05137973418|-163968.64778122737
496.2|1.0|1.0|0.0|-164035.06175271553|-164034.51941722192|-164033.90140700832
496.4|1.0|1.0|0.0|-164072.70992593307|-164072.3693896929|-164071.9784036394
496.6|1.0|1.0|0.0|-164448.8715542595|-164448.50579311268|-164448.0895821525
496.8|1.0|1.0|0.0|-164598.4678633159|-164597.68589120888|-164596.8534692885
497.0|1.0|1.0|0.0|-164386.8825556802|-164385.87355941307|-164384.81411333257
497.2|1.0|1.0|0.0|-164525.30793337984|-164525.1565839398|-164524.92955977967
497.4|1.0|1.0|0.0|-164179.38367927913|-164179.20710493237|-164178.99269322562
497.6|1.0|1.0|0.0|-164325.01887539204|-164324.5900519785|-164324.1107787516
497.8|1.0|1.0|0.0|-164473.0000720882|-164472.57124867468|-164472.06675054113
498.0|1.0|1.0|0.0|-164306.81785499954|-164306.54038102608|-164306.1998447859
498.2|1.0|1.0|0.0|-164397.02700083124|-164396.6864645911|-164396.27025363088
498.4|1.0|1.0|0.0|-164409.487761933|-164409.43731211964|-164409.33641249294
498.6|1.0|1.0|0.0|-164251.197102144|-164250.9070157172|-164250.5538670237
498.8|1.0|1.0|0.0|-164434.3955774609|-164434.19377820753|-164433.94152914072
499.0|1.0|1.0|0.0|-164456.29737422196|-164455.8181009951|-164455.26315304817
499.2|1.0|1.0|0.0|-164452.25674402618|-164451.60089645255|-164450.8945990656
499.4|1.0|1.0|0.0|-164346.08543611|-164345.22778928292|-164344.33230509583
499.6|1.0|1.0|0.0|-164353.55529818626|-164353.2147619461|-164352.82377589258
499.8|1.0|1.0|0.0|-164377.41712081523|-164377.03874721506|-164376.62253625487
500.0|1.0|1.0|0.0|-163771.56531221286|-163771.11126389267|-163770.6067657591
500.2|1.0|1.0|0.0|-164300.84731968568|-164299.98967285862|-164299.09418867156
500.4|1.0|1.0|0.0|-164297.38728867535|-164296.78189091507|-164296.11343088807
500.6|1.0|1.0|0.0|-164383.51612815654|-164382.8981179429|-164382.20443300926
500.8|1.0|1.0|0.0|-164079.8360631741|-164079.63426392063|-164079.38201485385
501.0|1.0|1.0|0.0|-164203.62377960826|-164203.131893928|-164202.56433352776
501.2|1.0|1.0|0.0|-164120.98409690874|-164120.65617312188|-164120.27779952172
501.4|1.0|1.0|0.0|-164227.62519881126|-164227.3855621978|-164227.07025086432
501.6|1.0|1.0|0.0|-164118.7292766805|-164118.376127987|-164117.94730457346
501.8|1.0|1.0|0.0|-164162.0794584852|-164161.96594640517|-164161.8145969651
502.0|1.0|1.0|0.0|-164018.32828302385|-164017.91207206363|-164017.45802374344
502.2|1.0|1.0|0.0|-164011.99683144756|-164011.36620878062|-164010.67252384694
502.4|1.0|1.0|0.0|-164290.57371100283|-164290.46019892278|-164290.29623702937
502.6|1.0|1.0|0.0|-164341.81810892007|-164341.4523477732|-164341.03613681305
502.8|1.0|1.0|0.0|-164013.9326432739|-164013.52904476703|-164013.04977154016
503.0|1.0|1.0|0.0|-164161.15781110252|-164160.7920499557|-164160.36322654216
503.2|1.0|1.0|0.0|-164092.44008354755|-164091.96081032068|-164091.40586237374
503.4|1.0|1.0|0.0|-164063.3389127173|-164063.31368781065|-164063.22540063725
503.6|1.0|1.0|0.0|-164200.4557040065|-164200.12778021971|-164199.7746315262
503.8|1.0|1.0|0.0|-163998.9969868193|-163998.40420151237|-163997.73574148538
504.0|1.0|1.0|0.0|-164143.8636258735|-164143.59876435334|-164143.2960654732
504.2|1.0|1.0|0.0|-164204.80411597327|-164204.84195333326|-164204.8167284266
504.4|1.0|1.0|0.0|-164195.39716168185|-164194.8674386416|-164194.2746533347
504.6|1.0|1.0|0.0|-164029.55601272456|-164028.90016515093|-164028.1938677639
504.8|1.0|1.0|0.0|-163993.16908484092|-163992.62674934734|-163992.0339640404
505.0|1.0|1.0|0.0|-164288.0895310312|-164287.72376988435|-164287.30755892416
505.2|1.0|1.0|0.0|-163952.54875049437|-163952.19560180086|-163951.79200329402
505.4|1.0|1.0|0.0|-164148.9148908757|-164148.42300519545|-164147.88066970187
505.6|1.0|1.0|0.0|-164094.38600280747|-164094.2220409141|-164094.0076292073
505.8|1.0|1.0|0.0|-164081.5470565035|-164081.04255836993|-164080.487610423
506.0|1.0|1.0|0.0|-163978.906911229|-163978.50331272214|-163978.0744893086
506.2|1.0|1.0|0.0|-164189.53488199384|-164188.82858460682|-164188.05922495315
506.4|1.0|1.0|0.0|-164422.28509591563|-164421.60402343533|-164420.84727623497
506.6|1.0|1.0|0.0|-164814.69578052874|-164814.59488090203|-164814.44353146196
506.8|1.0|1.0|0.0|-164326.48062292102|-164325.93828742745|-164325.35811457384
507.0|1.0|1.0|0.0|-164179.86085285267|-164179.88607775935|-164179.84824039933
507.2|1.0|1.0|0.0|-164401.25492673184|-164400.67475387824|-164400.03151875793
507.4|1.0|1.0|0.0|-164261.4242328509|-164261.20982114415|-164260.9323471707
507.6|1.0|1.0|0.0|-164616.47461232252|-164616.07101381564|-164615.60435304212
507.8|1.0|1.0|0.0|-164464.8476982785|-164464.54499939835|-164464.17923825153
508.0|1.0|1.0|0.0|-164162.53648392748|-164161.90586126051|-164161.21217632687
508.2|1.0|1.0|0.0|-164050.8784345154|-164050.60096054198|-164050.2982616618
508.4|1.0|1.0|0.0|-164183.5052455013|-164182.82417302098|-164182.06742582063
508.6|1.0|1.0|0.0|-163870.91198027786|-163870.2182953442|-163869.46154814385
508.8|1.0|1.0|0.0|-164082.3485757631|-164082.07110178965|-164081.7684029095
509.0|1.0|1.0|0.0|-164231.37732441927|-164231.37732441927|-164231.30164969922
509.2|1.0|1.0|0.0|-164245.71768386592|-164245.4149849858|-164245.049223839
509.4|1.0|1.0|0.0|-164281.20008059207|-164280.51900811176|-164279.7874858181
509.6|1.0|1.0|0.0|-164241.37543534915|-164241.06012401567|-164240.6565255088
509.8|1.0|1.0|0.0|-164121.20397993314|-164120.66164443953|-164120.08147158593
510.0|1.0|1.0|0.0|-163695.44539256135|-163695.00395669448|-163694.52468346758
510.2|1.0|1.0|0.0|-163877.53719665925|-163877.05792343238|-163876.5534252988
510.4|1.0|1.0|0.0|-164172.97474332916|-164172.6846569024|-164172.3693455689
510.6|1.0|1.0|0.0|-163969.92685702123|-163969.3340717143|-163968.67822414063
510.8|1.0|1.0|0.0|-164039.60442283298|-164039.13776205943|-164038.6206514725
511.0|1.0|1.0|0.0|-163877.64790950416|-163876.91638721048|-163876.12180265013
511.2|1.0|1.0|0.0|-163840.52945932685|-163839.7727121265|-163838.95290265945
511.4|1.0|1.0|0.0|-164085.28310784767|-164084.50113574066|-164083.6434889136
511.6|1.0|1.0|0.0|-164204.5212417166|-164204.4203420899|-164204.28160510314
511.8|1.0|1.0|0.0|-164151.58677505192|-164151.24623881176|-164150.8426403049
512.0|1.0|1.0|0.0|-164507.71381716066|-164507.4363431872|-164507.1084194004
512.2|1.0|1.0|0.0|-164593.88209837416|-164593.503724774|-164593.0749013605
512.4|1.0|1.0|0.0|-164196.89467977846|-164196.3271193782|-164195.67127180455
512.6|1.0|1.0|0.0|-164416.4132838573|-164416.07274761717|-164415.68176156367
512.8|1.0|1.0|0.0|-164409.8322657953|-164409.34038011506|-164408.82326952813
513.0|1.0|1.0|0.0|-164649.71573238596|-164649.69050747927|-164649.61483275925
513.2|1.0|1.0|0.0|-164351.32188506256|-164350.82999938232|-164350.28766388874
513.4|1.0|1.0|0.0|-164493.2289974438|-164493.1028729104|-164492.90107365695
513.6|1.0|1.0|0.0|-164401.7946885565|-164401.3406402363|-164400.83614210272
513.8|1.0|1.0|0.0|-164480.35931445417|-164479.80436650725|-164479.19896874696
514.0|1.0|1.0|0.0|-164356.85281721954|-164356.423993806|-164355.9447205791
514.2|1.0|1.0|0.0|-164163.88952270712|-164163.35979966685|-164162.8048517199
514.4|1.0|1.0|0.0|-164197.067768994|-164196.76507011385|-164196.41192142034
514.6|1.0|1.0|0.0|-164612.94056463597|-164612.29732951568|-164611.61625703538
514.8|1.0|1.0|0.0|-164441.6241400098|-164440.99351734287|-164440.31244486253
515.0|1.0|1.0|0.0|-164670.75975236495|-164670.40660367144|-164669.99039271125
515.2|1.0|1.0|0.0|-164343.2515912926|-164342.63358107896|-164341.95250859862
515.4|1.0|1.0|0.0|-164747.81514491234|-164747.3863214988|-164746.89443581857
515.6|1.0|1.0|0.0|-164577.9380108865|-164577.49657501964|-164577.0046893394
515.8|1.0|1.0|0.0|-164808.3781313953|-164807.8231834484|-164807.20517323478
516.0|1.0|1.0|0.0|-164774.3662175794|-164774.29054285935|-164774.16441832596
516.2|1.0|1.0|0.0|-164824.19297165214|-164823.852435412|-164823.48667426515
516.4|1.0|1.0|0.0|-164576.77940552027|-164576.21184511998|-164575.60644735972
516.6|1.0|1.0|0.0|-164315.63682139842|-164315.510696865|-164315.33412251825
516.8|1.0|1.0|0.0|-164190.73647137062|-164190.43377249048|-164190.10584870368
517.0|1.0|1.0|0.0|-163978.6380905615|-163978.43629130808|-163978.18404224128
517.2|1.0|1.0|0.0|-164278.49369442568|-164277.9261340254|-164277.30812381176
517.4|1.0|1.0|0.0|-164439.71883503944|-164439.3530738926|-164438.92425047906
517.6|1.0|1.0|0.0|-164225.19361619276|-164224.2098448323|-164223.1756236585
517.8|1.0|1.0|0.0|-164231.8120196533|-164231.28229661303|-164230.67689885275
518.0|1.0|1.0|0.0|-164249.37437288987|-164249.1599611831|-164248.88248720963
518.2|1.0|1.0|0.0|-164176.57190099984|-164176.3701017464|-164176.09262777294
518.4|1.0|1.0|0.0|-164067.33332899265|-164067.1315297392|-164066.8666682191
518.6|1.0|1.0|0.0|-164310.22117977293|-164309.6914567327|-164309.1238963324
518.8|1.0|1.0|0.0|-164115.83835797268|-164115.6113338126|-164115.30863493244
519.0|1.0|1.0|0.0|-163879.08323165769|-163878.71747051086|-163878.28864709733
519.2|1.0|1.0|0.0|-163957.09018250206|-163956.73703380855|-163956.3334353017
519.4|1.0|1.0|0.0|-164108.26304822584|-164107.59458819887|-164106.87567835854
519.6|1.0|1.0|0.0|-164150.23729293875|-164149.90936915192|-164149.53099555173
519.8|1.0|1.0|0.0|-163673.64619351266|-163673.4317818059|-163673.1416953791
520.0|1.0|1.0|0.0|-164441.54280261724|-164441.49235280388|-164441.40406563054
520.2|1.0|1.0|0.0|-164056.13934126328|-164055.81141747645|-164055.42043142294
520.4|1.0|1.0|0.0|-163970.6416991324|-163970.2507130789|-163969.809277212
520.6|1.0|1.0|0.0|-164429.27623833835|-164428.96092700487|-164428.59516585805
520.8|1.0|1.0|0.0|-164549.41796480995|-164549.0522036631|-164548.62338024954
521.0|1.0|1.0|0.0|-164350.8232273419|-164350.60881563512|-164350.31872920832
521.2|1.0|1.0|0.0|-164157.52980173545|-164156.87395416183|-164156.1676567748
521.4|1.0|1.0|0.0|-164200.53826762218|-164200.37430572876|-164200.17250647533
521.6|1.0|1.0|0.0|-163947.63335326427|-163947.1540800374|-163946.63696945048
521.8|1.0|1.0|0.0|-164403.54500323988|-164403.53239078654|-164403.46932851983
522.0|1.0|1.0|0.0|-164350.53639794586|-164350.13279943902|-164349.66613866546
522.2|1.0|1.0|0.0|-164303.52978435063|-164303.08834848375|-164302.54601299018
522.4|1.0|1.0|0.0|-164208.24269937287|-164207.94000049276|-164207.6120767059
522.6|1.0|1.0|0.0|-164146.8200516109|-164146.26510366402|-164145.6597059037
522.8|1.0|1.0|0.0|-164047.07116245662|-164046.73062621642|-164046.3270277096
523.0|1.0|1.0|0.0|-164093.0601619067|-164092.64395094648|-164092.1646777196
523.2|1.0|1.0|0.0|-164018.04560759704|-164017.42759738342|-164016.7717498098
523.4|1.0|1.0|0.0|-164343.28292292982|-164343.06851122307|-164342.79103724958
523.6|1.0|1.0|0.0|-164044.46437072105|-164043.85897296076|-164043.22835029382
523.8|1.0|1.0|0.0|-163971.76618967386|-163971.46349079369|-163971.09772964686
524.0|1.0|1.0|0.0|-163816.60778869485|-163816.41860189475|-163816.15374037463
524.2|1.0|1.0|0.0|-163735.63921732234|-163735.61399241563|-163735.52570524224
524.4|1.0|1.0|0.0|-164033.3033452407|-164032.92497164055|-164032.49614822702
524.6|1.0|1.0|0.0|-163810.4917445502|-163810.28994529677|-163810.0124713233
524.8|1.0|1.0|0.0|-163542.0988451599|-163541.77092137307|-163541.36732286622
525.0|1.0|1.0|0.0|-163880.45090560635|-163879.87073275275|-163879.25272253915
525.2|1.0|1.0|0.0|-163815.1688471226|-163814.52561200233|-163813.83192706865
525.4|1.0|1.0|0.0|-163920.82535948604|-163920.4595983392|-163920.03077492566
525.6|1.0|1.0|0.0|-163787.08283466953|-163786.4522120026|-163785.7459146156
525.8|1.0|1.0|0.0|-163700.00950885646|-163699.6437477096|-163699.20231184273
526.0|1.0|1.0|0.0|-164227.65991792403|-164226.99145789703|-164226.28516051007
526.2|1.0|1.0|0.0|-164129.8425865634|-164129.47682541655|-164129.04800200302
526.4|1.0|1.0|0.0|-163983.99848665317|-163983.4057013462|-163982.74985377258
526.6|1.0|1.0|0.0|-163908.6138530447|-163908.31115416455|-163907.94539301773
526.8|1.0|1.0|0.0|-163509.15223088517|-163508.44593349818|-163507.68918629782
527.0|1.0|1.0|0.0|-163942.37081296666|-163941.95460200647|-163941.46271632623
527.2|1.0|1.0|0.0|-163864.97089513208|-163864.64297134522|-163864.26459774506
527.4|1.0|1.0|0.0|-163825.59942604892|-163825.41023924883|-163825.1706026354
527.6|1.0|1.0|0.0|-164218.54040983206|-164218.52779737872|-164218.46473511204
527.8|1.0|1.0|0.0|-163920.8886033006|-163920.56067951382|-163920.16969346028
528.0|1.0|1.0|0.0|-163721.59922808775|-163721.3343665676|-163721.03166768746
528.2|1.0|1.0|0.0|-164410.39310743668|-164409.8886093031|-164409.3210489028
528.4|1.0|1.0|0.0|-164295.2692903454|-164294.8530793852|-164294.3738061583
528.6|1.0|1.0|0.0|-164362.9803338644|-164362.0217874106|-164360.98756623678
528.8|1.0|1.0|0.0|-164403.54198380327|-164402.94919849635|-164402.28073846936
529.0|1.0|1.0|0.0|-164188.27746236703|-164187.6468397001|-164186.9405423131
529.2|1.0|1.0|0.0|-164540.33444779573|-164539.71643758207|-164539.02275264842
529.4|1.0|1.0|0.0|-164164.68403668728|-164164.46962498047|-164164.19215100704
529.6|1.0|1.0|0.0|-164222.86733578343|-164222.21148820978|-164221.5051908228
529.8|1.0|1.0|0.0|-164343.17134648736|-164342.96954723392|-164342.7046857138
530.0|1.0|1.0|0.0|-164488.6686082085|-164488.49203386178|-164488.25239724832
530.2|1.0|1.0|0.0|-164558.11876694945|-164557.70255598926|-164557.2358952157
530.4|1.0|1.0|0.0|-164648.9653362178|-164648.65002488432|-164648.28426373747
530.6|1.0|1.0|0.0|-164302.04769162292|-164302.00985426293|-164301.93417954288
530.8|1.0|1.0|0.0|-164188.54528594416|-164187.86421346382|-164187.1074662635
