times(ps)|lambda_restraints|lambda_electrostatics|lambda_sterics|(1.0, 0.0, 0.0)|(1.0, 0.02, 0.0)|(1.0, 0.04, 0.0)|(1.0, 0.06, 0.0)
164.0|1.0|0.02|0.0|-164156.1752040277|-164151.4455340255|-164146.66541420997|-164141.9231317544
164.2|1.0|0.02|0.0|-164477.00669663274|-164473.95448292466|-164470.83920694987|-164467.73654342844
164.4|1.0|0.02|0.0|-164356.19200609645|-164351.86593460108|-164347.50202574572|-164343.1507293437
164.6|1.0|0.02|0.0|-164493.8172964997|-164489.5290623644|-164485.17776596238|-164480.86430692035
164.8|1.0|0.02|0.0|-164502.78555149082|-164498.91352831566|-164494.99105532718|-164491.09380724537
165.0|1.0|0.02|0.0|-164334.90118509257|-164330.81475021064|-164326.6778655154|-164322.5662057268
165.2|1.0|0.02|0.0|-164197.4474996729|-164192.83134175077|-164188.1521215619|-164183.4981262797
165.4|1.0|0.02|0.0|-164522.64204005178|-164518.3411934631|-164513.98989706105|-164509.6512131124
165.6|1.0|0.02|0.0|-164469.17069608977|-164464.92029931446|-164460.60684027243|-164456.31860613712
165.8|1.0|0.02|0.0|-164362.7776481299|-164358.19932756777|-164353.58316964563|-164348.96701172346
166.0|1.0|0.02|0.0|-164650.6821205041|-164646.29298674205|-164641.82817825998|-164637.4012071379
166.2|1.0|0.02|0.0|-164404.80234265616|-164400.892482121|-164396.94478422584|-164393.009698784
166.4|1.0|0.02|0.0|-164485.8977358678|-164480.99149151883|-164476.0600222632|-164471.11594055424
166.6|1.0|0.02|0.0|-164240.5522467027|-164235.582940087|-164230.57579611137|-164225.58126458904
166.8|1.0|0.02|0.0|-164141.4830712766|-164136.96781298117|-164132.3768799657|-164127.83639676357
167.0|1.0|0.02|0.0|-163974.9356249323|-163970.3951417302|-163965.79159626138|-163961.21327569924
167.2|1.0|0.02|0.0|-164156.58768330427|-164152.33728652896|-164148.0364399403|-164143.74820580496
167.4|1.0|0.02|0.0|-163866.21478963477|-163862.12835475284|-163858.00408251095|-163853.86719781568
167.6|1.0|0.02|0.0|-164089.61876648854|-164085.50710669992|-164081.31977219135|-164077.18288749608
167.8|1.0|0.02|0.0|-164372.7935688605|-164368.05128640498|-164363.2585541361|-164358.49104677385
168.0|1.0|0.02|0.0|-164426.13226445334|-164421.137732931|-164416.09275159534|-164411.06038271298
168.2|1.0|0.02|0.0|-164265.11050738808|-164260.3682249325|-164255.5628802103|-164250.7827603947
168.4|1.0|0.02|0.0|-164331.43658854938|-164326.83304308055|-164322.16643534502|-164317.5250525162
168.6|1.0|0.02|0.0|-164513.88172264886|-164509.64393832692|-164505.36831664492|-164501.1179198696
168.8|1.0|0.02|0.0|-164343.21147000752|-164338.84756115216|-164334.45842739014|-164330.06929362807
169.0|1.0|0.02|0.0|-164468.17850250477|-164464.11729252955|-164459.96779538094|-164455.8687480457
169.2|1.0|0.02|0.0|-164522.76823703691|-164518.79531423506|-164514.77194161987|-164510.77379391133
169.4|1.0|0.02|0.0|-164961.30323964133|-164957.27986702614|-164953.20604459755|-164949.170059529
169.6|1.0|0.02|0.0|-164597.5547839302|-164593.69537320838|-164589.78551267323|-164585.90087704477
169.8|1.0|0.02|0.0|-164484.16839993128|-164479.72881635587|-164475.22617051378|-164470.74874957837
170.0|1.0|0.02|0.0|-164551.3345386185|-164546.99585466983|-164542.60672090776|-164538.2428120524
170.2|1.0|0.02|0.0|-164450.12706498065|-164446.00279273873|-164441.8406831368|-164437.6911859882
170.4|1.0|0.02|0.0|-164360.705105337|-164356.35380893495|-164351.9520627196|-164347.58815386423
170.6|1.0|0.02|0.0|-164271.71496367958|-164267.2249302908|-164262.65922218203|-164258.11873897992
170.8|1.0|0.02|0.0|-164550.85378098302|-164546.7673461011|-164542.63046140585|-164538.51880161726
171.0|1.0|0.02|0.0|-164572.10063398437|-164568.74572139618|-164565.34035899458|-164561.96022149967
171.2|1.0|0.02|0.0|-164622.5931913667|-164618.96080480498|-164615.27796842996|-164611.5951320549
171.4|1.0|0.02|0.0|-165082.30598271976|-165078.01774858445|-165073.6664521824|-165069.34038068706
171.6|1.0|0.02|0.0|-164944.50877133402|-164940.29621191873|-164936.0458151434|-164931.7954183681
171.8|1.0|0.02|0.0|-165191.5958847644|-165187.5851246025|-165183.5239146273|-165179.50054201207
172.0|1.0|0.02|0.0|-164741.9366983148|-164737.63585172614|-164733.27194287078|-164728.92064646873
172.2|1.0|0.02|0.0|-164897.549147614|-164893.63928707887|-164889.67897673033|-164885.7186663818
172.4|1.0|0.02|0.0|-164826.03441130777|-164821.84707679917|-164817.6092924772|-164813.38412060856
172.6|1.0|0.02|0.0|-164871.38097458513|-164867.24408988986|-164863.03153047457|-164858.85680841928
172.8|1.0|0.02|0.0|-164446.6061585738|-164442.20441235843|-164437.71437896966|-164433.27479539425
173.0|1.0|0.02|0.0|-164295.0077865585|-164291.26188791677|-164287.41508964828|-164283.60612873983
173.2|1.0|0.02|0.0|-164148.21942907816|-164144.0825443829|-164139.86998496758|-164135.70787536565
173.4|1.0|0.02|0.0|-164037.72072519656|-164033.05411746103|-164028.3118350055|-164023.60738990994
173.6|1.0|0.02|0.0|-164250.2727623341|-164245.53047987854|-164240.73774760964|-164235.9576277941
173.8|1.0|0.02|0.0|-164200.3566952815|-164196.05584869283|-164191.69193983744|-164187.35325588877
174.0|1.0|0.02|0.0|-164359.41683988654|-164355.1538306579|-164350.82775916252|-164346.53952502718
174.2|1.0|0.02|0.0|-164326.8932020407|-164322.52929318533|-164318.12754696995|-164313.7384132079
174.4|1.0|0.02|0.0|-164130.13681665348|-164126.05038177155|-164121.91349707628|-164117.80183728773
174.6|1.0|0.02|0.0|-164385.73439902536|-164381.7614762235|-164377.75071606162|-164373.75256835308
174.8|1.0|0.02|0.0|-164088.99993820715|-164085.01440295196|-164081.0036427901|-164076.99288262823
175.0|1.0|0.02|0.0|-164259.06406689188|-164254.9271821966|-164250.72723523466|-164246.55251317937
175.2|1.0|0.02|0.0|-164318.11456476056|-164313.9776800653|-164309.77773310334|-164305.60301104805
175.4|1.0|0.02|0.0|-164218.7824099531|-164214.55723808447|-164210.28161640244|-164206.03121962716
175.6|1.0|0.02|0.0|-164397.59719928788|-164393.3846398726|-164389.12163064393|-164384.88384632196
175.8|1.0|0.02|0.0|-163979.9009323317|-163975.36044912957|-163970.7695161141|-163966.2038080053
176.0|1.0|0.02|0.0|-164006.24335109262|-164001.90466714394|-163997.5155333819|-163993.12639961985
176.2|1.0|0.02|0.0|-164254.1915712882|-164249.86549979285|-164245.48897848412|-164241.11245717542
176.4|1.0|0.02|0.0|-164447.5909307917|-164443.34053401634|-164439.05229988103|-164434.7640657457
176.6|1.0|0.02|0.0|-164257.84047265231|-164253.36305171688|-164248.84779342145|-164244.332535126
176.8|1.0|0.02|0.0|-163999.1338297584|-163994.74469599634|-163990.30511242093|-163985.86552884552
177.0|1.0|0.02|0.0|-163997.20523645173|-163992.86655250305|-163988.47741874098|-163984.10089743228
177.2|1.0|0.02|0.0|-164237.05534038853|-164232.84278097324|-164228.6049966513|-164224.35459987598
177.4|1.0|0.02|0.0|-164396.04906661046|-164391.6977702084|-164387.27079908637|-164382.8816653243
177.6|1.0|0.02|0.0|-164418.35728578514|-164414.38436298328|-164410.34837791475|-164406.32500529953
177.8|1.0|0.02|0.0|-164263.56464595298|-164259.27641181767|-164254.93772786896|-164250.5990439203
178.0|1.0|0.02|0.0|-164239.0078658523|-164234.90881851703|-164230.77193382182|-164226.6476615799
178.2|1.0|0.02|0.0|-164415.76624219958|-164411.42755825087|-164407.03842448883|-164402.6492907268
178.4|1.0|0.02|0.0|-164363.4967913794|-164359.10765761737|-164354.66807404195|-164350.26632782657
178.6|1.0|0.02|0.0|-164389.6676320583|-164385.30372320293|-164380.90197698754|-164376.51284322547
178.8|1.0|0.02|0.0|-164648.48000949543|-164644.43141197352|-164640.33236463828|-164636.22070484966
179.0|1.0|0.02|0.0|-164479.8357650074|-164475.50969351202|-164471.14578465663|-164466.76926334793
179.2|1.0|0.02|0.0|-164426.0010106453|-164422.24249955022|-164418.43353864178|-164414.64980264002
179.4|1.0|0.02|0.0|-164515.27834129197|-164511.31803094348|-164507.28204587492|-164503.29651061972
179.6|1.0|0.02|0.0|-164122.19145700664|-164117.76448588457|-164113.2996774025|-164108.8348689204
179.8|1.0|0.02|0.0|-164243.55564730932|-164239.5322746941|-164235.44583981216|-164231.38462983695
180.0|1.0|0.02|0.0|-164212.4352484264|-164208.2479139178|-164204.0353545025|-164199.79757018053
180.2|1.0|0.02|0.0|-164106.01849909817|-164102.1717008297|-164098.2744527479|-164094.40242957274
180.4|1.0|0.02|0.0|-164052.51236878504|-164047.40432518267|-164042.25844422026|-164037.1251757112
180.6|1.0|0.02|0.0|-163900.3229154565|-163895.78243225435|-163891.17888678558|-163886.61317867678
180.8|1.0|0.02|0.0|-164397.19051475477|-164392.56174437926|-164387.8825241904|-164383.20330400157
181.0|1.0|0.02|0.0|-164019.24373660577|-164014.32487980346|-164009.33034828113|-164004.37365411883
181.2|1.0|0.02|0.0|-164401.72899657072|-164397.07500128853|-164392.34533128634|-164387.65349864415
181.4|1.0|0.02|0.0|-164245.0774174622|-164240.5117093534|-164235.84510161792|-164231.2163312424
181.6|1.0|0.02|0.0|-164447.9122320566|-164443.14472469437|-164438.31415506545|-164433.50881034322
181.8|1.0|0.02|0.0|-164271.11107771524|-164266.3940201664|-164261.6139003508|-164256.85900544192
182.0|1.0|0.02|0.0|-164339.78232592778|-164335.4310295258|-164331.02928331037|-164326.64014954833
182.2|1.0|0.02|0.0|-164300.55759604284|-164296.11801246746|-164291.602754172|-164287.13794568993
182.4|1.0|0.02|0.0|-164148.52748181377|-164143.82303671824|-164139.04291690266|-164134.31324690045
182.6|1.0|0.02|0.0|-164305.56879507503|-164301.10398659296|-164296.60134075084|-164292.09869490875
182.8|1.0|0.02|0.0|-163942.83463703928|-163938.47072818392|-163934.0563695152|-163929.66723575315
183.0|1.0|0.02|0.0|-164069.040301876|-164064.764680194|-164060.41338379198|-164056.1125372033
183.2|1.0|0.02|0.0|-163640.88319700942|-163636.29226399394|-163631.63826871177|-163627.0094983363
183.4|1.0|0.02|0.0|-163790.36043756024|-163785.9713037982|-163781.55694512947|-163777.1173615541
183.6|1.0|0.02|0.0|-163769.76430125732|-163765.51390448198|-163761.21305789333|-163756.93743621133
183.8|1.0|0.02|0.0|-164183.10947573697|-164178.61944234822|-164174.06634669277|-164169.538475944
184.0|1.0|0.02|0.0|-164025.9476567721|-164021.9621215169|-164017.92613644834|-164013.89015137983
184.2|1.0|0.02|0.0|-163976.95277341074|-163972.500577382|-163967.99793153993|-163963.53312305783
184.4|1.0|0.02|0.0|-164425.3116169813|-164421.13689492602|-164416.89911060402|-164412.68655118873
184.6|1.0|0.02|0.0|-164033.53288847356|-164029.21942943154|-164024.81768321616|-164020.44116190745
184.8|1.0|0.02|0.0|-164689.65793608603|-164685.06700307058|-164680.4130077884|-164675.77162495957
185.0|1.0|0.02|0.0|-164485.52704492665|-164481.2766481513|-164476.98841401597|-164472.70017988066
185.2|1.0|0.02|0.0|-164532.29688681153|-164528.4627009964|-164524.57806536794|-164520.70604219282
185.4|1.0|0.02|0.0|-164592.25708136446|-164588.06974685585|-164583.83196253385|-164579.58156575853
185.6|1.0|0.02|0.0|-164407.8416404533|-164403.7299806647|-164399.59309596944|-164395.44359882083
185.8|1.0|0.02|0.0|-164249.0000627302|-164244.47219198142|-164239.90648387262|-164235.3533882172
186.0|1.0|0.02|0.0|-164432.42595652226|-164428.01159785353|-164423.5089520114|-164419.04414352935
186.2|1.0|0.02|0.0|-164651.3403361783|-164647.19083902976|-164642.99089206778|-164638.79094510584
186.4|1.0|0.02|0.0|-164416.81630037885|-164412.79292776363|-164408.70649288176|-164404.65789535985
186.6|1.0|0.02|0.0|-164136.92910332012|-164133.10752995833|-164129.2355067832|-164125.40132096809
186.8|1.0|0.02|0.0|-164143.6264215199|-164139.59043645137|-164135.4913891161|-164131.41756668754
187.0|1.0|0.02|0.0|-164206.60040104258|-164201.9085684004|-164197.16628594487|-164192.43661594266
187.2|1.0|0.02|0.0|-164154.21357889666|-164149.58480852115|-164144.9055883323|-164140.2389805968
187.4|1.0|0.02|0.0|-164349.30327594464|-164344.80063010252|-164340.2475344471|-164335.70705124497
187.6|1.0|0.02|0.0|-164190.2980766972|-164185.93416784183|-164181.5198091731|-164177.10545050437
187.8|1.0|0.02|0.0|-164184.02687898095|-164179.7638697523|-164175.46302316364|-164171.16217657496
188.0|1.0|0.02|0.0|-164508.04364299806|-164504.22206963628|-164500.3626589145|-164496.50324819272
188.2|1.0|0.02|0.0|-164299.77821785296|-164295.540433531|-164291.2395869423|-164286.96396526034
188.4|1.0|0.02|0.0|-164139.6562674918|-164135.35542090313|-164131.00412450108|-164126.6654405524
188.6|1.0|0.02|0.0|-164508.27245152305|-164503.93376757437|-164499.55724626564|-164495.16811250363
188.8|1.0|0.02|0.0|-164535.87659319944|-164531.8658330376|-164527.77939815566|-164523.71818818044
189.0|1.0|0.02|0.0|-164895.54688992264|-164891.5487422141|-164887.4623073322|-164883.40109735695
189.2|1.0|0.02|0.0|-164618.67544032767|-164614.82864205923|-164610.9187815241|-164607.04675834894
189.4|1.0|0.02|0.0|-164715.7890886915|-164711.60175418292|-164707.33874495424|-164703.1135730856
189.6|1.0|0.02|0.0|-164308.10331371136|-164304.31957770957|-164300.51061680116|-164296.70165589268
189.8|1.0|0.02|0.0|-164427.56482934483|-164423.25137030284|-164418.88746144748|-164414.53616504546
190.0|1.0|0.02|0.0|-164591.50215687652|-164587.55445898135|-164583.54369881947|-164579.55816356427
190.2|1.0|0.02|0.0|-164374.14573770296|-164370.1097526344|-164366.02331775246|-164361.9368828706
190.4|1.0|0.02|0.0|-164684.53290444193|-164680.6987186268|-164676.801470545|-164672.92944736985
190.6|1.0|0.02|0.0|-164516.18773347695|-164512.29048539515|-164508.34278749998|-164504.42031451146
190.8|1.0|0.02|0.0|-164508.6973979057|-164504.83798718388|-164500.90290174208|-164496.9930412069
191.0|1.0|0.02|0.0|-164586.566684822|-164582.37935031336|-164578.12895353805|-164573.90378166942
191.2|1.0|0.02|0.0|-164217.60943636048|-164213.33381467848|-164208.98251827646|-164204.66905923444
191.4|1.0|0.02|0.0|-164465.34236316875|-164461.50817735362|-164457.5983168185|-164453.71368119
191.6|1.0|0.02|0.0|-164019.16892582903|-164014.7545671603|-164010.28975867823|-164005.8501751028
191.8|1.0|0.02|0.0|-163990.54857011163|-163986.00808690948|-163981.4045414407|-163976.8388333319
192.0|1.0|0.02|0.0|-164087.48888413372|-164083.91955983877|-164080.29978573037|-164076.69262407534
192.2|1.0|0.02|0.0|-164043.45880952652|-164039.93993504488|-164036.37061074987|-164032.81389890824
192.4|1.0|0.02|0.0|-164087.21377713178|-164082.9129305431|-164078.5616341411|-164074.2355626457
192.6|1.0|0.02|0.0|-164100.64172407877|-164096.58051410355|-164092.44362940828|-164088.3319696197
192.8|1.0|0.02|0.0|-164224.72304002993|-164220.92669157486|-164217.0546683997|-164213.22048258458
193.0|1.0|0.02|0.0|-164364.39334830837|-164360.50871267988|-164356.5484023314|-164352.61331688953
193.2|1.0|0.02|0.0|-164530.88113024435|-164526.517221389|-164522.12808762694|-164517.7389538649
193.4|1.0|0.02|0.0|-164442.36693270976|-164438.07869857442|-164433.74001462574|-164429.40133067706
193.6|1.0|0.02|0.0|-164695.2753273468|-164691.15105510489|-164686.97633304962|-164682.80161099436
193.8|1.0|0.02|0.0|-164541.65912805058|-164537.04297012842|-164532.3763623929|-164527.72236711075
194.0|1.0|0.02|0.0|-164681.2466195437|-164676.4791121815|-164671.64854255255|-164666.84319783034
194.2|1.0|0.02|0.0|-164558.45177383313|-164553.8103910043|-164549.11855836213|-164544.45195062662
194.4|1.0|0.02|0.0|-164559.94621275552|-164556.16247675373|-164552.35351584532|-164548.54455493687
194.6|1.0|0.02|0.0|-164593.1457444355|-164589.33678352705|-164585.45214789856|-164581.60534963012
194.8|1.0|0.02|0.0|-164687.81866673764|-164683.74484430908|-164679.64579697387|-164675.53413718526
195.0|1.0|0.02|0.0|-164419.87377504585|-164415.5098661905|-164411.0702826151|-164406.68114885307
195.2|1.0|0.02|0.0|-164369.6406175139|-164365.36499583191|-164361.03892433655|-164356.7380777479
195.4|1.0|0.02|0.0|-164371.86004038982|-164367.49613153443|-164363.09438531904|-164358.70525155702
195.6|1.0|0.02|0.0|-164263.594740926|-164259.3821815107|-164255.11917228205|-164250.88138796008
195.8|1.0|0.02|0.0|-164075.9935808592|-164071.85669616394|-164067.68197410868|-164063.51986450673
196.0|1.0|0.02|0.0|-164140.69842407358|-164136.586764285|-164132.41204222973|-164128.26254508112
196.2|1.0|0.02|0.0|-164109.93084847776|-164105.64261434242|-164101.27870548706|-164096.92740908504
196.4|1.0|0.02|0.0|-163987.61646762147|-163983.50480783288|-163979.34269823093|-163975.20581353566
196.6|1.0|0.02|0.0|-164080.59244601958|-164076.30421188424|-164071.9781403889|-164067.6394564402
196.8|1.0|0.02|0.0|-163989.31705001168|-163985.1297155031|-163980.87931872776|-163976.66675931247
197.0|1.0|0.02|0.0|-164023.64814800103|-164019.34730141234|-164015.00861746367|-164010.65732106165
197.2|1.0|0.02|0.0|-164400.25637400406|-164396.03120213543|-164391.73035554678|-164387.4925712248
197.4|1.0|0.02|0.0|-164206.8191771406|-164202.5435554586|-164198.20487150992|-164193.8914124679
197.6|1.0|0.02|0.0|-164288.95127648898|-164284.5621427269|-164280.09733424484|-164275.65775066943
197.8|1.0|0.02|0.0|-164543.21324380158|-164538.7862726795|-164534.3088517441|-164529.844043262
198.0|1.0|0.02|0.0|-164407.58383039603|-164403.56045778084|-164399.51186025894|-164395.46326273706
198.2|1.0|0.02|0.0|-164592.2294178713|-164588.1682078961|-164584.0565481075|-164579.95750077226
198.4|1.0|0.02|0.0|-164470.59118678368|-164466.3786273684|-164462.09039323303|-164457.8273840044
198.6|1.0|0.02|0.0|-164601.7607015115|-164597.32111793608|-164592.7932471873|-164588.29060134522
198.8|1.0|0.02|0.0|-164238.32999341624|-164233.76428530744|-164229.13551493196|-164224.53196946316
199.0|1.0|0.02|0.0|-164432.57438729345|-164427.9203920113|-164423.2285593691|-164418.5619516336
199.2|1.0|0.02|0.0|-164509.4977402093|-164504.94464455385|-164500.34109908502|-164495.75016606957
199.4|1.0|0.02|0.0|-164662.31022486722|-164658.0976654519|-164653.83465622325|-164649.59687190127
199.6|1.0|0.02|0.0|-164265.76427379652|-164261.77873854132|-164257.76797837947|-164253.74460576425
199.8|1.0|0.02|0.0|-164379.06808971945|-164374.54021897068|-164369.9618984085|-164365.40880275308
200.0|1.0|0.02|0.0|-164370.13436982458|-164365.8335232359|-164361.49483928722|-164357.16876779185
200.2|1.0|0.02|0.0|-164334.90778764815|-164330.94747729963|-164326.9241046844|-164322.9259569759
200.4|1.0|0.02|0.0|-164410.6648062992|-164406.46485933723|-164402.2144625619|-164397.97667823997
200.6|1.0|0.02|0.0|-164112.81769922018|-164108.37811564477|-164103.91330716267|-164099.42327377392
200.8|1.0|0.02|0.0|-164054.14456628618|-164049.7806574308|-164045.35368630875|-164040.93932764002
201.0|1.0|0.02|0.0|-164094.10125522988|-164089.8886958146|-164085.62568658593|-164081.38790226393
201.2|1.0|0.02|0.0|-164002.33451546406|-163997.945381702|-163993.50579812663|-163989.0662145512
201.4|1.0|0.02|0.0|-163846.6594911239|-163842.16945773514|-163837.61636207966|-163833.08849133088
201.6|1.0|0.02|0.0|-163691.92991355844|-163687.61645451645|-163683.22732075438|-163678.8886368057
201.8|1.0|0.02|0.0|-163702.22284937662|-163697.8084907079|-163693.36890713248|-163688.9293235571
202.0|1.0|0.02|0.0|-163708.6396506964|-163704.38925392108|-163700.10101978574|-163695.81278565043
202.2|1.0|0.02|0.0|-163890.64996483456|-163886.26083107252|-163881.8212474971|-163877.3816639217
202.4|1.0|0.02|0.0|-163841.66157127402|-163836.94451372515|-163832.18961881625|-163827.43472390738
202.6|1.0|0.02|0.0|-163902.06716947022|-163897.47623645476|-163892.83485362594|-163888.21869570378
202.8|1.0|0.02|0.0|-163756.7717070025|-163752.44563550717|-163748.0565017451|-163743.6799804364
203.0|1.0|0.02|0.0|-163621.27715971888|-163616.62316443672|-163611.90610688785|-163607.20166179235
203.2|1.0|0.02|0.0|-163666.35765189707|-163661.5144698148|-163656.6208379192|-163651.75243093027
203.4|1.0|0.02|0.0|-164005.98578359923|-164001.7227743706|-163997.40931532858|-163993.12108119324
203.6|1.0|0.02|0.0|-163964.26378795315|-163959.8115919244|-163955.28372117563|-163950.7810753335
203.8|1.0|0.02|0.0|-163901.133490429|-163896.84525629366|-163892.4813474383|-163888.15527594296
204.0|1.0|0.02|0.0|-164397.36931361767|-164392.47568172205|-164387.51898755977|-164382.58751830412
204.2|1.0|0.02|0.0|-164143.24248865218|-164138.76506771674|-164134.23719696797|-164129.74716357922
204.4|1.0|0.02|0.0|-164108.71840841137|-164104.72026070283|-164100.67166318095|-164096.62306565905
204.6|1.0|0.02|0.0|-164255.92589255297|-164251.7890078577|-164247.62689825575|-164243.47740110714
204.8|1.0|0.02|0.0|-163900.44389518726|-163896.29439803865|-163892.0944510767|-163887.91972902144
205.0|1.0|0.02|0.0|-163849.4497317489|-163844.98492326683|-163840.45705251806|-163835.9417942226
205.2|1.0|0.02|0.0|-163842.75442477377|-163838.1004294916|-163833.40859684942|-163828.72937666057
205.4|1.0|0.02|0.0|-164171.74699818977|-164167.08039045427|-164162.33810799872|-164157.62105044984
205.6|1.0|0.02|0.0|-164306.27375179454|-164302.237766726|-164298.13871939076|-164294.06489696217
205.8|1.0|0.02|0.0|-163878.925995302|-163874.37289964655|-163869.7567417244|-163865.16580870893
206.0|1.0|0.02|0.0|-164333.7577416506|-164329.7595939421|-164325.69838396684|-164321.6623988983
206.2|1.0|0.02|0.0|-164375.27794403213|-164370.14467552304|-164364.96095720064|-164359.8024637849
206.4|1.0|0.02|0.0|-164493.15868173598|-164488.7821604273|-164484.3551893052|-164479.94083063648
206.6|1.0|0.02|0.0|-164341.66764517542|-164337.17761178667|-164332.63712858452|-164328.10925783575
206.8|1.0|0.02|0.0|-164342.21225156312|-164337.8357302544|-164333.396146679|-164328.96917555694
207.0|1.0|0.02|0.0|-164400.66339292252|-164396.00939764036|-164391.30495254483|-164386.61311990264
207.2|1.0|0.02|0.0|-164530.7422578838|-164525.89907580157|-164521.0180563593|-164516.137036917
207.4|1.0|0.02|0.0|-164400.47485362794|-164395.45509719892|-164390.3596660499|-164385.28945980754
207.6|1.0|0.02|0.0|-164036.63478873132|-164031.57719494228|-164026.48176379324|-164021.3863326442
207.8|1.0|0.02|0.0|-164311.59098116343|-164307.55499609493|-164303.468561213|-164299.40735123778
208.0|1.0|0.02|0.0|-164227.2545268117|-164223.54646553|-164219.80056688827|-164216.0546682465
208.2|1.0|0.02|0.0|-164199.0095606506|-164195.4402363556|-164191.7826248872|-164188.1502383255
208.4|1.0|0.02|0.0|-164157.76894648332|-164154.1239474683|-164150.41588618656|-164146.74566226485
208.6|1.0|0.02|0.0|-164096.16905597743|-164092.36009506902|-164088.47545944052|-164084.61604871874
208.8|1.0|0.02|0.0|-164233.89704644165|-164230.41600932003|-164226.88452238502|-164223.37826035675
209.0|1.0|0.02|0.0|-164113.94683497676|-164109.0784279878|-164104.1847960922|-164099.27855174325
209.2|1.0|0.02|0.0|-163917.56927439384|-163913.2305904452|-163908.84145668312|-163904.45232292108
209.4|1.0|0.02|0.0|-164270.08734522486|-164265.5720869294|-164260.98115391392|-164256.4406707118
209.6|1.0|0.02|0.0|-164395.82787194016|-164391.211714018|-164386.53249382917|-164381.87849854698
209.8|1.0|0.02|0.0|-164509.83922639568|-164505.36180546024|-164500.82132225813|-164496.31867641603
210.0|1.0|0.02|0.0|-164450.5354465258|-164446.05802559038|-164441.54276729494|-164437.0527339062
210.2|1.0|0.02|0.0|-164638.3050279004|-164633.91589413836|-164629.4510856563|-164625.0115020809
210.4|1.0|0.02|0.0|-164587.88043945024|-164583.57959286158|-164579.22829645954|-164574.88961251086
210.6|1.0|0.02|0.0|-164457.63691884812|-164453.1594979127|-164448.64423961728|-164444.12898132182
210.8|1.0|0.02|0.0|-164234.38388229074|-164230.14609796877|-164225.8452513801|-164221.56962969812
211.0|1.0|0.02|0.0|-164710.1001450012|-164705.54704934574|-164700.9308914236|-164696.33995840812
211.2|1.0|0.02|0.0|-164340.1652514878|-164335.71305545903|-164331.248246977|-164326.77082604155
211.4|1.0|0.02|0.0|-164845.60931905673|-164841.49765926815|-164837.3355496662|-164833.18605251762
211.6|1.0|0.02|0.0|-164624.5876462921|-164619.90842610324|-164615.16614364772|-164610.44908609884
211.8|1.0|0.02|0.0|-164475.8043091611|-164470.51969121196|-164465.18462344946|-164459.86216814033
212.0|1.0|0.02|0.0|-164854.76102413278|-164849.9682918639|-164845.12510978163|-164840.30715260605
212.2|1.0|0.02|0.0|-164683.21708416234|-164678.94146248035|-164674.615390985|-164670.301931943
212.4|1.0|0.02|0.0|-164509.88045257083|-164505.20123238204|-164500.47156237983|-164495.7418923776
212.6|1.0|0.02|0.0|-164703.2734656349|-164698.90955677957|-164694.5204230175|-164690.13128925549
212.8|1.0|0.02|0.0|-164573.81266979247|-164568.65417637676|-164563.44523314762|-164558.27412727856
213.0|1.0|0.02|0.0|-164428.9252012117|-164424.6369670764|-164420.2982831277|-164415.97221163235
213.2|1.0|0.02|0.0|-164636.35871709228|-164631.79300898348|-164627.164238608|-164622.57330559252
213.4|1.0|0.02|0.0|-164821.73655627202|-164817.14562325654|-164812.5294653344|-164807.91330741224
213.6|1.0|0.02|0.0|-164431.60972741063|-164427.2205936486|-164422.78101007317|-164418.35403895113
213.8|1.0|0.02|0.0|-164225.44643985416|-164220.56542041188|-164215.63395115623|-164210.71509435395
214.0|1.0|0.02|0.0|-164690.68675540204|-164686.0958223866|-164681.4670520111|-164676.85089408894
214.2|1.0|0.02|0.0|-164332.16515678162|-164327.59944867282|-164322.97067829734|-164318.36713282854
214.4|1.0|0.02|0.0|-164764.87342274614|-164760.18159010398|-164755.42669519506|-164750.7096376462
214.6|1.0|0.02|0.0|-164451.6670796896|-164447.1265964875|-164442.52305101868|-164437.94473045654
214.8|1.0|0.02|0.0|-164434.6875920837|-164430.15972133493|-164425.56878831945|-164421.015692664
215.0|1.0|0.02|0.0|-164539.00917251428|-164534.58220139222|-164530.1047804568|-164525.6399719747
215.2|1.0|0.02|0.0|-164725.12366562895|-164721.1633552804|-164717.15259511856|-164713.12922250337
215.4|1.0|0.02|0.0|-164615.31964685777|-164611.20798706918|-164607.04587746723|-164602.89638031865
215.6|1.0|0.02|0.0|-164688.6693462129|-164684.17931282416|-164679.638829622|-164675.0983464199
215.8|1.0|0.02|0.0|-164680.74872551585|-164676.70012799397|-164672.5884682054|-164668.48942087014
216.0|1.0|0.02|0.0|-164216.20684412602|-164212.0573469774|-164207.85740001546|-164203.65745305349
216.2|1.0|0.02|0.0|-164042.6090363651|-164038.2072901497|-164033.75509412098|-164029.30289809222
216.4|1.0|0.02|0.0|-164308.53466693437|-164303.93112146558|-164299.23928882336|-164294.58529354123
216.6|1.0|0.02|0.0|-164132.86398972973|-164129.10547863462|-164125.3217426329|-164121.5380066311
216.8|1.0|0.02|0.0|-164425.73059503487|-164421.80812204638|-164417.8225867912|-164413.84966398933
217.0|1.0|0.02|0.0|-164067.86742528266|-164063.68009077405|-164059.41708154537|-164055.19190967674
217.2|1.0|0.02|0.0|-164216.0575112904|-164211.63054016832|-164207.12789432623|-164202.66308584416
217.4|1.0|0.02|0.0|-164632.17414131275|-164628.07509397753|-164623.9129843756|-164619.763487227
