times(ps)|lambda_restraints|lambda_electrostatics|lambda_sterics|(1.0, 0.96, 0.0)|(1.0, 0.98, 0.0)|(1.0, 1.0, 0.0)
283.0|1.0|1.0|0.0|0|-2.554021803242215|-5.10804360648443
283.2|1.0|1.0|0.0|0|-2.4657346297748175|-4.931469259549635
283.4|1.0|1.0|0.0|0|-1.7783559236343733|-3.5567118472687467
283.6|1.0|1.0|0.0|0|-3.1405008819233653|-6.281001763846731
283.8|1.0|1.0|0.0|0|-2.0747485760369475|-4.149497152073895
284.0|1.0|1.0|0.0|0|-2.390059907411926|-4.780119814823852
284.2|1.0|1.0|0.0|0|-1.1035896654956752|-2.2071793309913503
284.4|1.0|1.0|0.0|0|-3.2666254150273772|-6.5332508300547545
284.6|1.0|1.0|0.0|0|-1.9297053590926243|-3.8594107181852486
284.8|1.0|1.0|0.0|0|-2.1504232922714457|-4.300846584542891
285.0|1.0|1.0|0.0|0|-1.6396189359590077|-3.2792378719180153
285.2|1.0|1.0|0.0|0|-2.043217440281298|-4.086434880562596
285.4|1.0|1.0|0.0|0|-2.8188833234505752|-5.6377666469011505
285.6|1.0|1.0|0.0|0|-1.4567383615297163|-2.9134767230594325
285.8|1.0|1.0|0.0|0|-1.8414181865484005|-3.682836373096801
286.0|1.0|1.0|0.0|0|-2.4909595361151173|-4.981919072230235
286.2|1.0|1.0|0.0|0|-2.3648350048891755|-4.729670009778351
286.4|1.0|1.0|0.0|0|-3.29185031917936|-6.58370063835872
286.6|1.0|1.0|0.0|0|-3.1783382442983594|-6.356676488596719
286.8|1.0|1.0|0.0|0|-2.591859161881441|-5.183718323762882
287.0|1.0|1.0|0.0|0|-1.8288057344770656|-3.6576114689541313
287.2|1.0|1.0|0.0|0|-1.7657434690784446|-3.531486938156889
287.4|1.0|1.0|0.0|0|-3.1657257852642244|-6.331451570528449
287.6|1.0|1.0|0.0|0|-2.377447454717769|-4.754894909435538
287.8|1.0|1.0|0.0|0|-0.7945845610284603|-1.5891691220569206
288.0|1.0|1.0|0.0|0|-1.3810636379034271|-2.7621272758068542
288.2|1.0|1.0|0.0|0|-3.802654681685675|-7.60530936337135
288.4|1.0|1.0|0.0|0|-3.1278884282422976|-6.255776856484595
288.6|1.0|1.0|0.0|0|-1.9801551729498914|-3.960310345899783
288.8|1.0|1.0|0.0|0|-2.541409345252325|-5.08281869050465
289.0|1.0|1.0|0.0|0|-1.0531398523697872|-2.1062797047395745
289.2|1.0|1.0|0.0|0|-2.4278972679376625|-4.855794535875325
289.4|1.0|1.0|0.0|0|-1.2675515639793604|-2.535103127958721
289.6|1.0|1.0|0.0|0|-2.7684335067227974|-5.536867013445595
289.8|1.0|1.0|0.0|0|-1.8918680012543354|-3.783736002508671
290.0|1.0|1.0|0.0|0|-1.866643092561282|-3.733286185122564
290.2|1.0|1.0|0.0|0|-2.4783470791383317|-4.9566941582766635
290.4|1.0|1.0|0.0|0|-0.4918856820391379|-0.9837713640782758
290.6|1.0|1.0|0.0|0|-2.9639265353747786|-5.927853070749557
290.8|1.0|1.0|0.0|0|-2.7495148300068126|-5.499029660013625
291.0|1.0|1.0|0.0|0|-2.0558298966288584|-4.111659793257717
291.2|1.0|1.0|0.0|0|-2.3396100930593113|-4.679220186118623
291.4|1.0|1.0|0.0|0|-2.3963661321994754|-4.792732264398951
291.6|1.0|1.0|0.0|0|-2.434203494647229|-4.868406989294458
291.8|1.0|1.0|0.0|0|-2.2324042404448865|-4.464808480889773
292.0|1.0|1.0|0.0|0|-3.115275976177948|-6.230551952355896
292.2|1.0|1.0|0.0|0|-3.7648173224990056|-7.529634644998011
292.4|1.0|1.0|0.0|0|-2.6549214282681373|-5.3098428565362745
292.6|1.0|1.0|0.0|0|-2.276547826177268|-4.553095652354536
292.8|1.0|1.0|0.0|0|-1.343226280412347|-2.686452560824694
293.0|1.0|1.0|0.0|0|-2.030604986505934|-4.061209973011868
293.2|1.0|1.0|0.0|0|-2.8882518133576403|-5.7765036267152805
293.4|1.0|1.0|0.0|0|-1.9170929050678405|-3.834185810135681
293.6|1.0|1.0|0.0|0|-0.5801728553630533|-1.1603457107261066
293.8|1.0|1.0|0.0|0|-1.942317817167497|-3.884635634334994
294.0|1.0|1.0|0.0|0|-3.1405008866204325|-6.281001773240865
294.2|1.0|1.0|0.0|0|-3.512568254279325|-7.02513650855865
294.4|1.0|1.0|0.0|0|-2.8756393587103255|-5.751278717420651
294.6|1.0|1.0|0.0|0|-2.5918591607944133|-5.1837183215888265
294.8|1.0|1.0|0.0|0|-2.270241601912132|-4.540483203824264
295.0|1.0|1.0|0.0|0|-0.744134747253848|-1.488269494507696
295.2|1.0|1.0|0.0|0|-1.7152936538375814|-3.4305873076751627
295.4|1.0|1.0|0.0|0|-3.3170752290764387|-6.634150458152877
295.6|1.0|1.0|0.0|0|-2.5918591613497144|-5.183718322699429
295.8|1.0|1.0|0.0|0|-2.5540217991374106|-5.108043598274821
296.0|1.0|1.0|0.0|0|-3.115275972486418|-6.230551944972836
296.2|1.0|1.0|0.0|0|-3.1909506964639904|-6.381901392927981
296.4|1.0|1.0|0.0|0|-2.6296965223236497|-5.259393044647299
296.6|1.0|1.0|0.0|0|-2.654921431579571|-5.309842863159142
296.8|1.0|1.0|0.0|0|-2.5666342565280527|-5.133268513056105
297.0|1.0|1.0|0.0|0|-2.4531221778734493|-4.906244355746899
297.2|1.0|1.0|0.0|0|-3.44319976587751|-6.88639953175502
297.4|1.0|1.0|0.0|0|-1.1981830659179842|-2.3963661318359684
297.6|1.0|1.0|0.0|0|-2.068442352710119|-4.136884705420238
297.8|1.0|1.0|0.0|0|-2.7747397334131554|-5.549479466826311
298.0|1.0|1.0|0.0|0|-1.8918680019996845|-3.783736003999369
298.2|1.0|1.0|0.0|0|-3.7206737315317184|-7.441347463063437
298.4|1.0|1.0|0.0|0|-1.6837625225610116|-3.367525045122023
298.6|1.0|1.0|0.0|0|-1.6963749765136178|-3.3927499530272356
298.8|1.0|1.0|0.0|0|-3.045907485830251|-6.091814971660502
299.0|1.0|1.0|0.0|0|-1.8918680002473427|-3.7837360004946854
299.2|1.0|1.0|0.0|0|-1.980155173160603|-3.960310346321206
299.4|1.0|1.0|0.0|0|-3.644999016996593|-7.289998033993186
299.6|1.0|1.0|0.0|0|-1.4189009991200887|-2.8378019982401774
299.8|1.0|1.0|0.0|0|-1.841418186090306|-3.682836372180612
300.0|1.0|1.0|0.0|0|-2.0558298961870625|-4.111659792374125
300.2|1.0|1.0|0.0|0|-3.644999015220095|-7.28999803044019
300.4|1.0|1.0|0.0|0|-2.1630357524537267|-4.326071504907453
300.6|1.0|1.0|0.0|0|-1.5828628967126146|-3.165725793425229
300.8|1.0|1.0|0.0|0|-1.9927676293850545|-3.985535258770109
301.0|1.0|1.0|0.0|0|-3.443199761963336|-6.886399523926672
301.2|1.0|1.0|0.0|0|-1.9927676266914949|-3.9855352533829898
301.4|1.0|1.0|0.0|0|-1.992767624648115|-3.98553524929623
301.6|1.0|1.0|0.0|0|-2.730596148325133|-5.461192296650266
301.8|1.0|1.0|0.0|0|-1.0216087195373267|-2.0432174390746534
302.0|1.0|1.0|0.0|0|-1.7026812015526245|-3.405362403105249
302.2|1.0|1.0|0.0|0|-1.803580825591345|-3.60716165118269
302.4|1.0|1.0|0.0|0|-2.73059615236911|-5.46119230473822
302.6|1.0|1.0|0.0|0|-2.1441170699556844|-4.288234139911369
302.8|1.0|1.0|0.0|0|-1.2927764697087707|-2.5855529394175414
303.0|1.0|1.0|0.0|0|-2.0432174468162723|-4.0864348936325445
303.2|1.0|1.0|0.0|0|-1.191876842431958|-2.383753684863916
303.4|1.0|1.0|0.0|0|-2.2197917891456767|-4.439583578291353
303.6|1.0|1.0|0.0|0|-3.392749949657594|-6.785499899315188
303.8|1.0|1.0|0.0|0|-2.257629148409762|-4.515258296819524
304.0|1.0|1.0|0.0|0|-0.7441347451959162|-1.4882694903918323
304.2|1.0|1.0|0.0|0|-2.1441170714769413|-4.288234142953883
304.4|1.0|1.0|0.0|0|-2.69275879045774|-5.38551758091548
304.6|1.0|1.0|0.0|0|-1.9801551759752347|-3.9603103519504694
304.8|1.0|1.0|0.0|0|-2.1945668784965546|-4.389133756993109
305.0|1.0|1.0|0.0|0|-3.2414005073861363|-6.4828010147722726
305.2|1.0|1.0|0.0|0|-0.5297230426894389|-1.0594460853788779
305.4|1.0|1.0|0.0|0|-1.5008819476349176|-3.001763895269835
305.6|1.0|1.0|0.0|0|-1.406288547270525|-2.81257709454105
305.8|1.0|1.0|0.0|0|-2.0810548038853467|-4.162109607770693
306.0|1.0|1.0|0.0|0|-3.2918503211575474|-6.583700642315095
306.2|1.0|1.0|0.0|0|-2.95762030649232|-5.91524061298464
306.4|1.0|1.0|0.0|0|-0.9459340012085167|-1.8918680024170333
306.6|1.0|1.0|0.0|0|-2.0306049873624596|-4.061209974724919
306.8|1.0|1.0|0.0|0|-1.9927676285867364|-3.985535257173473
307.0|1.0|1.0|0.0|0|-1.2297142026081576|-2.459428405216315
307.2|1.0|1.0|0.0|0|-3.4936495729305928|-6.9872991458611855
307.4|1.0|1.0|0.0|0|-2.005380082176418|-4.010760164352836
307.6|1.0|1.0|0.0|0|-2.541409347278825|-5.08281869455765
307.8|1.0|1.0|0.0|0|-3.2161756009227274|-6.432351201845455
308.0|1.0|1.0|0.0|0|-2.7179836918041134|-5.435967383608227
308.2|1.0|1.0|0.0|0|-1.532413085199952|-3.064826170399904
308.4|1.0|1.0|0.0|0|-3.102663522881051|-6.205327045762102
308.6|1.0|1.0|0.0|0|-1.4693508179753567|-2.9387016359507134
308.8|1.0|1.0|0.0|0|-1.0657523083069838|-2.1315046166139675
309.0|1.0|1.0|0.0|0|-1.9549302680752607|-3.9098605361505214
309.2|1.0|1.0|0.0|0|-1.406288546100842|-2.812577092201684
309.4|1.0|1.0|0.0|0|-2.51618444406806|-5.03236888813612
309.6|1.0|1.0|0.0|0|-1.3180013730865916|-2.636002746173183
309.8|1.0|1.0|0.0|0|-2.371141231170916|-4.742282462341832
310.0|1.0|1.0|0.0|0|-2.0306049901290697|-4.061209980258139
310.2|1.0|1.0|0.0|0|-2.743208599374341|-5.486417198748682
310.4|1.0|1.0|0.0|0|-2.1441170689906013|-4.288234137981203
310.6|1.0|1.0|0.0|0|-1.9927676285285287|-3.9855352570570575
310.8|1.0|1.0|0.0|0|-3.4053624021259052|-6.8107248042518105
311.0|1.0|1.0|0.0|0|-2.0936672564453347|-4.187334512890669
311.2|1.0|1.0|0.0|0|-2.4783470786319253|-4.9566941572638505
311.4|1.0|1.0|0.0|0|-1.4819632659354842|-2.9639265318709684
311.6|1.0|1.0|0.0|0|-3.3044627736127614|-6.608925547225523
311.8|1.0|1.0|0.0|0|-2.5540217984371725|-5.108043596874345
312.0|1.0|1.0|0.0|0|-1.8414181913813825|-3.682836382762765
312.2|1.0|1.0|0.0|0|-2.055829893290067|-4.111659786580134
312.4|1.0|1.0|0.0|0|-2.9891514398966708|-5.9783028797933415
312.6|1.0|1.0|0.0|0|-1.8666430961838358|-3.7332861923676717
312.8|1.0|1.0|0.0|0|-2.705371240003444|-5.410742480006888
313.0|1.0|1.0|0.0|0|-1.1540394822199607|-2.3080789644399213
313.2|1.0|1.0|0.0|0|-1.8288057358973326|-3.6576114717946653
313.4|1.0|1.0|0.0|0|-2.0810548036999554|-4.162109607399911
313.6|1.0|1.0|0.0|0|-2.3080789621555615|-4.616157924311123
313.8|1.0|1.0|0.0|0|-2.793658418114358|-5.587316836228716
314.0|1.0|1.0|0.0|0|-0.9711589066154565|-1.942317813230913
314.2|1.0|1.0|0.0|0|-2.1062797047852673|-4.2125594095705345
314.4|1.0|1.0|0.0|0|-2.9071704944863477|-5.814340988972695
314.6|1.0|1.0|0.0|0|-1.9801551787619265|-3.960310357523853
314.8|1.0|1.0|0.0|0|-3.3675250435387745|-6.735050087077549
315.0|1.0|1.0|0.0|0|-2.0306049893738254|-4.061209978747651
315.2|1.0|1.0|0.0|0|-3.594549207223175|-7.18909841444635
315.4|1.0|1.0|0.0|0|-1.7783559220680052|-3.5567118441360104
315.6|1.0|1.0|0.0|0|-1.4252072301777674|-2.850414460355535
315.8|1.0|1.0|0.0|0|-1.8161932817567157|-3.6323865635134314
316.0|1.0|1.0|0.0|0|-1.191876844142099|-2.383753688284198
316.2|1.0|1.0|0.0|0|-3.266625413002042|-6.533250826004084
316.4|1.0|1.0|0.0|0|-1.1288145747891405|-2.257629149578281
316.6|1.0|1.0|0.0|0|-2.799964646114097|-5.599929292228194
316.8|1.0|1.0|0.0|0|-1.690068746277249|-3.380137492554498
317.0|1.0|1.0|0.0|0|-2.118892162537379|-4.237784325074758
317.2|1.0|1.0|0.0|0|-2.9702327638189336|-5.940465527637867
317.4|1.0|1.0|0.0|0|-2.642308974135087|-5.284617948270174
317.6|1.0|1.0|0.0|0|-3.0143763514157063|-6.0287527028314125
317.8|1.0|1.0|0.0|0|-1.5198006304557217|-3.0396012609114433
318.0|1.0|1.0|0.0|0|-3.4684246739067053|-6.936849347813411
318.2|1.0|1.0|0.0|0|-2.005380077975862|-4.010760155951724
318.4|1.0|1.0|0.0|0|-2.5792467102146497|-5.158493420429299
318.6|1.0|1.0|0.0|0|-4.24409054737975|-8.4881810947595
318.8|1.0|1.0|0.0|0|-0.87025928193878|-1.74051856387756
319.0|1.0|1.0|0.0|0|-1.330613829677169|-2.661227659354338
319.2|1.0|1.0|0.0|0|-3.4936495740976565|-6.987299148195313
319.4|1.0|1.0|0.0|0|-2.8945580439548966|-5.789116087909793
319.6|1.0|1.0|0.0|0|-1.8414181880414269|-3.6828363760828537
319.8|1.0|1.0|0.0|0|-0.8450343748147141|-1.6900687496294282
320.0|1.0|1.0|0.0|0|-4.817957173089967|-9.635914346179934
320.2|1.0|1.0|0.0|0|-1.1162021229061074|-2.232404245812215
320.4|1.0|1.0|0.0|0|-2.5666342592929166|-5.133268518585833
320.6|1.0|1.0|0.0|0|-1.4819632718569495|-2.963926543713899
320.8|1.0|1.0|0.0|0|-1.7531310141476586|-3.506262028295317
321.0|1.0|1.0|0.0|0|-2.2702416006691077|-4.5404832013382155
321.2|1.0|1.0|0.0|0|-3.1278884298651275|-6.255776859730255
321.4|1.0|1.0|0.0|0|-1.7405185584633742|-3.4810371169267484
321.6|1.0|1.0|0.0|0|-2.59816538844869|-5.19633077689738
321.8|1.0|1.0|0.0|0|-1.645925164330985|-3.29185032866197
322.0|1.0|1.0|0.0|0|-2.591859160156748|-5.183718320313496
322.2|1.0|1.0|0.0|0|-2.207179337052514|-4.414358674105028
322.4|1.0|1.0|0.0|0|-3.764817318610734|-7.529634637221468
322.6|1.0|1.0|0.0|0|-3.1783382442829344|-6.356676488565869
322.8|1.0|1.0|0.0|0|-2.831495773362406|-5.662991546724812
323.0|1.0|1.0|0.0|0|-1.3684511872084124|-2.736902374416825
323.2|1.0|1.0|0.0|0|-2.2197917883598732|-4.4395835767197465
323.4|1.0|1.0|0.0|0|-1.557637990516961|-3.115275981033922
323.6|1.0|1.0|0.0|0|-3.5314869357348684|-7.062973871469737
323.8|1.0|1.0|0.0|0|-2.0684423457979593|-4.1368846915959185
324.0|1.0|1.0|0.0|0|-3.2792378660716377|-6.558475732143275
324.2|1.0|1.0|0.0|0|-2.3269976408482784|-4.653995281696557
324.4|1.0|1.0|0.0|0|-0.6684600271965616|-1.3369200543931232
324.6|1.0|1.0|0.0|0|-1.9675427216978296|-3.9350854433956592
324.8|1.0|1.0|0.0|0|-3.34230013571709|-6.68460027143418
325.0|1.0|1.0|0.0|0|-1.9675427205581235|-3.935085441116247
325.2|1.0|1.0|0.0|0|-2.131504612098217|-4.263009224196434
325.4|1.0|1.0|0.0|0|-1.8666430952597892|-3.7332861905195784
325.6|1.0|1.0|0.0|0|-3.0332950279337845|-6.066590055867569
325.8|1.0|1.0|0.0|0|-2.2450166956149062|-4.4900333912298125
326.0|1.0|1.0|0.0|0|-3.0900510694962606|-6.180102138992521
326.2|1.0|1.0|0.0|0|-2.043217439399743|-4.086434878799486
326.4|1.0|1.0|0.0|0|-1.3432262802799244|-2.686452560559849
326.6|1.0|1.0|0.0|0|-1.002690042654577|-2.005380085309154
326.8|1.0|1.0|0.0|0|-3.928779215898834|-7.857558431797668
327.0|1.0|1.0|0.0|0|-1.6080878008293817|-3.2161756016587635
327.2|1.0|1.0|0.0|0|-1.828805734289346|-3.657611468578692
327.4|1.0|1.0|0.0|0|-2.043217441851741|-4.086434883703482
327.6|1.0|1.0|0.0|0|-2.730596150088243|-5.461192300176486
327.8|1.0|1.0|0.0|0|-1.0783647621970167|-2.1567295243940334
328.0|1.0|1.0|0.0|0|-1.481963266890672|-2.963926533781344
328.2|1.0|1.0|0.0|0|-2.1819544270681237|-4.363908854136247
328.4|1.0|1.0|0.0|0|-0.6180102149370947|-1.2360204298741895
328.6|1.0|1.0|0.0|0|-2.2513229235072525|-4.502645847014505
328.8|1.0|1.0|0.0|0|-2.402672362607557|-4.805344725215114
329.0|1.0|1.0|0.0|0|-2.9071704978848016|-5.814340995769603
329.2|1.0|1.0|0.0|0|-1.1225083444005586|-2.245016688801117
329.4|1.0|1.0|0.0|0|-1.4189010035566765|-2.837802007113353
329.6|1.0|1.0|0.0|0|-1.7405185566141168|-3.4810371132282336
329.8|1.0|1.0|0.0|0|-1.866643095121255|-3.73328619024251
330.0|1.0|1.0|0.0|0|-1.5450255328384823|-3.0900510656769646
330.2|1.0|1.0|0.0|0|-1.790968372589852|-3.581936745179704
330.4|1.0|1.0|0.0|0|-3.493649577899781|-6.987299155799562
330.6|1.0|1.0|0.0|0|-2.528796892964458|-5.057593785928916
330.8|1.0|1.0|0.0|0|-1.9297053647553566|-3.859410729510713
331.0|1.0|1.0|0.0|0|-1.8666430983479967|-3.7332861966959934
331.2|1.0|1.0|0.0|0|-2.989151436726973|-5.978302873453946
331.4|1.0|1.0|0.0|0|-2.2071793385231304|-4.414358677046261
331.6|1.0|1.0|0.0|0|-3.279237869440115|-6.55847573888023
331.8|1.0|1.0|0.0|0|-3.165725787952836|-6.331451575905672
332.0|1.0|1.0|0.0|0|-0.46666077135509154|-0.9333215427101831
332.2|1.0|1.0|0.0|0|-2.7179836981650465|-5.435967396330093
332.4|1.0|1.0|0.0|0|-0.5171105880910186|-1.0342211761820372
332.6|1.0|1.0|0.0|0|-2.7432086012550303|-5.486417202510061
332.8|1.0|1.0|0.0|0|-2.453122173706945|-4.90624434741389
333.0|1.0|1.0|0.0|0|-2.3648350015759956|-4.729670003151991
333.2|1.0|1.0|0.0|0|-1.5891691206736156|-3.178338241347231
333.4|1.0|1.0|0.0|0|-1.6648438379322776|-3.3296876758645553
333.6|1.0|1.0|0.0|0|-3.6702239220953228|-7.3404478441906456
333.8|1.0|1.0|0.0|0|-2.8441082282038432|-5.6882164564076865
334.0|1.0|1.0|0.0|0|-3.06482616209338|-6.12965232418676
334.2|1.0|1.0|0.0|0|-0.7693596536607954|-1.5387193073215908
334.4|1.0|1.0|0.0|0|-1.608087803605305|-3.21617560721061
334.6|1.0|1.0|0.0|0|-4.307152815007434|-8.614305630014869
334.8|1.0|1.0|0.0|0|-1.8918680016149318|-3.7837360032298637
335.0|1.0|1.0|0.0|0|-1.4945757217265796|-2.989151443453159
335.2|1.0|1.0|0.0|0|-2.8693331376180895|-5.738666275236179
335.4|1.0|1.0|0.0|0|-2.717983693002318|-5.435967386004636
335.6|1.0|1.0|0.0|0|-2.0684423508786147|-4.136884701757229
335.8|1.0|1.0|0.0|0|-3.72067373968341|-7.44134747936682
336.0|1.0|1.0|0.0|0|-0.832421920096677|-1.664843840193354
336.2|1.0|1.0|0.0|0|-4.420664894981313|-8.841329789962627
336.4|1.0|1.0|0.0|0|-1.6396189369674554|-3.279237873934911
336.6|1.0|1.0|0.0|0|-2.932395402364494|-5.864790804728988
336.8|1.0|1.0|0.0|0|-1.9297053606237768|-3.8594107212475537
337.0|1.0|1.0|0.0|0|-2.1945668783472523|-4.389133756694505
337.2|1.0|1.0|0.0|0|-2.42159104059014|-4.84318208118028
337.4|1.0|1.0|0.0|0|-2.3206914158473975|-4.641382831694795
337.6|1.0|1.0|0.0|0|-2.4026723613822853|-4.805344722764571
337.8|1.0|1.0|0.0|0|-1.481963266678214|-2.963926533356428
338.0|1.0|1.0|0.0|0|-1.3053889226372133|-2.6107778452744266
338.2|1.0|1.0|0.0|0|-2.0684423465296295|-4.136884693059259
338.4|1.0|1.0|0.0|0|-2.919782948241921|-5.839565896483842
338.6|1.0|1.0|0.0|0|-1.582862898037421|-3.165725796074842
338.8|1.0|1.0|0.0|0|-2.4405097207138917|-4.881019441427783
339.0|1.0|1.0|0.0|0|-3.916166765542006|-7.832333531084012
339.2|1.0|1.0|0.0|0|-2.2702416030227344|-4.540483206045469
339.4|1.0|1.0|0.0|0|-1.7846621471736597|-3.5693242943473193
339.6|1.0|1.0|0.0|0|-3.752204866232063|-7.504409732464126
339.8|1.0|1.0|0.0|0|-2.7053712393823686|-5.410742478764737
340.0|1.0|1.0|0.0|0|-1.9423178101237881|-3.8846356202475762
340.2|1.0|1.0|0.0|0|-1.9675427210345533|-3.9350854420691066
340.4|1.0|1.0|0.0|0|-1.6711500700836783|-3.3423001401673567
340.6|1.0|1.0|0.0|0|-2.0936672568769445|-4.187334513753889
340.8|1.0|1.0|0.0|0|-1.5576379870073302|-3.1152759740146605
341.0|1.0|1.0|0.0|0|-1.570250440577221|-3.140500881154442
341.2|1.0|1.0|0.0|0|-2.2954665071339715|-4.590933014267943
341.4|1.0|1.0|0.0|0|-2.118892162969862|-4.237784325939724
341.6|1.0|1.0|0.0|0|-2.4278972659536544|-4.855794531907309
341.8|1.0|1.0|0.0|0|-1.5576379884427312|-3.1152759768854623
342.0|1.0|1.0|0.0|0|-1.9170929078053467|-3.8341858156106934
342.2|1.0|1.0|0.0|0|-2.743208600924702|-5.486417201849404
342.4|1.0|1.0|0.0|0|-2.3774474545515862|-4.7548949091031725
342.6|1.0|1.0|0.0|0|-2.680146336058681|-5.360292672117362
342.8|1.0|1.0|0.0|0|-2.3522225490381263|-4.704445098076253
343.0|1.0|1.0|0.0|0|-2.7495148241831364|-5.499029648366273
343.2|1.0|1.0|0.0|0|-2.9513140841812153|-5.902628168362431
343.4|1.0|1.0|0.0|0|-1.6333127089243513|-3.2666254178487026
343.6|1.0|1.0|0.0|0|-1.9927676230762172|-3.9855352461524345
343.8|1.0|1.0|0.0|0|-1.5954753523605192|-3.1909507047210384
344.0|1.0|1.0|0.0|0|-2.09366725525557|-4.18733451051114
344.2|1.0|1.0|0.0|0|-1.9044804536196187|-3.8089609072392374
344.4|1.0|1.0|0.0|0|-2.3900599070597695|-4.780119814119539
344.6|1.0|1.0|0.0|0|-2.207179336389238|-4.414358672778476
344.8|1.0|1.0|0.0|0|-3.8152671354889787|-7.630534270977957
345.0|1.0|1.0|0.0|0|-1.8035808334223127|-3.6071616668446254
345.2|1.0|1.0|0.0|0|-1.9549302670313062|-3.9098605340626125
345.4|1.0|1.0|0.0|0|-2.831495772823985|-5.66299154564797
345.6|1.0|1.0|0.0|0|-3.1278884259957733|-6.255776851991547
345.8|1.0|1.0|0.0|0|-3.443199760282299|-6.886399520564598
346.0|1.0|1.0|0.0|0|-3.1089697493446904|-6.217939498689381
346.2|1.0|1.0|0.0|0|-1.9107866841353842|-3.8215733682707684
346.4|1.0|1.0|0.0|0|-2.0432174418660014|-4.086434883732003
346.6|1.0|1.0|0.0|0|-1.8666430941925518|-3.7332861883851036
346.8|1.0|1.0|0.0|0|-2.402672364594184|-4.805344729188368
347.0|1.0|1.0|0.0|0|-2.453122176945328|-4.906244353890656
347.2|1.0|1.0|0.0|0|-2.030604985615939|-4.061209971231878
347.4|1.0|1.0|0.0|0|-2.4089785877161214|-4.817957175432243
347.6|1.0|1.0|0.0|0|-0.9963838134534316|-1.9927676269068633
347.8|1.0|1.0|0.0|0|-2.1315046161139635|-4.263009232227927
348.0|1.0|1.0|0.0|0|-1.8918679998250463|-3.7837359996500926
348.2|1.0|1.0|0.0|0|-1.8540306433188396|-3.708061286637679
348.4|1.0|1.0|0.0|0|-2.5414093497049204|-5.082818699409841
348.6|1.0|1.0|0.0|0|-1.63961893689586|-3.27923787379172
348.8|1.0|1.0|0.0|0|-2.869333134556366|-5.738666269112732
349.0|1.0|1.0|0.0|0|-2.4215910427275253|-4.843182085455051
349.2|1.0|1.0|0.0|0|-1.072058531953081|-2.144117063906162
349.4|1.0|1.0|0.0|0|-2.0179925338589255|-4.035985067717851
349.6|1.0|1.0|0.0|0|-1.34322627888556|-2.68645255777112
349.8|1.0|1.0|0.0|0|-2.093667256894407|-4.187334513788814
350.0|1.0|1.0|0.0|0|-2.9008642681009977|-5.8017285362019955
350.2|1.0|1.0|0.0|0|-1.8603368665187752|-3.7206737330375503
350.4|1.0|1.0|0.0|0|-1.406288550180035|-2.81257710036007
350.6|1.0|1.0|0.0|0|-1.8792555514370923|-3.7585111028741847
350.8|1.0|1.0|0.0|0|-1.658537617916301|-3.317075235832602
351.0|1.0|1.0|0.0|0|-2.5855529376855726|-5.171105875371145
351.2|1.0|1.0|0.0|0|-1.299082694472164|-2.598165388944328
351.4|1.0|1.0|0.0|0|-2.5035719876826645|-5.007143975365329
351.6|1.0|1.0|0.0|0|-2.440509720920529|-4.881019441841058
351.8|1.0|1.0|0.0|0|-3.657611470434352|-7.315222940868704
352.0|1.0|1.0|0.0|0|-2.5540218024875525|-5.108043604975105
352.2|1.0|1.0|0.0|0|-3.165725789022111|-6.331451578044222
352.4|1.0|1.0|0.0|0|-3.317075227613389|-6.634150455226778
352.6|1.0|1.0|0.0|0|-2.8945580445230035|-5.789116089046007
352.8|1.0|1.0|0.0|0|-2.0179925354756434|-4.035985070951287
353.0|1.0|1.0|0.0|0|-1.0089962637747532|-2.0179925275495063
353.2|1.0|1.0|0.0|0|-2.181954427267485|-4.36390885453497
353.4|1.0|1.0|0.0|0|-0.7252160711682525|-1.450432142336505
353.6|1.0|1.0|0.0|0|-2.926089176883982|-5.852178353767964
353.8|1.0|1.0|0.0|0|-2.604471616887606|-5.208943233775212
354.0|1.0|1.0|0.0|0|-3.0963572938716997|-6.192714587743399
354.2|1.0|1.0|0.0|0|-2.9197829499089885|-5.839565899817977
354.4|1.0|1.0|0.0|0|-1.1162021206511428|-2.2324042413022855
354.6|1.0|1.0|0.0|0|-3.4558122141024827|-6.9116244282049655
354.8|1.0|1.0|0.0|0|-3.4810371207841704|-6.962074241568341
355.0|1.0|1.0|0.0|0|-2.446815946883582|-4.893631893767164
355.2|1.0|1.0|0.0|0|-1.8729493224219202|-3.7458986448438405
355.4|1.0|1.0|0.0|0|-2.7305961465908357|-5.461192293181671
355.6|1.0|1.0|0.0|0|-2.63600274966215|-5.2720054993243
355.8|1.0|1.0|0.0|0|-2.3459163227435806|-4.691832645487161
356.0|1.0|1.0|0.0|0|-2.7684335082667557|-5.536867016533511
356.2|1.0|1.0|0.0|0|-2.017992532285281|-4.035985064570562
356.4|1.0|1.0|0.0|0|-1.8414181852666678|-3.6828363705333356
356.6|1.0|1.0|0.0|0|-1.8540306419570713|-3.7080612839141427
356.8|1.0|1.0|0.0|0|-1.2234079740796016|-2.446815948159203
357.0|1.0|1.0|0.0|0|-2.57294048497861|-5.14588096995722
357.2|1.0|1.0|0.0|0|-3.2540129610625472|-6.5080259221250945
357.4|1.0|1.0|0.0|0|-1.7720496936448051|-3.5440993872896103
357.6|1.0|1.0|0.0|0|-2.0810547995654654|-4.162109599130931
357.8|1.0|1.0|0.0|0|-0.7126036118564668|-1.4252072237129336
358.0|1.0|1.0|0.0|0|-2.118892158595556|-4.237784317191112
358.2|1.0|1.0|0.0|0|-3.644999019475366|-7.289998038950732
