times(ps)|lambda_restraints|lambda_electrostatics|lambda_sterics|(1.0, 0.0, 0.0)|(1.0, 0.02, 0.0)|(1.0, 0.04, 0.0)
260.6|1.0|0.0|0.0|-164721.79208501193|-164717.5669131433|-164713.2660665546
260.8|1.0|0.0|0.0|-164478.05138745997|-164472.98118121762|-164467.86052516187
261.0|1.0|0.0|0.0|-164523.18697654453|-164518.02848312882|-164512.8195398997
261.2|1.0|0.0|0.0|-164629.53518310076|-164625.08298707203|-164620.59295368326
261.4|1.0|0.0|0.0|-164718.34215375708|-164713.85212036833|-164709.29902471288
261.6|1.0|0.0|0.0|-165123.70640407936|-165119.0650212505|-165114.38580106167
261.8|1.0|0.0|0.0|-164622.014851126|-164617.78967925737|-164613.52667002875
262.0|1.0|0.0|0.0|-164517.23058878383|-164512.8414550218|-164508.38925899306
262.2|1.0|0.0|0.0|-164251.53043863925|-164246.8764433571|-164242.17199826156
262.4|1.0|0.0|0.0|-164218.371084938|-164213.98195117596|-164209.54236760057
262.6|1.0|0.0|0.0|-164221.84985032186|-164217.22107994638|-164212.55447221085
262.8|1.0|0.0|0.0|-163976.78726379096|-163971.9440817087|-163967.06306226642
263.0|1.0|0.0|0.0|-164167.17224694637|-164162.70743846428|-164158.16695526216
263.2|1.0|0.0|0.0|-164066.49526892608|-164062.1565849774|-164057.74222630868
263.4|1.0|0.0|0.0|-164710.19410397805|-164706.00676946944|-164701.7437602408
263.6|1.0|0.0|0.0|-164313.4269673509|-164308.5081105486|-164303.52619147964
263.8|1.0|0.0|0.0|-164346.53465736637|-164341.94372435086|-164337.30234152204
264.0|1.0|0.0|0.0|-164138.98821781587|-164134.38467234708|-164129.74328951823
264.2|1.0|0.0|0.0|-163983.40099342333|-163978.94879739458|-163974.4209266458
264.4|1.0|0.0|0.0|-164414.27516750983|-164409.9238711078|-164405.52212489242
264.6|1.0|0.0|0.0|-164572.41040205766|-164567.9077562156|-164563.3168232001
264.8|1.0|0.0|0.0|-164417.933073559|-164413.54393979695|-164409.09174376822
265.0|1.0|0.0|0.0|-164614.38464677057|-164609.7306514884|-164605.03881884622
265.2|1.0|0.0|0.0|-164482.39338344056|-164477.7393881584|-164473.0097181562
265.4|1.0|0.0|0.0|-164440.4571496871|-164436.06801592506|-164431.62843234968
265.6|1.0|0.0|0.0|-164220.81499314084|-164216.4636967388|-164212.04933807006
265.8|1.0|0.0|0.0|-164653.8297037695|-164649.20093339402|-164644.5343256585
266.0|1.0|0.0|0.0|-164355.53910019834|-164351.16257888963|-164346.6851579542
266.2|1.0|0.0|0.0|-164261.72767226127|-164257.6160124727|-164253.45390287074
266.4|1.0|0.0|0.0|-164260.50203099946|-164255.70929873054|-164250.82827928828
266.6|1.0|0.0|0.0|-164649.6214414208|-164644.9548336853|-164640.23777613643
266.8|1.0|0.0|0.0|-164446.09428188595|-164441.33938697705|-164436.54665470816
267.0|1.0|0.0|0.0|-164548.2967484943|-164543.44095395872|-164538.48425979642
267.2|1.0|0.0|0.0|-164430.1910091477|-164425.18386517203|-164420.12627138302
267.4|1.0|0.0|0.0|-164108.71875822888|-164103.71161425323|-164098.65402046422
267.6|1.0|0.0|0.0|-164242.95019369214|-164237.96827462316|-164232.9485181941
267.8|1.0|0.0|0.0|-164054.75138546914|-164050.03432792026|-164045.26682055803
268.0|1.0|0.0|0.0|-164246.5363509452|-164241.59226923622|-164236.62296262055
268.2|1.0|0.0|0.0|-163894.81537984623|-163890.43885853753|-163886.0244998688
268.4|1.0|0.0|0.0|-164021.84668812196|-164016.77648187958|-164011.65582582387
268.6|1.0|0.0|0.0|-164361.89677875742|-164357.8355687822|-164353.7239089936
268.8|1.0|0.0|0.0|-164502.80113234167|-164497.793988366|-164492.736394577
269.0|1.0|0.0|0.0|-164247.42893410896|-164242.43440258663|-164237.37680879762
269.2|1.0|0.0|0.0|-164300.70021423945|-164295.7687449838|-164290.7868259148
269.4|1.0|0.0|0.0|-164286.41462139747|-164281.57143931522|-164276.6778074196
269.6|1.0|0.0|0.0|-164731.06254413287|-164726.42116130405|-164721.70410375518
269.8|1.0|0.0|0.0|-164503.95448694503|-164499.7040901697|-164495.41585603438
270.0|1.0|0.0|0.0|-164391.0585489645|-164386.92166426923|-164382.7217173073
270.2|1.0|0.0|0.0|-164333.57082243438|-164329.1060139523|-164324.56553075017
270.4|1.0|0.0|0.0|-164179.7707426848|-164175.36899646942|-164170.92941289404
270.6|1.0|0.0|0.0|-164298.60489546251|-164294.39233604725|-164290.12932681857
270.8|1.0|0.0|0.0|-164197.87798677478|-164193.8041643462|-164189.69250455764
271.0|1.0|0.0|0.0|-164306.8538847552|-164302.5152008065|-164298.10084213776
271.2|1.0|0.0|0.0|-164144.84656774698|-164140.54572115833|-164136.1944247563
271.4|1.0|0.0|0.0|-164375.21854291623|-164370.85463406087|-164366.44027539215
271.6|1.0|0.0|0.0|-164372.6543825778|-164368.08867446904|-164363.4725165469
271.8|1.0|0.0|0.0|-164264.45932153516|-164259.9062258797|-164255.2774555042
272.0|1.0|0.0|0.0|-164256.67743782487|-164252.03605499605|-164247.3568348072
272.2|1.0|0.0|0.0|-164111.77136062286|-164106.90295363392|-164101.94625947162
272.4|1.0|0.0|0.0|-164091.67682482884|-164086.99760464|-164082.2300972778
272.6|1.0|0.0|0.0|-164445.5439158155|-164441.70973000038|-164437.79986946523
272.8|1.0|0.0|0.0|-164003.72871624932|-163999.6675062741|-163995.5810713922
273.0|1.0|0.0|0.0|-164230.47301711288|-164226.13433316417|-164221.71997449544
273.2|1.0|0.0|0.0|-164338.47263417518|-164334.31052457323|-164330.07274025126
273.4|1.0|0.0|0.0|-164423.95795581746|-164420.02287037563|-164416.0247226671
273.6|1.0|0.0|0.0|-164485.6580775529|-164481.2563313375|-164476.80413530875
273.8|1.0|0.0|0.0|-164244.9954221|-164240.00089057768|-164234.95590924198
274.0|1.0|0.0|0.0|-164362.64438684817|-164358.48227724622|-164354.2571053776
274.2|1.0|0.0|0.0|-164003.54220916255|-163999.12785049382|-163994.65042955842
274.4|1.0|0.0|0.0|-164035.43218467527|-164031.14395053996|-164026.80526659123
274.6|1.0|0.0|0.0|-164133.18173975006|-164129.2718792149|-164125.32418131974
274.8|1.0|0.0|0.0|-164258.86483727532|-164254.4252536999|-164249.92260785782
275.0|1.0|0.0|0.0|-164292.24569339392|-164287.90700944528|-164283.5178756832
275.2|1.0|0.0|0.0|-163968.69786707876|-163964.05648424994|-163959.33942670107
275.4|1.0|0.0|0.0|-164383.26358260273|-164379.2023726275|-164375.07810038555
275.6|1.0|0.0|0.0|-164168.3938524816|-164163.7398571994|-164159.02279965056
275.8|1.0|0.0|0.0|-164454.59042182652|-164449.79768955757|-164444.941895022
276.0|1.0|0.0|0.0|-164479.70607819804|-164474.82505875576|-164469.8935895001
276.2|1.0|0.0|0.0|-164253.227593921|-164248.61143599884|-164243.94482826334
276.4|1.0|0.0|0.0|-164119.0400887641|-164114.33564366857|-164109.555523853
276.6|1.0|0.0|0.0|-164162.99135238383|-164158.60221862182|-164154.16263504638
276.8|1.0|0.0|0.0|-164189.32615495613|-164184.8865713807|-164180.39653799194
277.0|1.0|0.0|0.0|-164354.49688089895|-164350.15819695024|-164345.7564507349
277.2|1.0|0.0|0.0|-164455.35244737638|-164450.8876388943|-164446.37238059886
277.4|1.0|0.0|0.0|-164493.92719862805|-164489.500227506|-164484.98496921055
277.6|1.0|0.0|0.0|-164484.1335325814|-164479.89574825938|-164475.60751412407
277.8|1.0|0.0|0.0|-164452.52672451333|-164448.26371528467|-164443.92503133597
278.0|1.0|0.0|0.0|-164516.29776269084|-164511.75727948872|-164507.16634647327
278.2|1.0|0.0|0.0|-164272.09544113703|-164267.55495793492|-164262.9514124661
278.4|1.0|0.0|0.0|-164408.34265329916|-164403.82739500373|-164399.26168689493
278.6|1.0|0.0|0.0|-164020.3250973428|-164015.79722659403|-164011.2189060319
278.8|1.0|0.0|0.0|-164239.32313302683|-164235.08534870483|-164230.80972702286
279.0|1.0|0.0|0.0|-164000.18203694336|-163995.43975448783|-163990.6470222189
279.2|1.0|0.0|0.0|-164403.78054379814|-164399.2652855027|-164394.6995773939
279.4|1.0|0.0|0.0|-164349.42279986502|-164344.93276647624|-164340.37967082078
279.6|1.0|0.0|0.0|-164684.68703452795|-164679.61682828557|-164674.49617222985
279.8|1.0|0.0|0.0|-164607.9907057722|-164602.95833688986|-164597.86290574085
280.0|1.0|0.0|0.0|-164410.5039859792|-164405.86260315037|-164401.17077050815
280.2|1.0|0.0|0.0|-164549.81599673184|-164544.54399123605|-164539.2215359269
280.4|1.0|0.0|0.0|-164369.5514099832|-164364.7965150743|-164359.97855789872
280.6|1.0|0.0|0.0|-164509.5623324724|-164504.6434756701|-164499.6615566011
280.8|1.0|0.0|0.0|-164312.26618909178|-164307.33471983616|-164302.3275758605
281.0|1.0|0.0|0.0|-164400.64284868666|-164395.7996666044|-164390.91864716215
281.2|1.0|0.0|0.0|-164518.63796678922|-164513.52992318684|-164508.4092671311
281.4|1.0|0.0|0.0|-164611.175536939|-164606.3828046701|-164601.53962258785
281.6|1.0|0.0|0.0|-164262.2933044983|-164257.17264844262|-164252.0015425735
281.8|1.0|0.0|0.0|-164425.80913455918|-164421.0164022903|-164416.18583266137
282.0|1.0|0.0|0.0|-164665.77367179104|-164660.7791402687|-164655.7593838397
282.2|1.0|0.0|0.0|-164660.44578748298|-164655.50170577402|-164650.5071742517
282.4|1.0|0.0|0.0|-164399.38711686688|-164394.35474798453|-164389.2593168355
282.6|1.0|0.0|0.0|-164235.8040400141|-164231.08698246523|-164226.319475103
282.8|1.0|0.0|0.0|-164121.6298734654|-164116.66056684975|-164111.64081042074
283.0|1.0|0.0|0.0|-164050.50499930303|-164046.41856442112|-164042.2816797259
283.2|1.0|0.0|0.0|-164067.35039716333|-164062.63333961446|-164057.87844470557
283.4|1.0|0.0|0.0|-163943.5437061989|-163938.87709846336|-163934.1222035545
283.6|1.0|0.0|0.0|-164273.0880695296|-164268.67371086086|-164264.18367747212
283.8|1.0|0.0|0.0|-164274.2513659279|-164269.33250912558|-164264.36320250994
284.0|1.0|0.0|0.0|-164070.29826812784|-164065.39202377887|-164060.44794206988
284.2|1.0|0.0|0.0|-164485.03136181933|-164480.7179027773|-164476.35399392195
284.4|1.0|0.0|0.0|-164667.74073020517|-164662.87232321623|-164657.92824150724
284.6|1.0|0.0|0.0|-164240.07410075734|-164235.59667982193|-164231.06880907316
284.8|1.0|0.0|0.0|-164569.41048235085|-164565.05918594883|-164560.63221482676
285.0|1.0|0.0|0.0|-164328.37201386137|-164323.52883177914|-164318.64781233686
285.2|1.0|0.0|0.0|-164454.61509660218|-164450.4151496402|-164446.15214041155
285.4|1.0|0.0|0.0|-164531.748560539|-164527.28375205692|-164522.75588130814
285.6|1.0|0.0|0.0|-164520.99266502843|-164516.55308145305|-164512.03782315762
285.8|1.0|0.0|0.0|-164671.9511190455|-164667.59982264347|-164663.18546397475
286.0|1.0|0.0|0.0|-164690.42836318744|-164686.31670339883|-164682.14198134356
286.2|1.0|0.0|0.0|-164479.712161476|-164475.55005187404|-164471.33749245876
286.4|1.0|0.0|0.0|-164468.40348438403|-164464.39272422215|-164460.2810644336
286.6|1.0|0.0|0.0|-164495.25539754322|-164490.9293260479|-164486.5401922858
286.8|1.0|0.0|0.0|-163995.90314493713|-163991.14825002826|-163986.33029285268
287.0|1.0|0.0|0.0|-164181.18542478292|-164176.9602529143|-164172.6594063256
287.2|1.0|0.0|0.0|-163890.30202394488|-163885.84982791613|-163881.34718207404
287.4|1.0|0.0|0.0|-164305.1970680259|-164301.3628822108|-164297.44040922227
287.6|1.0|0.0|0.0|-164307.4034536262|-164302.87558287743|-164298.28464986195
287.8|1.0|0.0|0.0|-164155.30391820022|-164150.51118593133|-164145.69322875573
288.0|1.0|0.0|0.0|-164157.69197902037|-164152.67222259138|-164147.57679144232
288.2|1.0|0.0|0.0|-164185.17281824892|-164180.34224862|-164175.46122917772
288.4|1.0|0.0|0.0|-164326.8843868624|-164322.88623915386|-164318.8250291786
288.6|1.0|0.0|0.0|-164533.59134905896|-164528.72294207002|-164523.81669772105
288.8|1.0|0.0|0.0|-164519.9631426546|-164515.73797078594|-164511.44973665063
289.0|1.0|0.0|0.0|-164453.0361547833|-164448.9497199014|-164444.81283520613
289.2|1.0|0.0|0.0|-164318.9856810096|-164314.2307861007|-164309.40021647178
289.4|1.0|0.0|0.0|-164763.07296552163|-164758.41897023944|-164753.7145251439
289.6|1.0|0.0|0.0|-164503.74831241407|-164498.99341750515|-164494.17546032963
289.8|1.0|0.0|0.0|-164690.701321456|-164686.9049730009|-164683.07078718577
290.0|1.0|0.0|0.0|-164583.6605701153|-164579.6119725934|-164575.51292525814
290.2|1.0|0.0|0.0|-164525.34739147176|-164521.04654488308|-164516.6952484811
290.4|1.0|0.0|0.0|-164469.76031263964|-164465.52252831764|-164461.25951908898
290.6|1.0|0.0|0.0|-164615.64513992865|-164610.14611027276|-164604.62185571017
290.8|1.0|0.0|0.0|-164395.48215443938|-164390.84077161053|-164386.14893896834
291.0|1.0|0.0|0.0|-164415.79829393842|-164411.04339902956|-164406.25066676066
291.2|1.0|0.0|0.0|-164373.433063172|-164369.15744149|-164364.81875754133
291.4|1.0|0.0|0.0|-164413.74995485932|-164409.05812221716|-164404.30322730824
291.6|1.0|0.0|0.0|-164496.7050882037|-164492.1015427349|-164487.44754745273
291.8|1.0|0.0|0.0|-164661.38967415108|-164656.87441585565|-164652.28348284017
292.0|1.0|0.0|0.0|-164693.52620525938|-164689.1496839507|-164684.72271282863
292.2|1.0|0.0|0.0|-164758.31609998216|-164753.68732960668|-164749.02072187114
292.4|1.0|0.0|0.0|-164804.19911450017|-164799.73430601807|-164795.2064352693
292.6|1.0|0.0|0.0|-164940.48115754878|-164935.7640999999|-164930.97136773102
292.8|1.0|0.0|0.0|-164782.42214637264|-164777.96995034392|-164773.4546920485
293.0|1.0|0.0|0.0|-164431.7159022898|-164427.36460588782|-164422.97547212575
293.2|1.0|0.0|0.0|-164940.63120441066|-164936.05288384852|-164931.39888856636
293.4|1.0|0.0|0.0|-165143.59458046756|-165139.00364745207|-165134.33703971657
293.6|1.0|0.0|0.0|-164784.367079308|-164779.87704591925|-164775.3239502638
293.8|1.0|0.0|0.0|-164566.3385890566|-164562.08819228126|-164557.79995814594
294.0|1.0|0.0|0.0|-164550.5391524174|-164546.12479374866|-164541.6725977199
294.2|1.0|0.0|0.0|-164599.11073234232|-164595.07474727376|-164591.01353729854
294.4|1.0|0.0|0.0|-165092.29266978963|-165087.80263640083|-165083.24954074543
294.6|1.0|0.0|0.0|-164733.059327079|-164728.74586803702|-164724.35673427494
294.8|1.0|0.0|0.0|-164765.97783029437|-164761.05897349206|-164756.08966687642
295.0|1.0|0.0|0.0|-165058.36595275966|-165053.5606080374|-165048.69220104849
295.2|1.0|0.0|0.0|-164868.47603118815|-164864.04906006609|-164859.57163913065
295.4|1.0|0.0|0.0|-164972.0348744258|-164967.20430479688|-164962.31067290125
295.6|1.0|0.0|0.0|-164746.79760963254|-164742.19406416375|-164737.5526813349
295.8|1.0|0.0|0.0|-164954.71390292945|-164949.9968453806|-164945.2041131117
296.0|1.0|0.0|0.0|-165185.39567450364|-165180.50204260802|-165175.5327359924
296.2|1.0|0.0|0.0|-164964.32459237397|-164959.418348025|-164954.4616538627
296.4|1.0|0.0|0.0|-164933.52498131958|-164928.58089961062|-164923.59898054163
296.6|1.0|0.0|0.0|-164926.00497182205|-164920.9978278464|-164915.9402340574
296.8|1.0|0.0|0.0|-165126.42749904835|-165121.63476677946|-165116.76635979052
297.0|1.0|0.0|0.0|-164820.26453068818|-164815.3204489792|-164810.33852991025
297.2|1.0|0.0|0.0|-164618.8471769994|-164614.3066937973|-164609.7409856885
297.4|1.0|0.0|0.0|-165128.40389759693|-165123.7499023148|-165119.04545721924
297.6|1.0|0.0|0.0|-164768.08112754952|-164763.71721869416|-164759.2902475721
297.8|1.0|0.0|0.0|-164615.10957852745|-164611.02314364555|-164606.88625895028
298.0|1.0|0.0|0.0|-164794.3098120532|-164790.07202773122|-164785.74595623589
298.2|1.0|0.0|0.0|-164524.0097675395|-164519.7341458575|-164515.3828494555
298.4|1.0|0.0|0.0|-164440.24986045406|-164435.96162631875|-164431.6103299167
298.6|1.0|0.0|0.0|-164740.84867096084|-164736.23251303867|-164731.57851775654
298.8|1.0|0.0|0.0|-164528.84459100646|-164524.1275334576|-164519.34741364204
299.0|1.0|0.0|0.0|-164649.84426062964|-164645.15242798746|-164640.3975330786
299.2|1.0|0.0|0.0|-164563.64100111692|-164558.2933209011|-164552.86996596525
299.4|1.0|0.0|0.0|-164731.2148464087|-164726.92661227335|-164722.60054077802
299.6|1.0|0.0|0.0|-164570.9394243792|-164565.99534267024|-164561.0008111479
299.8|1.0|0.0|0.0|-164880.62694077758|-164876.2251945622|-164871.7856109868
300.0|1.0|0.0|0.0|-164829.7146740509|-164825.30031538216|-164820.82289444673
300.2|1.0|0.0|0.0|-164792.35182550031|-164787.64738040476|-164782.8672605892
300.4|1.0|0.0|0.0|-164385.79913528272|-164381.3595517073|-164376.86951831856
300.6|1.0|0.0|0.0|-164349.97621075745|-164346.091575129|-164342.13126478044
300.8|1.0|0.0|0.0|-164512.68472020046|-164508.64873513195|-164504.57491270336
301.0|1.0|0.0|0.0|-164768.1121252262|-164763.39506767734|-164758.62756031513
301.2|1.0|0.0|0.0|-164566.70940589532|-164562.21937250654|-164557.7041142111
301.4|1.0|0.0|0.0|-164051.2636628284|-164046.54660527952|-164041.76648546397
301.6|1.0|0.0|0.0|-164485.20555441076|-164480.47588440854|-164475.695764593
301.8|1.0|0.0|0.0|-164700.84066915125|-164696.2875734958|-164691.67141557363
302.0|1.0|0.0|0.0|-164356.42328727944|-164352.2990150375|-164348.12429298222
302.2|1.0|0.0|0.0|-164595.9525778755|-164591.41209467335|-164586.80854920455
302.4|1.0|0.0|0.0|-164199.33762615215|-164194.73408068332|-164190.05486049448
302.6|1.0|0.0|0.0|-164481.1998494568|-164477.26476401495|-164473.27922875975
302.8|1.0|0.0|0.0|-164363.16753511372|-164358.60182700495|-164353.97305662942
303.0|1.0|0.0|0.0|-164181.3049716776|-164176.2473778886|-164171.11410937953
303.2|1.0|0.0|0.0|-164671.03475367662|-164666.19157159436|-164661.26010233874
303.4|1.0|0.0|0.0|-164763.3321028744|-164758.94296911237|-164754.47816063027
303.6|1.0|0.0|0.0|-164256.06918108286|-164251.68004732084|-164247.21523883875
303.8|1.0|0.0|0.0|-164390.96214804694|-164385.8036546312|-164380.60732385542
304.0|1.0|0.0|0.0|-164253.43595683618|-164248.54232494056|-164243.58563077822
304.2|1.0|0.0|0.0|-164286.3921295809|-164282.04083317885|-164277.63908696346
304.4|1.0|0.0|0.0|-164333.25519834046|-164328.8912894851|-164324.464318363
304.6|1.0|0.0|0.0|-164460.01680834338|-164455.24930098114|-164450.40611889889
304.8|1.0|0.0|0.0|-164518.7656159974|-164514.31341996865|-164509.79816167324
305.0|1.0|0.0|0.0|-164310.07710957472|-164305.52401391926|-164300.89524354378
305.2|1.0|0.0|0.0|-164380.49851735143|-164376.02109641602|-164371.49322566725
305.4|1.0|0.0|0.0|-164524.9993952588|-164520.48413696338|-164515.94365376123
305.6|1.0|0.0|0.0|-164357.9472418475|-164353.7472948855|-164349.49689811023
305.8|1.0|0.0|0.0|-164396.8958170558|-164392.70848254717|-164388.4454733185
306.0|1.0|0.0|0.0|-164341.52581995004|-164337.04839901463|-164332.50791581252
306.2|1.0|0.0|0.0|-164403.33924274275|-164399.00055879407|-164394.59881257868
306.4|1.0|0.0|0.0|-164627.5695010742|-164623.55874091235|-164619.47230603045
306.6|1.0|0.0|0.0|-164507.8066388484|-164503.46795489968|-164499.07882113766
306.8|1.0|0.0|0.0|-164157.04073079975|-164152.65159703774|-164148.21201346235
307.0|1.0|0.0|0.0|-164363.70839121612|-164358.94088385388|-164354.11031422496
307.2|1.0|0.0|0.0|-164462.74137483558|-164458.51620296697|-164454.2153563783
307.4|1.0|0.0|0.0|-164326.81738491097|-164322.11293981547|-164317.3706573599
307.6|1.0|0.0|0.0|-164279.96547009444|-164275.92948502587|-164271.83043769063
307.8|1.0|0.0|0.0|-164512.7661338296|-164508.75537366772|-164504.68155123916
308.0|1.0|0.0|0.0|-164096.48992195132|-164092.50438669612|-164088.4431767209
308.2|1.0|0.0|0.0|-164256.72814094735|-164251.98585849183|-164247.19312622293
308.4|1.0|0.0|0.0|-164495.38098303194|-164490.89094964316|-164486.36307889438
308.6|1.0|0.0|0.0|-164121.59831587103|-164117.41098136242|-164113.14797213377
308.8|1.0|0.0|0.0|-164636.7287392038|-164632.81887866865|-164628.8585683201
309.0|1.0|0.0|0.0|-164555.45862733945|-164551.1577807508|-164546.83170925544
309.2|1.0|0.0|0.0|-164452.92225782754|-164448.83582294564|-164444.68632579705
309.4|1.0|0.0|0.0|-164567.51230385696|-164563.07272028158|-164558.5448495328
309.6|1.0|0.0|0.0|-164510.9076132706|-164506.5941542286|-164502.23024537324
309.8|1.0|0.0|0.0|-164190.9274779955|-164186.8158182069|-164182.6663210583
310.0|1.0|0.0|0.0|-164211.07118601984|-164206.45502809767|-164201.7631954555
310.2|1.0|0.0|0.0|-164285.5807535099|-164281.02765785443|-164276.39888747892
310.4|1.0|0.0|0.0|-164144.92122462863|-164140.73389012003|-164136.47088089137
310.6|1.0|0.0|0.0|-164067.5547048797|-164063.178183571|-164058.73859999562
310.8|1.0|0.0|0.0|-164287.9695295947|-164283.05067279242|-164278.10659108346
311.0|1.0|0.0|0.0|-164413.08669092727|-164408.33179601838|-164403.51383884283
311.2|1.0|0.0|0.0|-164120.19141970994|-164115.3734625343|-164110.53028045208
311.4|1.0|0.0|0.0|-164638.8500467893|-164633.81767790695|-164628.70963430457
311.6|1.0|0.0|0.0|-164730.85789389888|-164725.81291256318|-164720.71748141415
311.8|1.0|0.0|0.0|-164597.84532476045|-164593.4435785451|-164588.9535451563
312.0|1.0|0.0|0.0|-164754.54244504683|-164750.20376109812|-164745.8146273361
312.2|1.0|0.0|0.0|-164837.90157209893|-164833.28541417676|-164828.60619398791
312.4|1.0|0.0|0.0|-164528.46615165286|-164523.69864429062|-164518.8932995684
312.6|1.0|0.0|0.0|-164619.13707870847|-164614.79839475977|-164610.40926099772
312.8|1.0|0.0|0.0|-164888.13527087978|-164883.69568730437|-164879.20565391562
313.0|1.0|0.0|0.0|-164674.12716262005|-164669.76325376466|-164665.36150754927
313.2|1.0|0.0|0.0|-164570.36036672865|-164566.29915675343|-164562.16227205817
313.4|1.0|0.0|0.0|-164472.52016060313|-164468.37066345452|-164464.15810403923
313.6|1.0|0.0|0.0|-164424.9259843807|-164420.59991288537|-164416.22339157667
313.8|1.0|0.0|0.0|-164329.59780836795|-164324.9185881791|-164320.21414308358
314.0|1.0|0.0|0.0|-164417.34144959046|-164413.09105281514|-164408.77759377312
314.2|1.0|0.0|0.0|-164409.65162010348|-164405.6660848483|-164401.63009977975
314.4|1.0|0.0|0.0|-164606.3254379195|-164602.70566381115|-164599.01021498276
314.6|1.0|0.0|0.0|-164476.30500445183|-164472.49604354336|-164468.63663282158
314.8|1.0|0.0|0.0|-164384.81779621702|-164380.3656001883|-164375.85034189286
315.0|1.0|0.0|0.0|-164603.73214882574|-164599.5448143171|-164595.2944175418
315.2|1.0|0.0|0.0|-164309.21291164405|-164304.84900278866|-164300.42203166662
315.4|1.0|0.0|0.0|-164443.8130136801|-164439.65090407818|-164435.43834466286
315.6|1.0|0.0|0.0|-164356.98194572597|-164353.07208519083|-164349.11177484234
315.8|1.0|0.0|0.0|-164575.42706117578|-164570.96225269372|-164566.43438194494
316.0|1.0|0.0|0.0|-164461.1994622588|-164456.54546697662|-164451.82840942778
316.2|1.0|0.0|0.0|-164353.33556216862|-164348.99687821994|-164344.59513200453
316.4|1.0|0.0|0.0|-164132.78253455198|-164128.07808945642|-164123.34841945424
316.6|1.0|0.0|0.0|-163744.09008119898|-163739.17122439668|-163734.17669287435
316.8|1.0|0.0|0.0|-164115.06677148555|-164110.63980036348|-164106.17499188142
317.0|1.0|0.0|0.0|-164417.48916287092|-164413.41534044236|-164409.29106820043
317.2|1.0|0.0|0.0|-164296.02104751367|-164291.63191375163|-164287.1923301762
317.4|1.0|0.0|0.0|-164516.17920390802|-164511.91619467936|-164507.60273563737
317.6|1.0|0.0|0.0|-164286.03812022402|-164282.14087214222|-164278.20578670036
317.8|1.0|0.0|0.0|-164386.81191999462|-164382.9525092728|-164379.01742383098
318.0|1.0|0.0|0.0|-164199.42603703117|-164195.01167836244|-164190.5216449737
318.2|1.0|0.0|0.0|-164710.83083840198|-164706.21468047984|-164701.535460291
318.4|1.0|0.0|0.0|-164653.59552514864|-164648.91630495977|-164644.18663495762
318.6|1.0|0.0|0.0|-164599.31152597666|-164594.88455485462|-164590.3819090125
318.8|1.0|0.0|0.0|-164794.26221724087|-164789.98659555888|-164785.66052406354
319.0|1.0|0.0|0.0|-164621.29913080847|-164617.0991838465|-164612.83617461784
319.2|1.0|0.0|0.0|-164550.7405237841|-164546.5910266355|-164542.39107967354
319.4|1.0|0.0|0.0|-164689.96988571392|-164685.6942640319|-164681.39341744324
319.6|1.0|0.0|0.0|-164808.88261304592|-164804.4808668305|-164800.05389570846
319.8|1.0|0.0|0.0|-164825.83628602454|-164821.72462623598|-164817.57512908737
320.0|1.0|0.0|0.0|-164583.91681852512|-164579.9817330833|-164575.98358537475
320.2|1.0|0.0|0.0|-164799.32939471657|-164795.3564719147|-164791.33309929952
320.4|1.0|0.0|0.0|-164567.76475140866|-164563.8675033268|-164559.9071929783
320.6|1.0|0.0|0.0|-164807.57561746956|-164803.2495459742|-164798.83518730546
320.8|1.0|0.0|0.0|-164497.2546756207|-164492.70157996524|-164488.09803449642
321.0|1.0|0.0|0.0|-164889.07180527766|-164884.53132207555|-164879.9151641534
321.2|1.0|0.0|0.0|-164647.5340849502|-164643.14495118812|-164638.70536761274
321.4|1.0|0.0|0.0|-164696.3630843666|-164692.41538647143|-164688.39201385624
321.6|1.0|0.0|0.0|-164329.56560055976|-164324.93683018428|-164320.24499754206
321.8|1.0|0.0|0.0|-164608.326044263|-164603.79817351422|-164599.20724049877
322.0|1.0|0.0|0.0|-164383.080240078|-164378.32534516914|-164373.5200004469
322.2|1.0|0.0|0.0|-164234.22806576866|-164229.23353424633|-164224.1759404573
322.4|1.0|0.0|0.0|-164474.41962716062|-164469.8286941451|-164465.16208640963
322.6|1.0|0.0|0.0|-164677.3153158457|-164672.24510960333|-164667.11184109424
322.8|1.0|0.0|0.0|-164425.4796218095|-164420.74995180732|-164415.96983199177
323.0|1.0|0.0|0.0|-164863.40922665363|-164858.75523137147|-164854.06339872925
323.2|1.0|0.0|0.0|-164696.41497887595|-164691.97539530057|-164687.4475245518
323.4|1.0|0.0|0.0|-164723.38040411522|-164718.82730845976|-164714.2111505376
323.6|1.0|0.0|0.0|-164399.71962652437|-164395.15391841557|-164390.5377604934
323.8|1.0|0.0|0.0|-164517.14236535493|-164512.7280066862|-164508.2631982041
324.0|1.0|0.0|0.0|-164827.8684460516|-164823.30273794284|-164818.661355114
324.2|1.0|0.0|0.0|-164631.77002153356|-164627.36827531815|-164622.90346683608
324.4|1.0|0.0|0.0|-164834.18848136143|-164829.79934759936|-164825.3345391173
324.6|1.0|0.0|0.0|-164417.90335355652|-164413.47638243448|-164409.02418640576
324.8|1.0|0.0|0.0|-164505.13287551596|-164500.7059043939|-164496.2284834585
325.0|1.0|0.0|0.0|-164812.4731384859|-164808.08400472385|-164803.61919624175
325.2|1.0|0.0|0.0|-164683.92701405264|-164679.66400482398|-164675.35054578198
