times(ps)|lambda_restraints|lambda_electrostatics|lambda_sterics|(1.0, 0.94, 0.0)|(1.0, 0.96, 0.0)|(1.0, 0.98, 0.0)|(1.0, 1.0, 0.0)
12.4|1.0|0.98|0.0|0|0.19297053555870677|0.38594107111741355|0.5789116066761204
12.6|1.0|0.98|0.0|0|-0.5221555698214801|-1.0443111396429603|-1.5664667094644407
12.8|1.0|0.98|0.0|0|-0.041621098318719345|-0.08324219663743869|-0.12486329495615803
13.0|1.0|0.98|0.0|0|-0.19990738735592475|-0.3998147747118495|-0.5997221620677743
13.2|1.0|0.98|0.0|0|-0.6085508754188782|-1.2171017508377564|-1.8256526262566346
13.4|1.0|0.98|0.0|0|0.32855440704210226|0.6571088140842045|0.9856632211263068
13.6|1.0|0.98|0.0|0|0.1172958151626518|0.2345916303253036|0.3518874454879554
13.8|1.0|0.98|0.0|0|-0.7214323345501914|-1.4428646691003828|-2.164297003650574
14.0|1.0|0.98|0.0|0|-0.2528796909126688|-0.5057593818253376|-0.7586390727380065
14.2|1.0|0.98|0.0|0|-0.18477244113775684|-0.3695448822755137|-0.5543173234132706
14.4|1.0|0.98|0.0|0|-0.5372905131569137|-1.0745810263138273|-1.611871539470741
14.6|1.0|0.98|0.0|0|-0.3518874475301712|-0.7037748950603424|-1.0556623425905136
14.8|1.0|0.98|0.0|0|-0.6161183477341552|-1.2322366954683104|-1.8483550432024656
15.0|1.0|0.98|0.0|0|-0.44206649034138573|-0.8841329806827715|-1.3261994710241574
15.2|1.0|0.98|0.0|0|-0.8097195056994686|-1.6194390113989372|-2.4291585170984056
15.4|1.0|0.98|0.0|0|-0.22576291767589302|-0.45152583535178603|-0.6772887530276791
15.6|1.0|0.98|0.0|0|-0.36828363934240804|-0.7365672786848161|-1.1048509180272241
15.8|1.0|0.98|0.0|0|-0.7094505009474239|-1.4189010018948478|-2.1283515028422717
16.0|1.0|0.98|0.0|0|-0.513326852524479|-1.026653705048958|-1.5399805575734367
16.2|1.0|0.98|0.0|0|-0.301437633801543|-0.602875267603086|-0.9043129014046288
16.4|1.0|0.98|0.0|0|-0.49819190896581905|-0.9963838179316381|-1.494575726897457
16.6|1.0|0.98|0.0|0|-0.5448579842096665|-1.089715968419333|-1.6345739526289995
16.8|1.0|0.98|0.0|0|-1.2940377125685347|-2.5880754251370695|-3.882113137705604
17.0|1.0|0.98|0.0|0|-0.49503879369091053|-0.9900775873818211|-1.4851163810727317
17.2|1.0|0.98|0.0|0|-0.06621538105508086|-0.13243076211016172|-0.19864614316524257
17.4|1.0|0.98|0.0|0|-0.15008819728915127|-0.30017639457830253|-0.4502645918674538
17.6|1.0|0.98|0.0|0|0.21819544097234048|0.43639088194468095|0.6545863229170215
17.8|1.0|0.98|0.0|0|-0.5555785716194083|-1.1111571432388165|-1.6667357148582247
18.0|1.0|0.98|0.0|0|-0.3108969758040624|-0.6217939516081248|-0.9326909274121871
18.2|1.0|0.98|0.0|0|-0.3998147718730619|-0.7996295437461238|-1.1994443156191856
18.4|1.0|0.98|0.0|0|-0.8904392065241707|-1.7808784130483415|-2.6713176195725126
18.6|1.0|0.98|0.0|0|-0.10783647590113114|-0.21567295180226229|-0.32350942770339347
18.8|1.0|0.98|0.0|0|-0.25540218276524707|-0.5108043655304941|-0.7662065482957412
19.0|1.0|0.98|0.0|0|-1.0367436658483358|-2.0734873316966715|-3.110230997545007
19.2|1.0|0.98|0.0|0|-0.7517022203261156|-1.5034044406522311|-2.2551066609783468
19.4|1.0|0.98|0.0|0|-0.608550875698566|-1.217101751397132|-1.825652627095698
19.6|1.0|0.98|0.0|0|-0.4622464153572223|-0.9244928307144445|-1.3867392460716668
19.8|1.0|0.98|0.0|0|-0.23017727516067701|-0.46035455032135403|-0.690531825482031
20.0|1.0|0.98|0.0|0|-0.18540306587296088|-0.37080613174592175|-0.5562091976188827
20.2|1.0|0.98|0.0|0|-1.428990963349935|-2.85798192669987|-4.286972890049805
20.4|1.0|0.98|0.0|0|-0.6161183451939729|-1.2322366903879458|-1.8483550355819187
20.6|1.0|0.98|0.0|0|-0.2863026923616419|-0.5726053847232838|-0.8589080770849258
20.8|1.0|0.98|0.0|0|0.2421591035561871|0.4843182071123742|0.7264773106685614
21.0|1.0|0.98|0.0|0|-0.1551331775070868|-0.3102663550141736|-0.4653995325212604
21.2|1.0|0.98|0.0|0|-0.8280075632000815|-1.656015126400163|-2.4840226896002444
21.4|1.0|0.98|0.0|0|-0.775035258522549|-1.550070517045098|-2.3251057755676467
21.6|1.0|0.98|0.0|0|-0.07945845636917519|-0.15891691273835037|-0.23837536910752555
21.8|1.0|0.98|0.0|0|-0.3134194694770852|-0.6268389389541704|-0.9402584084312556
22.0|1.0|0.98|0.0|0|-0.013243077170045593|-0.026486154340091186|-0.03972923151013678
22.2|1.0|0.98|0.0|0|-1.0121493826553352|-2.0242987653106703|-3.0364481479660053
22.4|1.0|0.98|0.0|0|-0.2585552953035224|-0.5171105906070448|-0.7756658859105671
22.6|1.0|0.98|0.0|0|-0.21567295298853442|-0.43134590597706884|-0.6470188589656033
22.8|1.0|0.98|0.0|0|-0.5934159296611329|-1.1868318593222658|-1.7802477889833987
23.0|1.0|0.98|0.0|0|-0.45720143497921567|-0.9144028699584313|-1.371604304937647
23.2|1.0|0.98|0.0|0|0.3386443704733395|0.677288740946679|1.0159331114200185
23.4|1.0|0.98|0.0|0|-0.34873433734232123|-0.6974686746846425|-1.0462030120269639
23.6|1.0|0.98|0.0|0|-0.4975612862460552|-0.9951225724921104|-1.4926838587381657
23.8|1.0|0.98|0.0|0|-0.7289998055124313|-1.4579996110248625|-2.1869994165372937
24.0|1.0|0.98|0.0|0|-0.5707135141998884|-1.1414270283997767|-1.7121405425996652
24.2|1.0|0.98|0.0|0|-0.08450344019889607|-0.16900688039779213|-0.2535103205966882
24.4|1.0|0.98|0.0|0|-0.8708899055307855|-1.741779811061571|-2.6126697165923565
24.6|1.0|0.98|0.0|0|0.05675604033080168|0.11351208066160336|0.17026812099240501
24.8|1.0|0.98|0.0|0|0.2560328016226415|0.512065603245283|0.7680984048679245
25.0|1.0|0.98|0.0|0|0.11729581421153863|0.23459162842307726|0.3518874426346159
25.2|1.0|0.98|0.0|0|-0.37711235652706854|-0.7542247130541371|-1.1313370695812055
25.4|1.0|0.98|0.0|0|-0.4572014351323018|-0.9144028702646037|-1.3716043053969054
25.6|1.0|0.98|0.0|0|0.570713512631774|1.141427025263548|1.712140537895322
25.8|1.0|0.98|0.0|0|-0.07378285493090522|-0.14756570986181045|-0.22134856479271567
26.0|1.0|0.98|0.0|0|-0.32855441050982365|-0.6571088210196473|-0.985663231529471
26.2|1.0|0.98|0.0|0|-0.28819456062541604|-0.5763891212508321|-0.864583681876248
26.4|1.0|0.98|0.0|0|-0.9654833063797568|-1.9309666127595135|-2.8964499191392705
26.6|1.0|0.98|0.0|0|0.29828452022164154|0.5965690404432831|0.8948535606649246
26.8|1.0|0.98|0.0|0|0.2686452539119639|0.5372905078239278|0.8059357617358917
27.0|1.0|0.98|0.0|0|0.08954841726575986|0.17909683453151973|0.2686452517972796
27.2|1.0|0.98|0.0|0|0.19044804540055355|0.3808960908011071|0.5713441362016607
27.4|1.0|0.98|0.0|0|-0.646388235672494|-1.292776471344988|-1.9391647070174822
27.6|1.0|0.98|0.0|0|-1.0190862325154022|-2.0381724650308044|-3.057258697546206
27.8|1.0|0.98|0.0|0|-0.4445889812812679|-0.8891779625625358|-1.3337669438438036
28.0|1.0|0.98|0.0|0|-0.7018830295125378|-1.4037660590250756|-2.1056490885376133
28.2|1.0|0.98|0.0|0|-0.4641382835130211|-0.9282765670260422|-1.3924148505390634
28.4|1.0|0.98|0.0|0|-0.44206649093626804|-0.8841329818725361|-1.3261994728088042
28.6|1.0|0.98|0.0|0|-0.38909418692026554|-0.7781883738405311|-1.1672825607607966
28.8|1.0|0.98|0.0|0|-0.8652143019894728|-1.7304286039789456|-2.5956429059684183
29.0|1.0|0.98|0.0|0|-0.7390897682981455|-1.478179536596291|-2.2172693048944367
29.2|1.0|0.98|0.0|0|-0.008828717904980302|-0.017657435809960605|-0.026486153714940907
29.4|1.0|0.98|0.0|0|-0.5133268506574682|-1.0266537013149364|-1.5399805519724046
29.6|1.0|0.98|0.0|0|-0.3947697907057594|-0.7895395814115188|-1.1843093721172784
29.8|1.0|0.98|0.0|0|-0.6911624453603878|-1.3823248907207757|-2.0734873360811634
30.0|1.0|0.98|0.0|0|-0.09648527002340423|-0.19297054004680847|-0.2894558100702127
30.2|1.0|0.98|0.0|0|-0.1217101781058592|-0.2434203562117184|-0.3651305343175776
30.4|1.0|0.98|0.0|0|0.029639264664729152|0.059278529329458304|0.08891779399418745
30.6|1.0|0.98|0.0|0|-0.3960310358079736|-0.7920620716159472|-1.1880931074239207
30.8|1.0|0.98|0.0|0|-0.36639177025208514|-0.7327835405041703|-1.0991753107562554
31.0|1.0|0.98|0.0|0|-0.03405362524907108|-0.06810725049814216|-0.10216087574721323
31.2|1.0|0.98|0.0|0|-0.12171017520740872|-0.24342035041481744|-0.36513052562222614
31.4|1.0|0.98|0.0|0|-0.7554859569901607|-1.5109719139803215|-2.2664578709704823
31.6|1.0|0.98|0.0|0|-1.686285012387381|-3.372570024774762|-5.058855037162143
31.8|1.0|0.98|0.0|0|-0.8046745257818846|-1.6093490515637692|-2.4140235773456538
32.0|1.0|0.98|0.0|0|-0.12675515680020918|-0.25351031360041837|-0.3802654704006276
32.2|1.0|0.98|0.0|0|-0.9162947362379062|-1.8325894724758125|-2.7488842087137186
32.4|1.0|0.98|0.0|0|-0.6590006884129258|-1.3180013768258516|-1.9770020652387774
32.6|1.0|0.98|0.0|0|0.12990826792345628|0.25981653584691256|0.3897248037703688
32.8|1.0|0.98|0.0|0|-0.5448579857283044|-1.0897159714566087|-1.6345739571849132
33.0|1.0|0.98|0.0|0|-0.29891514536982894|-0.5978302907396579|-0.8967454361094869
33.2|1.0|0.98|0.0|0|-0.5076512491100589|-1.0153024982201178|-1.5229537473301766
33.4|1.0|0.98|0.0|0|-0.5026062682003253|-1.0052125364006506|-1.507818804600976
33.6|1.0|0.98|0.0|0|-0.6205327046196913|-1.2410654092393827|-1.861598113859074
33.8|1.0|0.98|0.0|0|-0.6009834025052265|-1.201966805010453|-1.8029502075156796
34.0|1.0|0.98|0.0|0|-1.1679131793486897|-2.3358263586973793|-3.503739538046069
34.2|1.0|0.98|0.0|0|-0.6615231793731806|-1.3230463587463612|-1.9845695381195418
34.4|1.0|0.98|0.0|0|-0.6388207628822425|-1.277641525764485|-1.9164622886467277
34.6|1.0|0.98|0.0|0|-0.9232315862158438|-1.8464631724316876|-2.7696947586475313
34.8|1.0|0.98|0.0|0|-0.3386443731596231|-0.6772887463192462|-1.0159331194788692
35.0|1.0|0.98|0.0|0|0.2755821037475837|0.5511642074951674|0.8267463112427511
35.2|1.0|0.98|0.0|0|-0.9440421349706603|-1.8880842699413205|-2.8321264049119805
35.4|1.0|0.98|0.0|0|-0.8292688075461782|-1.6585376150923563|-2.4878064226385344
35.6|1.0|0.98|0.0|0|0.09207090872107082|0.18414181744214164|0.27621272616321246
35.8|1.0|0.98|0.0|0|-0.6205327054735977|-1.2410654109471955|-1.861598116420793
36.0|1.0|0.98|0.0|0|-0.8097195055490017|-1.6194390110980035|-2.4291585166470053
36.2|1.0|0.98|0.0|0|-0.5902628176441073|-1.1805256352882145|-1.7707884529323217
36.4|1.0|0.98|0.0|0|-0.21062797359976704|-0.4212559471995341|-0.6318839207993011
36.6|1.0|0.98|0.0|0|-0.6192714593125862|-1.2385429186251724|-1.8578143779377585
36.8|1.0|0.98|0.0|0|-0.9553933431382765|-1.910786686276553|-2.8661800294148296
37.0|1.0|0.98|0.0|0|-0.5782809866702888|-1.1565619733405776|-1.7348429600108664
37.2|1.0|0.98|0.0|0|-0.09207090929703562|-0.18414181859407125|-0.27621272789110685
37.4|1.0|0.98|0.0|0|-0.26612276514497374|-0.5322455302899475|-0.7983682954349213
37.6|1.0|0.98|0.0|0|-0.11729581711115326|-0.23459163422230653|-0.3518874513334598
37.8|1.0|0.98|0.0|0|-0.3361218836886113|-0.6722437673772226|-1.0083656510658339
38.0|1.0|0.98|0.0|0|-0.2270241608732615|-0.454048321746523|-0.6810724826197845
38.2|1.0|0.98|0.0|0|-1.0417886462749457|-2.0835772925498914|-3.125365938824837
38.4|1.0|0.98|0.0|0|-0.8141338643155185|-1.628267728631037|-2.4424015929465552
38.6|1.0|0.98|0.0|0|-0.2806270876698548|-0.5612541753397096|-0.8418812630095643
38.8|1.0|0.98|0.0|0|-0.5253086849334072|-1.0506173698668144|-1.5759260548002216
39.0|1.0|0.98|0.0|0|-0.59530779975612|-1.19061559951224|-1.78592339926836
39.2|1.0|0.98|0.0|0|-0.015765569153008998|-0.031531138306017996|-0.04729670745902699
39.4|1.0|0.98|0.0|0|-0.4874713237563269|-0.9749426475126538|-1.4624139712689808
39.6|1.0|0.98|0.0|0|-0.6533250838515238|-1.3066501677030475|-1.9599752515545714
39.8|1.0|0.98|0.0|0|-0.16459251750406126|-0.3291850350081225|-0.49377755251218375
40.0|1.0|0.98|0.0|0|0.5309842840651986|1.0619685681303972|1.5929528521955958
40.2|1.0|0.98|0.0|0|-0.4263009245964353|-0.8526018491928706|-1.278902773789306
40.4|1.0|0.98|0.0|0|0.3890941836332789|0.7781883672665578|1.1672825508998368
40.6|1.0|0.98|0.0|0|-0.7491797311324633|-1.4983594622649266|-2.24753919339739
40.8|1.0|0.98|0.0|0|0.02396365933585914|0.04792731867171828|0.07189097800757742
41.0|1.0|0.98|0.0|0|-0.20999734885961535|-0.4199946977192307|-0.629992046578846
41.2|1.0|0.98|0.0|0|-0.1746824796980947|-0.3493649593961894|-0.5240474390942841
41.4|1.0|0.98|0.0|0|-0.7340447864637833|-1.4680895729275667|-2.20213435939135
41.6|1.0|0.98|0.0|0|-0.7271079354209367|-1.4542158708418733|-2.1813238062628098
41.8|1.0|0.98|0.0|0|-0.6709825195610762|-1.3419650391221525|-2.0129475586832286
42.0|1.0|0.98|0.0|0|-0.600983402167331|-1.201966804334662|-1.8029502065019931
42.2|1.0|0.98|0.0|0|-0.5448579880193579|-1.0897159760387158|-1.6345739640580736
42.4|1.0|0.98|0.0|0|-0.6962074265599956|-1.3924148531199911|-2.0886222796799867
42.6|1.0|0.98|0.0|0|-0.6533250863422296|-1.3066501726844593|-1.9599752590266888
42.8|1.0|0.98|0.0|0|-0.08008907818875749|-0.16017815637751498|-0.24026723456627244
43.0|1.0|0.98|0.0|0|-0.5328761535009839|-1.0657523070019679|-1.598628460502952
43.2|1.0|0.98|0.0|0|-0.059909155918576346|-0.11981831183715269|-0.17972746775572904
43.4|1.0|0.98|0.0|0|-0.5965690440410987|-1.1931380880821973|-1.7897071321232958
43.6|1.0|0.98|0.0|0|-0.686117461759132|-1.372234923518264|-2.058352385277396
43.8|1.0|0.98|0.0|0|-1.1426882744877376|-2.285376548975475|-3.4280648234632127
44.0|1.0|0.98|0.0|0|-0.618640837866115|-1.23728167573223|-1.855922513598345
44.2|1.0|0.98|0.0|0|-0.42440905802883244|-0.8488181160576649|-1.2732271740864973
44.4|1.0|0.98|0.0|0|-0.17215998902538573|-0.34431997805077147|-0.5164799670761572
44.6|1.0|0.98|0.0|0|-0.26549214469210736|-0.5309842893842147|-0.7964764340763221
44.8|1.0|0.98|0.0|0|-0.35945492200553447|-0.7189098440110689|-1.0783647660166036
45.0|1.0|0.98|0.0|0|-0.6785499917090062|-1.3570999834180124|-2.0356499751270185
45.2|1.0|0.98|0.0|0|-0.6716131428084924|-1.3432262856169848|-2.014839428425477
45.4|1.0|0.98|0.0|0|-0.5700828927400294|-1.1401657854800589|-1.7102486782200883
45.6|1.0|0.98|0.0|0|-1.0619685733996458|-2.1239371467992916|-3.1859057201989374
45.8|1.0|0.98|0.0|0|-1.0670135527866669|-2.1340271055733337|-3.2010406583600006
46.0|1.0|0.98|0.0|0|-0.7037748970912078|-1.4075497941824155|-2.111324691273623
46.2|1.0|0.98|0.0|0|-0.7170179750345421|-1.4340359500690842|-2.1510539251036263
46.4|1.0|0.98|0.0|0|-1.0316986852130512|-2.0633973704261024|-3.0950960556391536
46.6|1.0|0.98|0.0|0|-0.5076512497369554|-1.0153024994739108|-1.522953749210866
46.8|1.0|0.98|0.0|0|0.16648438214149808|0.33296876428299615|0.4994531464244942
47.0|1.0|0.98|0.0|0|-0.500083775876847|-1.000167551753694|-1.5002513276305411
47.2|1.0|0.98|0.0|0|-1.0493561175186197|-2.0987122350372394|-3.148068352555859
47.4|1.0|0.98|0.0|0|-0.7599003137517145|-1.519800627503429|-2.2797009412551437
47.6|1.0|0.98|0.0|0|-0.3001763896690684|-0.6003527793381368|-0.9005291690072053
47.8|1.0|0.98|0.0|0|-0.36134678957460015|-0.7226935791492003|-1.0840403687238005
48.0|1.0|0.98|0.0|0|0.10972834403888565|0.2194566880777713|0.32918503211665695
48.2|1.0|0.98|0.0|0|-0.2806270870016308|-0.5612541740032616|-0.8418812610048925
48.4|1.0|0.98|0.0|0|-0.37648173310066374|-0.7529634662013275|-1.1294451993019912
48.6|1.0|0.98|0.0|0|0.7674677840081865|1.534935568016373|2.3024033520245597
48.8|1.0|0.98|0.0|0|-0.5076512477884539|-1.0153024955769079|-1.5229537433653617
49.0|1.0|0.98|0.0|0|-0.19801551933080208|-0.39603103866160416|-0.5940465579924062
49.2|1.0|0.98|0.0|0|0.011351206713588918|0.022702413427177836|0.03405362014076675
49.4|1.0|0.98|0.0|0|0.33296876746957454|0.6659375349391491|0.9989063024087236
49.6|1.0|0.98|0.0|0|-0.9812488716095694|-1.9624977432191388|-2.9437466148287084
49.8|1.0|0.98|0.0|0|-0.7138648613376433|-1.4277297226752865|-2.14159458401293
50.0|1.0|0.98|0.0|0|-1.142688274497924|-2.285376548995848|-3.428064823493772
50.2|1.0|0.98|0.0|0|-0.9049435279206963|-1.8098870558413926|-2.714830583762089
50.4|1.0|0.98|0.0|0|-0.8349444136055543|-1.6698888272111085|-2.5048332408166627
50.6|1.0|0.98|0.0|0|-0.6508025920775259|-1.3016051841550518|-1.9524077762325778
50.8|1.0|0.98|0.0|0|0.09144028575421552|0.18288057150843104|0.27432085726264654
51.0|1.0|0.98|0.0|0|0.02144116885814585|0.0428823377162917|0.06432350657443754
51.2|1.0|0.98|0.0|0|-0.9856632291094874|-1.971326458218975|-2.9569896873284622
51.4|1.0|0.98|0.0|0|0.1425207204258187|0.2850414408516374|0.4275621612774561
51.6|1.0|0.98|0.0|0|0.044774208815943024|0.08954841763188605|0.13432262644782908
51.8|1.0|0.98|0.0|0|0.7025136498734361|1.4050272997468722|2.1075409496203084
52.0|1.0|0.98|0.0|0|0.07189098238799495|0.1437819647759899|0.21567294716398483
52.2|1.0|0.98|0.0|0|-0.5019756444165254|-1.0039512888330508|-1.5059269332495764
52.4|1.0|0.98|0.0|0|-0.41936407484550764|-0.8387281496910153|-1.258092224536523
52.6|1.0|0.98|0.0|0|-0.4799038510816176|-0.9598077021632352|-1.4397115532448528
52.8|1.0|0.98|0.0|0|-0.331076903252397|-0.662153806504794|-0.9932307097571911
53.0|1.0|0.98|0.0|0|-0.08450343807169709|-0.16900687614339419|-0.2535103142150913
53.2|1.0|0.98|0.0|0|-0.27621272982010875|-0.5524254596402175|-0.8286381894603263
53.4|1.0|0.98|0.0|0|0.3947697885715755|0.789539577143151|1.1843093657147266
53.6|1.0|0.98|0.0|0|-0.04603545540769123|-0.09207091081538246|-0.13810636622307368
53.8|1.0|0.98|0.0|0|-0.18477244412322777|-0.36954488824645554|-0.5543173323696834
54.0|1.0|0.98|0.0|0|-0.9377359084200005|-1.875471816840001|-2.8132077252600016
54.2|1.0|0.98|0.0|0|-1.0796260068350247|-2.1592520136700495|-3.2388780205050747
54.4|1.0|0.98|0.0|0|-0.588370949303499|-1.176741898606998|-1.765112847910497
54.6|1.0|0.98|0.0|0|-0.28062708736135417|-0.5612541747227083|-0.8418812620840624
54.8|1.0|0.98|0.0|0|-0.23017727644823047|-0.46035455289646093|-0.6905318293446914
55.0|1.0|0.98|0.0|0|-0.5505335905950056|-1.1010671811900112|-1.6516007717850167
55.2|1.0|0.98|0.0|0|0.33359938972600534|0.6671987794520107|1.000798169178016
55.4|1.0|0.98|0.0|0|-0.034053625712695094|-0.06810725142539019|-0.10216087713808529
55.6|1.0|0.98|0.0|0|-0.5177412117467616|-1.0354824234935232|-1.5532236352402846
55.8|1.0|0.98|0.0|0|-1.6036734427674688|-3.2073468855349376|-4.811020328302407
56.0|1.0|0.98|0.0|0|-1.1174633686323079|-2.2349267372646158|-3.3523901058969234
56.2|1.0|0.98|0.0|0|-0.8526018468267292|-1.7052036936534585|-2.5578055404801874
56.4|1.0|0.98|0.0|0|-0.6085508745763224|-1.2171017491526448|-1.825652623728967
56.6|1.0|0.98|0.0|0|-0.5524254566177847|-1.1048509132355695|-1.6572763698533541
56.8|1.0|0.98|0.0|0|-0.6028752721342613|-1.2057505442685226|-1.8086258164027837
57.0|1.0|0.98|0.0|0|-0.4944081720145191|-0.9888163440290382|-1.4832245160435573
57.2|1.0|0.98|0.0|0|-1.1445801423068052|-2.2891602846136103|-3.4337404269204157
57.4|1.0|0.98|0.0|0|-0.16017815973114935|-0.3203563194622987|-0.48053447919344805
57.6|1.0|0.98|0.0|0|-0.515218719929108|-1.030437439858216|-1.5456561597873237
57.8|1.0|0.98|0.0|0|-1.1445801413667516|-2.289160282733503|-3.4337404241002543
58.0|1.0|0.98|0.0|0|-0.41179660304682364|-0.8235932060936473|-1.235389809140471
58.2|1.0|0.98|0.0|0|-0.6886399550372159|-1.3772799100744317|-2.0659198651116477
58.4|1.0|0.98|0.0|0|-0.7189098409120931|-1.4378196818241862|-2.1567295227362795
