times(ps)|lambda_restraints|lambda_electrostatics|lambda_sterics|(1.0, 0.94, 0.0)|(1.0, 0.96, 0.0)|(1.0, 0.98, 0.0)|(1.0, 1.0, 0.0)
506.2|1.0|0.98|0.0|-164075.54971344917|-164075.0199904089|-164074.51549227533|-164073.9605443284
506.4|1.0|0.98|0.0|-164111.5725151923|-164111.26981631215|-164110.9923423387|-164110.6391936452
506.6|1.0|0.98|0.0|-164519.68291922464|-164519.3802203445|-164519.09013391766|-164518.73698522418
506.8|1.0|0.98|0.0|-164430.92889637273|-164430.2099865324|-164429.51630159875|-164428.75955439836
507.0|1.0|0.98|0.0|-164442.99736348755|-164442.29106610056|-164441.58476871357|-164440.8532464199
507.2|1.0|0.98|0.0|-164374.2310627326|-164373.85268913244|-164373.51215289228|-164373.10855438543
507.4|1.0|0.98|0.0|-164322.4776230431|-164321.61997621602|-164320.76232938896|-164319.85423274853
507.6|1.0|0.98|0.0|-164531.15940614985|-164530.50355857622|-164529.84771100257|-164529.15402606892
507.8|1.0|0.98|0.0|-164644.68559050848|-164644.10541765488|-164643.52524480128|-164642.8946221343
508.0|1.0|0.98|0.0|-164521.3904952504|-164520.82293485015|-164520.26798690323|-164519.66258914294
508.2|1.0|0.98|0.0|-164505.9528523632|-164505.25916742955|-164504.59070740256|-164503.85918510891
508.4|1.0|0.98|0.0|-164639.55880446723|-164639.1299810537|-164638.72638254685|-164638.27233422664
508.6|1.0|0.98|0.0|-164525.5926760941|-164525.11340286722|-164524.65935454704|-164524.12963150677
508.8|1.0|0.98|0.0|-164629.31548203382|-164628.949720887|-164628.58395974015|-164628.16774877996
509.0|1.0|0.98|0.0|-164685.5161276621|-164684.87289254178|-164684.24226987484|-164683.5611973945
509.2|1.0|0.98|0.0|-164765.15221786135|-164764.53420764775|-164763.94142234078|-164763.27296231384
509.4|1.0|0.98|0.0|-164624.48673783377|-164623.56602874|-164622.65793209957|-164621.6993856458
509.6|1.0|0.98|0.0|-164557.12362454904|-164556.29120262864|-164555.45878070826|-164554.58852142782
509.8|1.0|0.98|0.0|-164627.10167229106|-164626.74852359755|-164626.40798735738|-164625.99177639716
510.0|1.0|0.98|0.0|-164249.12270660416|-164248.34073449712|-164247.60921220345|-164246.82724009643
510.2|1.0|0.98|0.0|-164171.13761535287|-164170.51960513924|-164169.93943228564|-164169.3088096187
510.4|1.0|0.98|0.0|-164336.04544276308|-164335.46526990947|-164334.9229344159|-164334.30492420227
510.6|1.0|0.98|0.0|-164106.53137766034|-164105.61066856654|-164104.70257192614|-164103.73141301904
510.8|1.0|0.98|0.0|-164249.48347892417|-164248.9537558839|-164248.42403284367|-164247.8564724434
511.0|1.0|0.98|0.0|-164265.86509468005|-164264.94438558628|-164264.07412630587|-164263.14080475876
511.2|1.0|0.98|0.0|-163963.78414169326|-163963.39315563976|-163963.00216958622|-163962.59857107935
511.4|1.0|0.98|0.0|-163946.73445400334|-163946.1542811497|-163945.57410829613|-163944.96871053585
511.6|1.0|0.98|0.0|-164005.25397494418|-164004.78731417062|-164004.3584907571|-164003.8539926235
511.8|1.0|0.98|0.0|-164109.5473136347|-164108.8914660611|-164108.26084339412|-164107.55454600716
512.0|1.0|0.98|0.0|-164287.30232570818|-164286.93656456133|-164286.59602832116|-164286.20504226763
512.2|1.0|0.98|0.0|-164192.86027510415|-164192.21703998384|-164191.58641731687|-164190.89273238322
512.4|1.0|0.98|0.0|-164550.8244167891|-164550.69829225572|-164550.58478017568|-164550.42081828226
512.6|1.0|0.98|0.0|-164189.25573765562|-164188.44854064193|-164187.66656853489|-164186.82153416116
512.8|1.0|0.98|0.0|-163728.17576330574|-163727.50730327878|-163726.8766806118|-163726.1703832248
513.0|1.0|0.98|0.0|-164082.3794143709|-164081.45870527712|-164080.55060863672|-164079.59206218293
513.2|1.0|0.98|0.0|-164129.83878334495|-164129.58653427818|-164129.34689766474|-164129.0568112379
513.4|1.0|0.98|0.0|-164124.90988101647|-164124.22880853614|-164123.57296096248|-164122.8414386688
513.6|1.0|0.98|0.0|-163891.80651840114|-163891.04977120078|-163890.3182489071|-163889.53627680006
513.8|1.0|0.98|0.0|-163937.75524891936|-163937.62912438597|-163937.51561230593|-163937.33903795917
514.0|1.0|0.98|0.0|-163894.04702488962|-163893.82000072952|-163893.6182014761|-163893.34072750263
514.2|1.0|0.98|0.0|-163778.68891010768|-163778.28531160083|-163777.89432554733|-163777.45288968043
514.4|1.0|0.98|0.0|-163561.01320098827|-163560.87446400156|-163560.77356437483|-163560.60960248145
514.6|1.0|0.98|0.0|-164263.85579775734|-164263.43958679715|-164263.01076338362|-164262.54410261006
514.8|1.0|0.98|0.0|-163825.73925337795|-163825.63835375124|-163825.56267903117|-163825.4113295911
515.0|1.0|0.98|0.0|-163716.4999334971|-163716.0080478169|-163715.52877459|-163714.99905154976
515.2|1.0|0.98|0.0|-163938.46607195397|-163937.91112400705|-163937.39401342015|-163936.81384056655
515.4|1.0|0.98|0.0|-164072.6554801207|-164072.12575708047|-164071.60864649355|-164071.01586118664
515.6|1.0|0.98|0.0|-164220.34502895665|-164219.7522436497|-164219.1720707961|-164218.54144812914
515.8|1.0|0.98|0.0|-163923.92680417554|-163923.75022982882|-163923.62410529543|-163923.422306042
516.0|1.0|0.98|0.0|-164332.9739354293|-164332.8478108959|-164332.73429881586|-164332.5577244691
516.2|1.0|0.98|0.0|-164378.12651838368|-164377.31932137|-164376.49951190292|-164375.66708998254
516.4|1.0|0.98|0.0|-164105.0000973414|-164104.88658526135|-164104.78568563462|-164104.63433619455
516.6|1.0|0.98|0.0|-163905.23604956645|-163904.7693887929|-163904.327952926|-163903.83606724578
516.8|1.0|0.98|0.0|-164010.06453009194|-164009.45913233166|-164008.85373457137|-164008.21049945106
517.0|1.0|0.98|0.0|-164123.6061311268|-164123.00073336653|-164122.4457854196|-164121.82777520598
517.2|1.0|0.98|0.0|-164057.99366571705|-164057.5900672102|-164057.18646870332|-164056.73242038314
517.4|1.0|0.98|0.0|-163982.69731928196|-163981.99102189494|-163981.30994941463|-163980.5658146676
517.6|1.0|0.98|0.0|-164010.59606606828|-164009.99066830802|-164009.3852705477|-164008.72942297408
517.8|1.0|0.98|0.0|-164078.52610523975|-164077.84503275942|-164077.17657273245|-164076.4828877988
518.0|1.0|0.98|0.0|-164343.49937369346|-164342.9444257465|-164342.40209025293|-164341.82191739933
518.2|1.0|0.98|0.0|-164310.09208664327|-164309.49930133633|-164308.93174093607|-164308.31373072247
518.4|1.0|0.98|0.0|-164473.74347876696|-164473.03718137997|-164472.35610889964|-164471.59936169928
518.6|1.0|0.98|0.0|-164437.03995310803|-164436.4093304411|-164435.75348286744|-164435.05979793376
518.8|1.0|0.98|0.0|-164559.82058801883|-164559.25302761854|-164558.71069212497|-164558.1431317247
519.0|1.0|0.98|0.0|-164516.68718344354|-164516.38448456343|-164516.10701058994|-164515.7664743498
519.2|1.0|0.98|0.0|-164414.14793779576|-164413.75695174225|-164413.3911905954|-164412.96236718187
519.4|1.0|0.98|0.0|-164508.1049902052|-164507.76445396506|-164507.42391772487|-164507.0455441247
519.6|1.0|0.98|0.0|-164660.07119361125|-164659.68020755774|-164659.30183395758|-164658.87301054405
519.8|1.0|0.98|0.0|-164374.39867606634|-164373.9950775595|-164373.59147905264|-164373.1374307324
520.0|1.0|0.98|0.0|-164386.93862051298|-164386.73682125955|-164386.5224095528|-164386.25754803265
520.2|1.0|0.98|0.0|-164320.2439672552|-164320.02955554845|-164319.8529812017|-164319.62595704157
520.4|1.0|0.98|0.0|-164366.48496673955|-164365.85434407258|-164365.26155876563|-164364.59309873864
520.6|1.0|0.98|0.0|-164317.7125654355|-164317.15761748856|-164316.62789444832|-164316.04772159472
520.8|1.0|0.98|0.0|-164015.83349476146|-164015.34160908122|-164014.86233585433|-164014.32000036075
521.0|1.0|0.98|0.0|-164217.04080704023|-164216.56153381334|-164216.1200979465|-164215.59037490626
521.2|1.0|0.98|0.0|-164056.9824844414|-164056.41492404114|-164055.87258854756|-164055.26719078724
521.4|1.0|0.98|0.0|-164209.84541891265|-164209.85803136596|-164209.87064381933|-164209.84541891265
521.6|1.0|0.98|0.0|-164374.65091250034|-164374.3608260735|-164374.08335210005|-164373.7680407666
521.8|1.0|0.98|0.0|-164594.95263497636|-164594.57426137617|-164594.20850022935|-164593.79228926916
522.0|1.0|0.98|0.0|-164481.84282054877|-164481.3130975085|-164480.78337446827|-164480.22842652132
522.2|1.0|0.98|0.0|-164269.46961869288|-164269.01557037266|-164268.5741345058|-164268.0696363722
522.4|1.0|0.98|0.0|-164220.35604843317|-164219.80110048625|-164219.2461525393|-164218.6533672324
522.6|1.0|0.98|0.0|-164066.08051918793|-164065.90394484118|-164065.7525954011|-164065.53818369436
522.8|1.0|0.98|0.0|-164010.99688770354|-164010.87076317018|-164010.76986354345|-164010.61851410338
523.0|1.0|0.98|0.0|-164415.12917866034|-164414.80125487354|-164414.4985559934|-164414.1201823932
523.2|1.0|0.98|0.0|-164327.106866806|-164326.74110565917|-164326.41318187234|-164326.00958336546
523.4|1.0|0.98|0.0|-164477.9709086869|-164477.90784642022|-164477.85739660685|-164477.76910943346
523.6|1.0|0.98|0.0|-164370.82416598152|-164370.2566055813|-164369.70165763434|-164369.0962598741
523.8|1.0|0.98|0.0|-164383.49291761665|-164382.8875198564|-164382.29473454945|-164381.65149942914
524.0|1.0|0.98|0.0|-164509.9208680493|-164509.52988199578|-164509.17673330227|-164508.74790988874
524.2|1.0|0.98|0.0|-164317.16339653762|-164316.68412331076|-164316.20485008386|-164315.66251459028
524.4|1.0|0.98|0.0|-164422.32453558937|-164421.98399934918|-164421.65607556238|-164421.2777019622
524.6|1.0|0.98|0.0|-164357.55072325742|-164357.00838776384|-164356.47866472357|-164355.88587941663
524.8|1.0|0.98|0.0|-164201.47664523308|-164200.66944821936|-164199.90008856566|-164199.08027909862
525.0|1.0|0.98|0.0|-164573.48668505563|-164572.9569620154|-164572.4524638818|-164571.88490348155
525.2|1.0|0.98|0.0|-164282.44171179997|-164281.83631403968|-164281.23091627943|-164280.57506870574
525.4|1.0|0.98|0.0|-164229.96966758106|-164229.46516944747|-164228.97328376726|-164228.44356072703
525.6|1.0|0.98|0.0|-164349.56095014347|-164349.14473918328|-164348.76636558308|-164348.3123172629
525.8|1.0|0.98|0.0|-164406.0887370191|-164405.4707268055|-164404.87794149853|-164404.2220939249
526.0|1.0|0.98|0.0|-164146.78930881826|-164146.66318428487|-164146.56228465817|-164146.38571031138
526.2|1.0|0.98|0.0|-164027.90432364284|-164027.17280134917|-164026.49172886886|-164025.70975676182
526.4|1.0|0.98|0.0|-163965.00835981927|-163964.49124923238|-163963.98675109883|-163963.43180315188
526.6|1.0|0.98|0.0|-163993.27286775247|-163992.90710660562|-163992.5413454588|-163992.13774695192
526.8|1.0|0.98|0.0|-163977.63342561183|-163977.00280294486|-163976.41001763794|-163975.74155761095
527.0|1.0|0.98|0.0|-164104.8253551203|-164104.58571850686|-164104.35869434674|-164104.08122037328
527.2|1.0|0.98|0.0|-164084.5061155159|-164084.05206719568|-164083.62324378217|-164083.1313581019
527.4|1.0|0.98|0.0|-164107.48600549993|-164106.88060773964|-164106.2878224327|-164105.65719976573
527.6|1.0|0.98|0.0|-164268.19934850672|-164267.79574999987|-164267.40476394637|-164266.98855298615
527.8|1.0|0.98|0.0|-163985.90292184133|-163985.67589768124|-163985.44887352115|-163985.17139954766
528.0|1.0|0.98|0.0|-164123.11868035886|-164122.5889573186|-164122.05923427836|-164121.47906142476
528.2|1.0|0.98|0.0|-163953.421029137|-163952.58860721666|-163951.75618529625|-163950.88592601585
528.4|1.0|0.98|0.0|-164120.92114810974|-164120.54277450958|-164120.18962581607|-164119.76080240254
528.6|1.0|0.98|0.0|-164338.88818926047|-164338.2575665935|-164337.65216883324|-164336.98370880625
528.8|1.0|0.98|0.0|-164126.36977345528|-164126.04184966846|-164125.73915078831|-164125.3733896415
529.0|1.0|0.98|0.0|-164086.6438237887|-164086.27806264185|-164085.93752640169|-164085.53392789487
529.2|1.0|0.98|0.0|-164261.43815639333|-164260.80753372636|-164260.17691105942|-164259.50845103242
529.4|1.0|0.98|0.0|-164510.34634600105|-164510.09409693428|-164509.86707277418|-164509.57698634735
529.6|1.0|0.98|0.0|-164524.01978343673|-164523.3134860497|-164522.65763847608|-164521.90089127573
529.8|1.0|0.98|0.0|-164521.01801954198|-164520.5009089551|-164520.00902327485|-164519.46668778127
530.0|1.0|0.98|0.0|-164327.13457708686|-164326.42827969985|-164325.74720721954|-164325.0282973792
530.2|1.0|0.98|0.0|-164433.2003375184|-164432.7589016515|-164432.35530314466|-164431.87602991777
530.4|1.0|0.98|0.0|-164267.0019268903|-164266.5478785701|-164266.11905515657|-164265.62716947633
530.6|1.0|0.98|0.0|-164409.63612743124|-164409.21991647105|-164408.80370551086|-164408.37488209733
530.8|1.0|0.98|0.0|-164180.41947452235|-164180.19245036226|-164179.99065110882|-164179.7257895887
531.0|1.0|0.98|0.0|-164422.21964704353|-164421.82866099|-164421.46289984317|-164421.03407642964
531.2|1.0|0.98|0.0|-164288.90601524804|-164287.99791860764|-164287.10243442055|-164286.1565004201
531.4|1.0|0.98|0.0|-164333.7917281067|-164332.66921975955|-164331.57193631906|-164330.41159061185
531.6|1.0|0.98|0.0|-164379.37297317435|-164378.86847504077|-164378.37658936056|-164377.83425386698
531.8|1.0|0.98|0.0|-164427.09877451477|-164426.69517600792|-164426.29157750108|-164425.83752918086
532.0|1.0|0.98|0.0|-164148.9689534785|-164148.64102969164|-164148.33833081153|-164147.98518211802
532.2|1.0|0.98|0.0|-163798.50644881808|-163798.279424658|-163798.10285031123|-163797.8758261511
532.4|1.0|0.98|0.0|-164012.42570409065|-164012.48876635733|-164012.58966598407|-164012.61489089072
532.6|1.0|0.98|0.0|-164023.2943201218|-164022.7519846282|-164022.22226158794|-164021.62947628103
532.8|1.0|0.98|0.0|-163763.5616720035|-163762.8932119765|-163762.24997685623|-163761.54367946924
533.0|1.0|0.98|0.0|-164197.7958280192|-164197.4679042324|-164197.15259289893|-164196.7868317521
533.2|1.0|0.98|0.0|-164345.89790641743|-164345.21683393713|-164344.58621127016|-164343.8925263365
533.4|1.0|0.98|0.0|-164133.57986690514|-164132.93663178483|-164132.29339666455|-164131.5997117309
533.6|1.0|0.98|0.0|-164383.10061533042|-164382.2555809567|-164381.43577148963|-164380.56551220926
533.8|1.0|0.98|0.0|-164044.338116079|-164043.53091906526|-164042.74894695825|-164041.91652503787
534.0|1.0|0.98|0.0|-164303.8519559866|-164303.4609699331|-164303.06998387957|-164302.6285480127
534.2|1.0|0.98|0.0|-164316.64098367258|-164316.08603572566|-164315.54370023208|-164314.92569001846
534.4|1.0|0.98|0.0|-164034.09680396755|-164033.66798055402|-164033.2391571405|-164032.77249636693
534.6|1.0|0.98|0.0|-164197.91086119896|-164197.83518647894|-164197.77212421226|-164197.6586121322
534.8|1.0|0.98|0.0|-164204.8224856289|-164203.99006370848|-164203.1576417881|-164202.262157601
535.0|1.0|0.98|0.0|-164245.29317191735|-164244.53642471702|-164243.77967751664|-164242.98509295628
535.2|1.0|0.98|0.0|-164290.87457828526|-164290.67277903183|-164290.4962046851|-164290.25656807164
535.4|1.0|0.98|0.0|-164424.2090517081|-164423.6288788545|-164423.09915581427|-164422.51898296067
535.6|1.0|0.98|0.0|-164158.02515259484|-164157.40714238124|-164156.7891321676|-164156.13328459396
535.8|1.0|0.98|0.0|-164253.89272062446|-164253.33777267757|-164252.78282473062|-164252.17742697036
536.0|1.0|0.98|0.0|-164460.34425003725|-164459.4866032102|-164458.6541812898|-164457.75869710272
536.2|1.0|0.98|0.0|-164629.52952744113|-164629.2016036543|-164628.89890477416|-164628.54575608068
536.4|1.0|0.98|0.0|-164390.81658800266|-164390.36253968245|-164389.9211038156|-164389.41660568202
536.6|1.0|0.98|0.0|-164260.4484598046|-164259.75477487096|-164259.0610899373|-164258.32956764364
536.8|1.0|0.98|0.0|-164377.01275356562|-164376.45780561867|-164375.90285767178|-164375.29745991147
537.0|1.0|0.98|0.0|-164680.7213092836|-164679.9393371766|-164679.18258997623|-164678.38800541585
537.2|1.0|0.98|0.0|-164346.736360547|-164346.53456129358|-164346.35798694682|-164346.10573788005
537.4|1.0|0.98|0.0|-164377.8134455748|-164377.15759800118|-164376.50175042753|-164375.79545304054
537.6|1.0|0.98|0.0|-164262.43186689954|-164261.80124423257|-164261.1958464723|-164260.53999889866
537.8|1.0|0.98|0.0|-164363.93689137354|-164363.10446945313|-164362.29727243943|-164361.427013159
538.0|1.0|0.98|0.0|-164296.29914575655|-164295.30276194276|-164294.31899058234|-164293.2595445018
538.2|1.0|0.98|0.0|-164175.42527437772|-164174.46672792395|-164173.53340637684|-164172.53702256305
538.4|1.0|0.98|0.0|-164187.7078030028|-164186.87538108238|-164186.08079652203|-164185.22314969497
538.6|1.0|0.98|0.0|-164194.44264051833|-164193.73634313134|-164193.06788310435|-164192.32374835736
538.8|1.0|0.98|0.0|-164295.67019101884|-164295.31704232536|-164294.9891185385|-164294.61074493834
539.0|1.0|0.98|0.0|-164448.9871738103|-164448.63402511683|-164448.30610133|-164447.9151152765
539.2|1.0|0.98|0.0|-164152.51010136397|-164152.3587519239|-164152.2326273905|-164152.03082813707
539.4|1.0|0.98|0.0|-164105.39098343757|-164105.26485890415|-164105.17657173076|-164105.01260983737
539.6|1.0|0.98|0.0|-164444.10533925923|-164443.3485920589|-164442.60445731189|-164441.80987275153
539.8|1.0|0.98|0.0|-164114.73432499828|-164114.3307264914|-164113.90190307787|-164113.42262985095
540.0|1.0|0.98|0.0|-164406.99009887877|-164406.56127546524|-164406.15767695836|-164405.70362863818
540.2|1.0|0.98|0.0|-164190.03067653766|-164188.93339309713|-164187.84872210998|-164186.71360130943
540.4|1.0|0.98|0.0|-163917.3746602506|-163916.50440097015|-163915.65936659643|-163914.7764948627
540.6|1.0|0.98|0.0|-164123.67440607894|-164122.74108453185|-164121.7951505314|-164120.83660407763
540.8|1.0|0.98|0.0|-163791.14707379063|-163790.23897715018|-163789.39394277646|-163788.47323368271
541.0|1.0|0.98|0.0|-164097.76382439738|-164097.00707719702|-164096.27555490338|-164095.48097034296
541.2|1.0|0.98|0.0|-163782.50294073042|-163782.06150486358|-163781.67051881005|-163781.19124558315
541.4|1.0|0.98|0.0|-163958.15981634098|-163957.85711746087|-163957.54180612738|-163957.18865743387
541.6|1.0|0.98|0.0|-164228.17220287718|-164228.15959042383|-164228.17220287718|-164228.1217530638
541.8|1.0|0.98|0.0|-164286.53690524472|-164286.57474260472|-164286.62519241808|-164286.62519241808
542.0|1.0|0.98|0.0|-164214.62069630454|-164214.04052345094|-164213.47296305065|-164212.8675652904
542.2|1.0|0.98|0.0|-164177.29633175576|-164176.80444607552|-164176.3125603953|-164175.77022490173
542.4|1.0|0.98|0.0|-164295.69580704172|-164295.8471564818|-164295.9858934685|-164296.08679309522
542.6|1.0|0.98|0.0|-164383.95687982795|-164383.69201830783|-164383.46499414774|-164383.1622952676
542.8|1.0|0.98|0.0|-164413.72978524608|-164413.2000622058|-164412.65772671223|-164412.06494140532
543.0|1.0|0.98|0.0|-164235.82793761088|-164235.5504636374|-164235.29821457062|-164234.99551569048
543.2|1.0|0.98|0.0|-164365.21163812742|-164364.7828147139|-164364.37921620702|-164363.92516788683
543.4|1.0|0.98|0.0|-164036.8705459908|-164036.4921723906|-164036.11379879044|-164035.67236292356
543.6|1.0|0.98|0.0|-164367.99789595846|-164367.0393495047|-164366.08080305092|-164365.09703169044
543.8|1.0|0.98|0.0|-164320.48284524615|-164320.180146366|-164319.89005993918|-164319.54952369904
544.0|1.0|0.98|0.0|-164283.69981400066|-164283.14486605377|-164282.58991810682|-164282.00974525322
544.2|1.0|0.98|0.0|-163958.96741001794|-163958.0845382842|-163957.25211636382|-163956.31879481673
544.4|1.0|0.98|0.0|-164068.82070026867|-164068.26575232175|-164067.73602928148|-164067.13063152123
544.6|1.0|0.98|0.0|-163919.5966579935|-163918.99126023322|-163918.41108737962|-163917.755239806
544.8|1.0|0.98|0.0|-164207.30979682883|-164206.95664813532|-164206.62872434853|-164206.22512584165
545.0|1.0|0.98|0.0|-164109.50860212202|-164109.39509004197|-164109.31941532192|-164109.16806588185
545.2|1.0|0.98|0.0|-164074.5962328105|-164073.9277727835|-164073.27192520988|-164072.56562782286
545.4|1.0|0.98|0.0|-164140.35397241008|-164139.48371312965|-164138.62606630262|-164137.70535720882
545.6|1.0|0.98|0.0|-164263.41367964077|-164263.08575585394|-164262.7830569738|-164262.4299082803
545.8|1.0|0.98|0.0|-164566.71795754213|-164565.9990477018|-164565.33058767483|-164564.58645292782
546.0|1.0|0.98|0.0|-164230.21479387497|-164229.43282176796|-164228.66346211426|-164227.81842774054
546.2|1.0|0.98|0.0|-163953.8087391613|-163953.19072894767|-163952.57271873404|-163951.9168711604
546.4|1.0|0.98|0.0|-163943.20170489483|-163942.93684337471|-163942.70981921462|-163942.40712033448
546.6|1.0|0.98|0.0|-164112.79870171088|-164112.26897867065|-164111.75186808372|-164111.19692013683
546.8|1.0|0.98|0.0|-163838.74359559262|-163837.99946084563|-163837.25532609862|-163836.47335399158
547.0|1.0|0.98|0.0|-163776.2884216442|-163776.03617257738|-163775.7839235106|-163775.4938370838
547.2|1.0|0.98|0.0|-163833.83646830378|-163833.34458262357|-163832.86530939667|-163832.3355863564
547.4|1.0|0.98|0.0|-164179.10325747717|-164178.73749633034|-164178.39696009018|-164177.99336158333
547.6|1.0|0.98|0.0|-164100.16533301614|-164099.53471034917|-164098.92931258888|-164098.24824010857
547.8|1.0|0.98|0.0|-164015.0570901883|-164014.85529093485|-164014.66610413478|-164014.40124261467
548.0|1.0|0.98|0.0|-163909.86764629357|-163909.47666024006|-163909.07306173322|-163908.63162586634
548.2|1.0|0.98|0.0|-163972.92991298967|-163972.50108957614|-163972.09749106926|-163971.61821784236
548.4|1.0|0.98|0.0|-164309.1693762205|-164309.19460112715|-164309.21982603386|-164309.2072135805
548.6|1.0|0.98|0.0|-164094.55920713203|-164094.05470899845|-164093.5502108649|-164093.0078753713
548.8|1.0|0.98|0.0|-163961.24557533654|-163960.52666549623|-163959.83298056253|-163959.0762333622
549.0|1.0|0.98|0.0|-164316.40759672067|-164316.10489784053|-164315.82742386707|-164315.47427517356
549.2|1.0|0.98|0.0|-164301.14261511026|-164300.49937998995|-164299.86875732298|-164299.1750723893
549.4|1.0|0.98|0.0|-164180.58269094254|-164179.95206827557|-164179.3466705153|-164178.69082294166
549.6|1.0|0.98|0.0|-164166.6342623655|-164165.94057743184|-164165.2468924982|-164164.49014529784
549.8|1.0|0.98|0.0|-164323.88810165488|-164323.58540277477|-164323.30792880128|-164322.98000501448
550.0|1.0|0.98|0.0|-164377.74327741333|-164377.36490381314|-164376.99914266635|-164376.58293170613
550.2|1.0|0.98|0.0|-164131.77192917556|-164130.8133827218|-164129.88006117468|-164128.8962898142
550.4|1.0|0.98|0.0|-164276.57550596306|-164276.24758217623|-164275.90704593607|-164275.5412847892
550.6|1.0|0.98|0.0|-164505.78413443317|-164505.17873667288|-164504.58595136594|-164503.94271624563
550.8|1.0|0.98|0.0|-164263.91629087157|-164263.50007991138|-164263.10909385787|-164262.64243308431
551.0|1.0|0.98|0.0|-164144.04753433572|-164143.87095998897|-164143.7196105489|-164143.50519884212
551.2|1.0|0.98|0.0|-164314.9272385427|-164314.5867023025|-164314.27139096905|-164313.8930173689
551.4|1.0|0.98|0.0|-164409.69721293353|-164409.15487743996|-164408.63776685303|-164408.05759399943
551.6|1.0|0.98|0.0|-164470.26154714232|-164469.60569956867|-164468.96246444836|-164468.28139196805
551.8|1.0|0.98|0.0|-164231.25466114318|-164230.3591769561|-164229.463692769|-164228.54298367526
552.0|1.0|0.98|0.0|-164356.19362392143|-164356.19362392143|-164356.21884882808|-164356.19362392143
552.2|1.0|0.98|0.0|-164335.2569513783|-164334.8659653248|-164334.4497543646|-164333.9957060444
552.4|1.0|0.98|0.0|-164287.2287290626|-164286.92603018245|-164286.648556209|-164286.29540751548
552.6|1.0|0.98|0.0|-164495.47294614633|-164495.15763481284|-164494.85493593273|-164494.50178723922
552.8|1.0|0.98|0.0|-164359.2216616868|-164358.45230203314|-164357.7081672861|-164356.9009702724
553.0|1.0|0.98|0.0|-164047.21290809783|-164046.4939982575|-164045.80031332382|-164045.0435661235
553.2|1.0|0.98|0.0|-164335.80525281254|-164335.0485056122|-164334.29175841183|-164333.5097863048
553.4|1.0|0.98|0.0|-164320.07752349856|-164319.96401141852|-164319.86311179178|-164319.72437480505
553.6|1.0|0.98|0.0|-164222.83542031038|-164222.25524745678|-164221.7002995099|-164221.05706438955
553.8|1.0|0.98|0.0|-164401.1748492559|-164400.75863829572|-164400.3424273355|-164399.8883790153
554.0|1.0|0.98|0.0|-164050.13365627924|-164049.88140721244|-164049.65438305234|-164049.40213398554
554.2|1.0|0.98|0.0|-164123.74666655765|-164123.77189146433|-164123.84756618435|-164123.84756618435
554.4|1.0|0.98|0.0|-164390.36974612775|-164389.58777402074|-164388.79318946035|-164387.96076753995
554.6|1.0|0.98|0.0|-164400.556047842|-164399.68578856162|-164398.8155292812|-164397.89482018744
554.8|1.0|0.98|0.0|-164342.07463600722|-164341.5575254203|-164341.05302728675|-164340.48546688646
555.0|1.0|0.98|0.0|-164403.7621452893|-164403.1819724357|-164402.65224939547|-164402.0594640885
555.2|1.0|0.98|0.0|-164325.8482416927|-164325.49509299922|-164325.1671692124|-164324.76357070557
555.4|1.0|0.98|0.0|-164426.12420346876|-164425.96024157535|-164425.82150458865|-164425.60709288187
555.6|1.0|0.98|0.0|-164789.06016075794|-164788.5934999844|-164788.15206411752|-164787.63495353062
555.8|1.0|0.98|0.0|-164558.23783405943|-164557.64504875249|-164557.07748835222|-164556.44686568528
556.0|1.0|0.98|0.0|-164897.93033292433|-164897.75375857757|-164897.6024091375|-164897.37538497738
556.2|1.0|0.98|0.0|-164572.64172983315|-164572.6669547398|-164572.67956719318|-164572.64172983315
556.4|1.0|0.98|0.0|-164611.68060575987|-164611.25178234634|-164610.8481838395|-164610.38152306594
556.6|1.0|0.98|0.0|-164529.3411390191|-164529.0258276856|-164528.7357412588|-164528.36998011195
556.8|1.0|0.98|0.0|-164962.2401383418|-164962.02572663504|-164961.83653983494|-164961.57167831482
557.0|1.0|0.98|0.0|-164539.74794600616|-164539.44524712602|-164539.1551606992|-164538.81462445908
557.2|1.0|0.98|0.0|-164740.1833823925|-164739.98158313907|-164739.8050087923|-164739.5779846322
557.4|1.0|0.98|0.0|-164587.18171093453|-164587.10603621448|-164587.04297394777|-164586.91684941438
557.6|1.0|0.98|0.0|-164194.34988209937|-164194.12285793928|-164193.92105868584|-164193.66880961906
557.8|1.0|0.98|0.0|-164307.13522530434|-164306.9334260509|-164306.75685170415|-164306.50460263735
558.0|1.0|0.98|0.0|-164420.41941678344|-164420.04104318327|-164419.68789448976|-164419.2464586229
558.2|1.0|0.98|0.0|-164308.0082170238|-164307.8442551304|-164307.718130597|-164307.54155625025
558.4|1.0|0.98|0.0|-164331.40761576258|-164330.6760934689|-164329.96979608192|-164329.21304888156
558.6|1.0|0.98|0.0|-164332.64447788204|-164332.43006617526|-164332.22826692188|-164331.96340540174
558.8|1.0|0.98|0.0|-164050.99253513323|-164050.33668755958|-164049.68083998596|-164048.97454259897
559.0|1.0|0.98|0.0|-163793.0331426494|-163792.62954414252|-163792.2637829957|-163791.83495958216
559.2|1.0|0.98|0.0|-164222.4367543965|-164222.18450532976|-164221.95748116964|-164221.66739474284
559.4|1.0|0.98|0.0|-164209.52800941272|-164209.04873618585|-164208.56946295896|-164208.03973991872
