times(ps)|lambda_restraints|lambda_electrostatics|lambda_sterics|(1.0, 0.0, 0.0)|(1.0, 0.02, 0.0)|(1.0, 0.04, 0.0)|(1.0, 0.06, 0.0)
141.0|1.0|0.02|0.0|0|3.954634744511568|7.909269489023136|11.863904233534704
141.2|1.0|0.02|0.0|0|4.008868293903651|8.017736587807303|12.026604881710954
141.4|1.0|0.02|0.0|0|3.8430145325575724|7.686029065115145|11.529043597672716
141.6|1.0|0.02|0.0|0|3.973553424628335|7.94710684925667|11.920660273885005
141.8|1.0|0.02|0.0|0|4.2705767006351385|8.541153401270277|12.811730101905413
142.0|1.0|0.02|0.0|0|4.316612155356561|8.633224310713121|12.949836466069682
142.2|1.0|0.02|0.0|0|4.811650948905153|9.623301897810306|14.43495284671546
142.4|1.0|0.02|0.0|0|4.152019639275968|8.304039278551937|12.456058917827903
142.6|1.0|0.02|0.0|0|4.875343838332338|9.750687676664676|14.626031514997011
142.8|1.0|0.02|0.0|0|5.20452887043939|10.40905774087878|15.61358661131817
143.0|1.0|0.02|0.0|0|3.9571572353469673|7.914314470693935|11.871471706040902
143.2|1.0|0.02|0.0|0|4.059318107278086|8.118636214556172|12.177954321834259
143.4|1.0|0.02|0.0|0|3.8802212699991654|7.760442539998331|11.640663809997495
143.6|1.0|0.02|0.0|0|4.187334508719505|8.37466901743901|12.562003526158515
143.8|1.0|0.02|0.0|0|4.221388132704887|8.442776265409774|12.664164398114663
144.0|1.0|0.02|0.0|0|4.404899328785832|8.809798657571664|13.214697986357496
144.2|1.0|0.02|0.0|0|4.038507559269201|8.077015118538402|12.115522677807602
144.4|1.0|0.02|0.0|0|4.223280000704108|8.446560001408216|12.669840002112323
144.6|1.0|0.02|0.0|0|4.221388132720022|8.442776265440044|12.664164398160064
144.8|1.0|0.02|0.0|0|4.146974657967803|8.293949315935606|12.44092397390341
145.0|1.0|0.02|0.0|0|3.758511095119757|7.517022190239514|11.27553328535927
145.2|1.0|0.02|0.0|0|4.2232800007704645|8.446560001540929|12.669840002311393
145.4|1.0|0.02|0.0|0|4.178505791409989|8.357011582819977|12.535517374229967
145.6|1.0|0.02|0.0|0|4.588410524834763|9.176821049669526|13.765231574504286
145.8|1.0|0.02|0.0|0|3.9691390658705497|7.938278131741099|11.907417197611649
146.0|1.0|0.02|0.0|0|4.198055093954317|8.396110187908635|12.594165281862951
146.2|1.0|0.02|0.0|0|4.076344919278636|8.152689838557272|12.229034757835906
146.4|1.0|0.02|0.0|0|4.682373302245396|9.364746604490792|14.047119906736189
146.6|1.0|0.02|0.0|0|3.755357981852139|7.510715963704278|11.266073945556418
146.8|1.0|0.02|0.0|0|3.6027472965128253|7.205494593025651|10.808241889538476
147.0|1.0|0.02|0.0|0|3.878329401849187|7.756658803698374|11.634988205547561
147.2|1.0|0.02|0.0|0|4.1476052807294765|8.295210561458953|12.442815842188429
147.4|1.0|0.02|0.0|0|4.383458158189314|8.766916316378628|13.150374474567943
147.6|1.0|0.02|0.0|0|4.183550772656454|8.367101545312908|12.55065231796936
147.8|1.0|0.02|0.0|0|3.8682394391577692|7.7364788783155385|11.604718317473306
148.0|1.0|0.02|0.0|0|4.095894221940544|8.191788443881087|12.287682665821631
148.2|1.0|0.02|0.0|0|4.039138181862654|8.078276363725308|12.117414545587962
148.4|1.0|0.02|0.0|0|4.5865186568844365|9.173037313768873|13.75955597065331
148.6|1.0|0.02|0.0|0|4.427601744763088|8.855203489526176|13.282805234289262
148.8|1.0|0.02|0.0|0|4.059318107392174|8.118636214784347|12.17795432217652
149.0|1.0|0.02|0.0|0|3.9685084432561415|7.937016886512283|11.905525329768425
149.2|1.0|0.02|0.0|0|4.48372716212587|8.96745432425174|13.451181486377608
149.4|1.0|0.02|0.0|0|4.491294634169899|8.982589268339797|13.473883902509696
149.6|1.0|0.02|0.0|0|4.65462590489944|9.30925180979888|13.963877714698318
149.8|1.0|0.02|0.0|0|4.235261831263196|8.470523662526393|12.70578549378959
150.0|1.0|0.02|0.0|0|4.485619030151283|8.971238060302566|13.45685709045385
150.2|1.0|0.02|0.0|0|4.601653600833961|9.203307201667922|13.804960802501881
150.4|1.0|0.02|0.0|0|3.960940971209784|7.921881942419568|11.88282291362935
150.6|1.0|0.02|0.0|0|4.551203787522972|9.102407575045945|13.653611362568917
150.8|1.0|0.02|0.0|0|4.650211546191131|9.300423092382262|13.950634638573392
151.0|1.0|0.02|0.0|0|4.120488506000256|8.240977012000512|12.361465518000768
151.2|1.0|0.02|0.0|0|3.9085992899438136|7.817198579887627|11.725797869831439
151.4|1.0|0.02|0.0|0|4.758048022304429|9.516096044608858|14.274144066913285
151.6|1.0|0.02|0.0|0|4.467330972777563|8.934661945555126|13.40199291833269
151.8|1.0|0.02|0.0|0|4.733453738315729|9.466907476631459|14.200361214947188
152.0|1.0|0.02|0.0|0|4.38535002606106|8.77070005212212|13.15605007818318
152.2|1.0|0.02|0.0|0|4.584626788894529|9.169253577789059|13.753880366683587
152.4|1.0|0.02|0.0|0|4.133100959431613|8.266201918863226|12.399302878294838
152.6|1.0|0.02|0.0|0|4.182920149917481|8.365840299834963|12.548760449752445
152.8|1.0|0.02|0.0|0|4.334900212699431|8.669800425398861|13.004700638098292
153.0|1.0|0.02|0.0|0|4.412466800774564|8.824933601549128|13.237400402323692
153.2|1.0|0.02|0.0|0|4.426340499481885|8.85268099896377|13.279021498445653
153.4|1.0|0.02|0.0|0|4.028417596585932|8.056835193171864|12.085252789757796
153.6|1.0|0.02|0.0|0|4.36138636476826|8.72277272953652|13.084159094304777
153.8|1.0|0.02|0.0|0|4.758048022397561|9.516096044795122|14.274144067192683
154.0|1.0|0.02|0.0|0|4.247243662012043|8.494487324024085|12.741730986036126
154.2|1.0|0.02|0.0|0|4.4282323674770305|8.856464734954061|13.28469710243109
154.4|1.0|0.02|0.0|0|4.184181395226624|8.368362790453247|12.55254418567987
154.6|1.0|0.02|0.0|0|4.246613039381918|8.493226078763836|12.739839118145754
154.8|1.0|0.02|0.0|0|4.469222840670263|8.938445681340527|13.40766852201079
155.0|1.0|0.02|0.0|0|3.8985093272716043|7.7970186545432085|11.695527981814811
155.2|1.0|0.02|0.0|0|4.018327633930603|8.036655267861207|12.054982901791808
155.4|1.0|0.02|0.0|0|4.715796303542447|9.431592607084895|14.147388910627342
155.6|1.0|0.02|0.0|0|4.321657136845752|8.643314273691503|12.964971410537254
155.8|1.0|0.02|0.0|0|4.053642503377632|8.107285006755264|12.160927510132897
156.0|1.0|0.02|0.0|0|4.260486738082254|8.520973476164508|12.781460214246762
156.2|1.0|0.02|0.0|0|4.2131900380196745|8.426380076039349|12.639570114059024
156.4|1.0|0.02|0.0|0|3.932562951220898|7.865125902441796|11.797688853662693
156.6|1.0|0.02|0.0|0|4.1349928273737895|8.269985654747579|12.404978482121368
156.8|1.0|0.02|0.0|0|4.273099191396613|8.546198382793227|12.819297574189841
157.0|1.0|0.02|0.0|0|4.170307696679374|8.340615393358748|12.510923090038123
157.2|1.0|0.02|0.0|0|3.5220275949814823|7.044055189962965|10.566082784944447
157.4|1.0|0.02|0.0|0|4.63003162077046|9.26006324154092|13.89009486231138
157.6|1.0|0.02|0.0|0|4.727147511570365|9.45429502314073|14.181442534711096
157.8|1.0|0.02|0.0|0|4.4351692167430885|8.870338433486177|13.305507650229265
158.0|1.0|0.02|0.0|0|4.4875108982698295|8.975021796539659|13.462532694809488
158.2|1.0|0.02|0.0|0|4.723994398257928|9.447988796515856|14.171983194773784
158.4|1.0|0.02|0.0|0|4.50516833281843|9.01033666563686|13.51550499845529
158.6|1.0|0.02|0.0|0|4.245351794068702|8.490703588137404|12.736055382206104
158.8|1.0|0.02|0.0|0|4.24850490736193|8.49700981472386|12.74551472208579
159.0|1.0|0.02|0.0|0|4.044813785842853|8.089627571685705|12.134441357528557
159.2|1.0|0.02|0.0|0|3.7736460391531|7.5472920783062|11.3209381174593
159.4|1.0|0.02|0.0|0|3.8316633244766853|7.663326648953371|11.494989973430055
159.6|1.0|0.02|0.0|0|4.208775679472019|8.417551358944038|12.626327038416056
159.8|1.0|0.02|0.0|0|4.7902097783202775|9.580419556640555|14.370629334960832
160.0|1.0|0.02|0.0|0|4.685526415617205|9.37105283123441|14.056579246851616
160.2|1.0|0.02|0.0|0|4.322287759420578|8.644575518841156|12.966863278261735
160.4|1.0|0.02|0.0|0|4.447151047427906|8.894302094855812|13.341453142283717
160.6|1.0|0.02|0.0|0|4.128055977964541|8.256111955929082|12.384167933893622
160.8|1.0|0.02|0.0|0|4.657779018258443|9.315558036516887|13.973337054775328
161.0|1.0|0.02|0.0|0|4.235892454093555|8.47178490818711|12.707677362280664
161.2|1.0|0.02|0.0|0|4.478051558159059|8.956103116318118|13.434154674477176
161.4|1.0|0.02|0.0|0|4.285711644685362|8.571423289370724|12.857134934056084
161.6|1.0|0.02|0.0|0|3.917428007188137|7.834856014376274|11.75228402156441
161.8|1.0|0.02|0.0|0|4.032831955307047|8.065663910614093|12.09849586592114
162.0|1.0|0.02|0.0|0|3.9054461765656017|7.810892353131203|11.716338529696804
162.2|1.0|0.02|0.0|0|4.473006576753687|8.946013153507375|13.419019730261061
162.4|1.0|0.02|0.0|0|4.3866112713632175|8.773222542726435|13.159833814089652
162.6|1.0|0.02|0.0|0|4.475529067475|8.95105813495|13.426587202424997
162.8|1.0|0.02|0.0|0|4.380305044854758|8.760610089709516|13.140915134564274
163.0|1.0|0.02|0.0|0|4.783272928938969|9.566545857877937|14.349818786816904
163.2|1.0|0.02|0.0|0|4.959216653083567|9.918433306167135|14.877649959250702
163.4|1.0|0.02|0.0|0|4.921379293036298|9.842758586072597|14.764137879108894
163.6|1.0|0.02|0.0|0|4.3216571366734575|8.643314273346915|12.96497141002037
163.8|1.0|0.02|0.0|0|4.85894764894445|9.7178952978889|14.576842946833349
164.0|1.0|0.02|0.0|0|4.744174323587795|9.48834864717559|14.232522970763384
164.2|1.0|0.02|0.0|0|3.054736198810861|6.109472397621722|9.164208596432582
164.4|1.0|0.02|0.0|0|4.329855231429101|8.659710462858202|12.989565694287302
164.6|1.0|0.02|0.0|0|4.302107834019116|8.604215668038233|12.906323502057347
164.8|1.0|0.02|0.0|0|3.8808518925856332|7.7617037851712665|11.6425556777569
165.0|1.0|0.02|0.0|0|4.0952635992539586|8.190527198507917|12.285790797761873
165.2|1.0|0.02|0.0|0|4.624356016887468|9.248712033774936|13.873068050662404
165.4|1.0|0.02|0.0|0|4.303999702163273|8.607999404326547|12.91199910648982
165.6|1.0|0.02|0.0|0|4.258594870137749|8.517189740275498|12.775784610413247
165.8|1.0|0.02|0.0|0|4.576428694105707|9.152857388211414|13.72928608231712
166.0|1.0|0.02|0.0|0|4.402376838102355|8.80475367620471|13.207130514307064
166.2|1.0|0.02|0.0|0|3.9136442712019197|7.827288542403839|11.74093281360576
166.4|1.0|0.02|0.0|0|4.899307499729912|9.798614999459824|14.697922499189735
166.6|1.0|0.02|0.0|0|4.973090351865976|9.946180703731953|14.919271055597928
166.8|1.0|0.02|0.0|0|4.534176975455485|9.06835395091097|13.602530926366452
167.0|1.0|0.02|0.0|0|4.548681296876748|9.097362593753497|13.646043890630244
167.2|1.0|0.02|0.0|0|4.253549888685229|8.507099777370458|12.760649666055688
167.4|1.0|0.02|0.0|0|4.078867410079693|8.157734820159385|12.236602230239077
167.6|1.0|0.02|0.0|0|4.130578468681779|8.261156937363557|12.391735406045337
167.8|1.0|0.02|0.0|0|4.751111172904493|9.502222345808987|14.253333518713479
168.0|1.0|0.02|0.0|0|4.997684635714395|9.99536927142879|14.993053907143185
168.2|1.0|0.02|0.0|0|4.7504805502254746|9.500961100450949|14.251441650676425
168.4|1.0|0.02|0.0|0|4.611743563627824|9.223487127255648|13.835230690883472
168.6|1.0|0.02|0.0|0|4.2472436620394|8.4944873240788|12.741730986118199
168.8|1.0|0.02|0.0|0|4.362647610057029|8.725295220114058|13.087942830171086
169.0|1.0|0.02|0.0|0|4.07949803269119|8.15899606538238|12.23849409807357
169.2|1.0|0.02|0.0|0|3.981751519247191|7.963503038494382|11.945254557741572
169.4|1.0|0.02|0.0|0|4.037876936605898|8.075753873211797|12.113630809817696
169.6|1.0|0.02|0.0|0|3.8682394393067807|7.736478878613561|11.60471831792034
169.8|1.0|0.02|0.0|0|4.447781670149416|8.895563340298832|13.343345010448246
170.0|1.0|0.02|0.0|0|4.347512665995164|8.695025331990328|13.042537997985491
170.2|1.0|0.02|0.0|0|4.128055978118791|8.256111956237582|12.384167934356373
170.4|1.0|0.02|0.0|0|4.36580072342651|8.73160144685302|13.097402170279528
170.6|1.0|0.02|0.0|0|4.497600860793609|8.995201721587218|13.492802582380827
170.8|1.0|0.02|0.0|0|4.095263599358732|8.190527198717463|12.285790798076196
171.0|1.0|0.02|0.0|0|3.363741305632284|6.727482611264568|10.091223916896851
171.2|1.0|0.02|0.0|0|3.629864071040647|7.259728142081294|10.88959221312194
171.4|1.0|0.02|0.0|0|4.296432230091887|8.592864460183774|12.889296690275659
171.6|1.0|0.02|0.0|0|4.2106675473530775|8.421335094706155|12.632002642059232
171.8|1.0|0.02|0.0|0|4.025264483274659|8.050528966549319|12.075793449823976
172.0|1.0|0.02|0.0|0|4.303369079301483|8.606738158602965|12.910107237904448
172.2|1.0|0.02|0.0|0|3.9073380444489887|7.814676088897977|11.722014133346965
172.4|1.0|0.02|0.0|0|4.190487621995271|8.380975243990543|12.571462865985813
172.6|1.0|0.02|0.0|0|4.150127771316329|8.300255542632659|12.450383313948986
172.8|1.0|0.02|0.0|0|4.420034272800549|8.840068545601097|13.260102818401647
173.0|1.0|0.02|0.0|0|3.757880472446559|7.515760944893118|11.273641417339677
173.2|1.0|0.02|0.0|0|4.155803375217365|8.31160675043473|12.467410125652094
173.4|1.0|0.02|0.0|0|4.67985081159859|9.35970162319718|14.039552434795768
173.6|1.0|0.02|0.0|0|4.745435568914981|9.490871137829963|14.236306706744944
173.8|1.0|0.02|0.0|0|4.309044683423126|8.618089366846252|12.927134050269379
174.0|1.0|0.02|0.0|0|4.276882927410188|8.553765854820377|12.830648782230563
174.2|1.0|0.02|0.0|0|4.367692591457162|8.735385182914325|13.103077774371485
174.4|1.0|0.02|0.0|0|4.095263599366299|8.190527198732598|12.285790798098896
174.6|1.0|0.02|0.0|0|3.976706537946593|7.953413075893186|11.930119613839778
174.8|1.0|0.02|0.0|0|3.9842740098939977|7.968548019787995|11.952822029681993
175.0|1.0|0.02|0.0|0|4.145082789905136|8.290165579810273|12.435248369715408
175.2|1.0|0.02|0.0|0|4.145082790142624|8.290165580285247|12.435248370427871
175.4|1.0|0.02|0.0|0|4.234000586033217|8.468001172066433|12.70200175809965
175.6|1.0|0.02|0.0|0|4.2213881326612315|8.442776265322463|12.664164397983695
175.8|1.0|0.02|0.0|0|4.5493119196430785|9.098623839286157|13.647935758929233
176.0|1.0|0.02|0.0|0|4.336161458148272|8.672322916296544|13.008484374444814
176.2|1.0|0.02|0.0|0|4.323549004658125|8.64709800931625|12.970647013974375
176.4|1.0|0.02|0.0|0|4.248504907340975|8.49700981468195|12.745514722022927
176.6|1.0|0.02|0.0|0|4.4755290674610295|8.951058134922059|13.426587202383088
176.8|1.0|0.02|0.0|0|4.386611271381844|8.773222542763689|13.15983381414553
177.0|1.0|0.02|0.0|0|4.341837062130799|8.683674124261598|13.025511186392395
177.2|1.0|0.02|0.0|0|4.205622566003585|8.41124513200717|12.616867698010756
177.4|1.0|0.02|0.0|0|4.364539478170336|8.729078956340672|13.093618434511008
177.6|1.0|0.02|0.0|0|3.9754452926048542|7.9508905852097085|11.926335877814562
177.8|1.0|0.02|0.0|0|4.285711644726107|8.571423289452214|12.85713493417832
178.0|1.0|0.02|0.0|0|4.102831071203109|8.205662142406219|12.308493213609326
178.2|1.0|0.02|0.0|0|4.3361614581674806|8.672322916334961|13.00848437450244
178.4|1.0|0.02|0.0|0|4.403638083451078|8.807276166902156|13.210914250353234
178.6|1.0|0.02|0.0|0|4.367692591438535|8.73538518287707|13.103077774315606
178.8|1.0|0.02|0.0|0|4.040399427383672|8.080798854767345|12.121198282151017
179.0|1.0|0.02|0.0|0|4.318504023400601|8.637008046801203|12.955512070201802
179.2|1.0|0.02|0.0|0|3.7673398125061066|7.534679625012213|11.30201943751832
179.4|1.0|0.02|0.0|0|3.9792290285235503|7.958458057047101|11.937687085570651
179.6|1.0|0.02|0.0|0|4.425079253994045|8.85015850798809|13.275237761982135
179.8|1.0|0.02|0.0|0|4.031570709928055|8.06314141985611|12.094712129784165
180.0|1.0|0.02|0.0|0|4.174722055373131|8.349444110746262|12.524166166119393
180.2|1.0|0.02|0.0|0|3.855626985897543|7.711253971795086|11.566880957692629
180.4|1.0|0.02|0.0|0|5.111827338468865|10.22365467693773|15.335482015406596
180.6|1.0|0.02|0.0|0|4.554356900780113|9.108713801560226|13.663070702340336
180.8|1.0|0.02|0.0|0|4.62624788486166|9.25249576972332|13.878743654584976
181.0|1.0|0.02|0.0|0|4.932099878365989|9.864199756731978|14.796299635097967
181.2|1.0|0.02|0.0|0|4.667238358263858|9.334476716527716|14.001715074791573
181.4|1.0|0.02|0.0|0|4.577689939533011|9.155379879066022|13.733069818599033
181.6|1.0|0.02|0.0|0|4.7757054570276525|9.551410914055305|14.327116371082957
181.8|1.0|0.02|0.0|0|4.7252556436759185|9.450511287351837|14.175766931027756
182.0|1.0|0.02|0.0|0|4.354449515427696|8.708899030855392|13.063348546283086
182.2|1.0|0.02|0.0|0|4.458502255454078|8.917004510908155|13.375506766362232
182.4|1.0|0.02|0.0|0|4.723363775614416|9.446727551228832|14.170091326843249
182.6|1.0|0.02|0.0|0|4.46291661421943|8.92583322843886|13.388749842658289
182.8|1.0|0.02|0.0|0|4.372737572727492|8.745475145454984|13.118212718182475
183.0|1.0|0.02|0.0|0|4.294540362111875|8.58908072422375|12.883621086335625
183.2|1.0|0.02|0.0|0|4.599131110147574|9.198262220295147|13.797393330442718
183.4|1.0|0.02|0.0|0|4.376521308736992|8.753042617473984|13.129563926210976
183.6|1.0|0.02|0.0|0|4.259225492723635|8.51845098544727|12.777676478170905
183.8|1.0|0.02|0.0|0|4.498231483454001|8.996462966908002|13.494694450362003
184.0|1.0|0.02|0.0|0|3.9830127645633184|7.966025529126637|11.949038293689954
184.2|1.0|0.02|0.0|0|4.466700350130559|8.933400700261117|13.400101050391676
184.4|1.0|0.02|0.0|0|4.182920149918646|8.365840299837291|12.548760449755937
184.6|1.0|0.02|0.0|0|4.32039589148073|8.64079178296146|12.96118767444219
184.8|1.0|0.02|0.0|0|4.59345550628088|9.18691101256176|13.780366518842637
185.0|1.0|0.02|0.0|0|4.248504907518509|8.497009815037018|12.745514722555527
185.2|1.0|0.02|0.0|0|3.8373389285744635|7.674677857148927|11.51201678572339
185.4|1.0|0.02|0.0|0|4.179136414097739|8.358272828195478|12.537409242293215
185.6|1.0|0.02|0.0|0|4.10472293926985|8.2094458785397|12.31416881780955
185.8|1.0|0.02|0.0|0|4.531654484845348|9.063308969690697|13.594963454536046
186.0|1.0|0.02|0.0|0|4.4269711220584576|8.853942244116915|13.280913366175373
186.2|1.0|0.02|0.0|0|4.14697465788573|8.29394931577146|12.44092397365719
186.4|1.0|0.02|0.0|0|4.0372463139722825|8.074492627944565|12.111738941916846
186.6|1.0|0.02|0.0|0|3.8360776832170087|7.672155366434017|11.508233049651025
186.8|1.0|0.02|0.0|0|4.044183163332637|8.088366326665273|12.13254948999791
187.0|1.0|0.02|0.0|0|4.694985755652306|9.389971511304612|14.084957266956916
187.2|1.0|0.02|0.0|0|4.631923488954781|9.263846977909562|13.895770466864342
187.4|1.0|0.02|0.0|0|4.50579895550909|9.01159791101818|13.51739686652727
187.6|1.0|0.02|0.0|0|4.361386364778155|8.72277272955631|13.084159094334463
187.8|1.0|0.02|0.0|0|4.261117360701319|8.522234721402638|12.783352082103956
188.0|1.0|0.02|0.0|0|3.8196814938663737|7.639362987732747|11.45904448159912
188.2|1.0|0.02|0.0|0|4.245982416670304|8.491964833340608|12.737947250010912
188.4|1.0|0.02|0.0|0|4.303999702080037|8.607999404160074|12.91199910624011
188.6|1.0|0.02|0.0|0|4.331116476693423|8.662232953386846|12.99334943008027
188.8|1.0|0.02|0.0|0|4.0183276340021985|8.036655268004397|12.054982902006595
189.0|1.0|0.02|0.0|0|4.005084557939553|8.010169115879107|12.01525367381866
189.2|1.0|0.02|0.0|0|3.8606719670910388|7.7213439341820775|11.582015901273117
189.4|1.0|0.02|0.0|0|4.200577584712301|8.401155169424602|12.6017327541369
189.6|1.0|0.02|0.0|0|3.7824747564975407|7.5649495129950814|11.34742426949262
189.8|1.0|0.02|0.0|0|4.316612155400216|8.633224310800433|12.949836466200649
190.0|1.0|0.02|0.0|0|3.9558959899353794|7.911791979870759|11.867687969806138
190.2|1.0|0.02|0.0|0|4.033462577986065|8.06692515597213|12.100387733958195
190.4|1.0|0.02|0.0|0|3.842383909911732|7.684767819823464|11.527151729735197
190.6|1.0|0.02|0.0|0|3.906076799220173|7.812153598440346|11.718230397660518
190.8|1.0|0.02|0.0|0|3.8669781938241794|7.733956387648359|11.600934581472538
191.0|1.0|0.02|0.0|0|4.19553260333545|8.3910652066709|12.586597810006351
191.2|1.0|0.02|0.0|0|4.288864758032723|8.577729516065446|12.86659427409817
191.4|1.0|0.02|0.0|0|3.8417532871442384|7.683506574288477|11.525259861432714
191.6|1.0|0.02|0.0|0|4.423187386155478|8.846374772310956|13.269562158466433
191.8|1.0|0.02|0.0|0|4.554356900900021|9.108713801800041|13.663070702700061
192.0|1.0|0.02|0.0|0|3.572477408340783|7.144954816681566|10.717432225022348
192.2|1.0|0.02|0.0|0|3.5220275949750794|7.044055189950159|10.566082784925237
192.4|1.0|0.02|0.0|0|4.309675306015415|8.61935061203083|12.929025918046245
192.6|1.0|0.02|0.0|0|4.068777447342873|8.137554894685746|12.206332342028617
192.8|1.0|0.02|0.0|0|3.809591531105689|7.619183062211378|11.428774593317065
193.0|1.0|0.02|0.0|0|3.892203100507613|7.784406201015226|11.67660930152284
193.2|1.0|0.02|0.0|0|4.362647610060521|8.725295220121042|13.087942830181564
193.4|1.0|0.02|0.0|0|4.285711644766271|8.571423289532541|12.85713493429881
193.6|1.0|0.02|0.0|0|4.121749751315219|8.243499502630439|12.365249253945658
193.8|1.0|0.02|0.0|0|4.619311035484425|9.23862207096885|13.857933106453274
194.0|1.0|0.02|0.0|0|4.77570545693161|9.55141091386322|14.327116370794828
194.2|1.0|0.02|0.0|0|4.650211546260398|9.300423092520797|13.950634638781192
194.4|1.0|0.02|0.0|0|3.782474756598822|7.564949513197644|11.347424269796464
194.6|1.0|0.02|0.0|0|3.822203984548105|7.64440796909621|11.466611953644314
194.8|1.0|0.02|0.0|0|4.066885579235386|8.133771158470772|12.200656737706158
195.0|1.0|0.02|0.0|0|4.382827535375837|8.765655070751674|13.148482606127509
195.2|1.0|0.02|0.0|0|4.284450399307534|8.568900798615068|12.853351197922601
195.4|1.0|0.02|0.0|0|4.367692591510713|8.735385183021426|13.103077774532139
195.6|1.0|0.02|0.0|0|4.221388132707798|8.442776265415596|12.664164398123393
195.8|1.0|0.02|0.0|0|4.140668431355152|8.281336862710305|12.422005294065457
196.0|1.0|0.02|0.0|0|4.119857883301448|8.239715766602895|12.359573649904341
196.2|1.0|0.02|0.0|0|4.29012600344373|8.58025200688746|12.870378010331187
196.4|1.0|0.02|0.0|0|4.120488505975227|8.240977011950454|12.36146551792568
196.6|1.0|0.02|0.0|0|4.280666663437151|8.561333326874301|12.84199999031145
196.8|1.0|0.02|0.0|0|4.2012082073790955|8.402416414758191|12.603624622137286
197.0|1.0|0.02|0.0|0|4.293279116835329|8.586558233670658|12.879837350505985
197.2|1.0|0.02|0.0|0|4.249766152814845|8.49953230562969|12.749298458444537
197.4|1.0|0.02|0.0|0|4.283819776717573|8.567639553435146|12.85145933015272
197.6|1.0|0.02|0.0|0|4.396701234191424|8.793402468382848|13.19010370257427
197.8|1.0|0.02|0.0|0|4.430124235444237|8.860248470888473|13.29037270633271
198.0|1.0|0.02|0.0|0|4.022111369908089|8.044222739816178|12.066334109724266
198.2|1.0|0.02|0.0|0|4.064363088721293|8.128726177442585|12.193089266163879
198.4|1.0|0.02|0.0|0|4.220126887362567|8.440253774725134|12.6603806620877
198.6|1.0|0.02|0.0|0|4.4465204248158265|8.893040849631653|13.339561274447478
198.8|1.0|0.02|0.0|0|4.573906203614897|9.147812407229795|13.721718610844691
199.0|1.0|0.02|0.0|0|4.663454622160644|9.326909244321287|13.99036386648193
199.2|1.0|0.02|0.0|0|4.556248768796795|9.11249753759359|13.668746306390384
199.4|1.0|0.02|0.0|0|4.221388132661814|8.442776265323628|12.664164397985441
199.6|1.0|0.02|0.0|0|3.9785984058480244|7.957196811696049|11.935795217544072
199.8|1.0|0.02|0.0|0|4.5366994661802895|9.073398932360579|13.610098398540867
200.0|1.0|0.02|0.0|0|4.304630324582686|8.609260649165371|12.913890973748057
200.2|1.0|0.02|0.0|0|3.968508443204919|7.937016886409838|11.905525329614756
200.4|1.0|0.02|0.0|0|4.2031000754167325|8.406200150833465|12.609300226250197
200.6|1.0|0.02|0.0|0|4.426971122176619|8.853942244353238|13.280913366529857
200.8|1.0|0.02|0.0|0|4.366431346195168|8.732862692390336|13.099294038585503
201.0|1.0|0.02|0.0|0|4.221388132713036|8.442776265426073|12.664164398139109
201.2|1.0|0.02|0.0|0|4.3866112713835905|8.773222542767181|13.159833814150769
201.4|1.0|0.02|0.0|0|4.498231483573327|8.996462967146654|13.49469445071998
201.6|1.0|0.02|0.0|0|4.33237772210443|8.66475544420886|12.997133166313287
201.8|1.0|0.02|0.0|0|4.4130974234093445|8.826194846818689|13.239292270228033
202.0|1.0|0.02|0.0|0|4.248504907346796|8.497009814693593|12.745514722040388
202.2|1.0|0.02|0.0|0|4.386611271419097|8.773222542838194|13.15983381425729
202.4|1.0|0.02|0.0|0|4.715165680868085|9.43033136173617|14.145497042604257
202.6|1.0|0.02|0.0|0|4.599761732875486|9.199523465750971|13.799285198626457
202.8|1.0|0.02|0.0|0|4.3285939860669895|8.657187972133979|12.985781958200969
203.0|1.0|0.02|0.0|0|4.656517772923108|9.313035545846216|13.969553318769321
203.2|1.0|0.02|0.0|0|4.852010799598065|9.70402159919613|14.556032398794194
203.4|1.0|0.02|0.0|0|4.27183794604498|8.54367589208996|12.815513838134938
203.6|1.0|0.02|0.0|0|4.459763500750414|8.919527001500828|13.379290502251243
203.8|1.0|0.02|0.0|0|4.301477211422752|8.602954422845505|12.904431634268258
204.0|1.0|0.02|0.0|0|4.9018299903522715|9.803659980704543|14.705489971056814
204.2|1.0|0.02|0.0|0|4.491925256906543|8.983850513813087|13.475775770719629
204.4|1.0|0.02|0.0|0|3.9956252179760487|7.9912504359520975|11.986875653928145
204.6|1.0|0.02|0.0|0|4.141299053961993|8.282598107923986|12.423897161885979
204.8|1.0|0.02|0.0|0|4.158325865926454|8.316651731852907|12.474977597779361
205.0|1.0|0.02|0.0|0|4.467330972794444|8.934661945588887|13.40199291838333
205.2|1.0|0.02|0.0|0|4.657779018274741|9.315558036549483|13.973337054824222
205.4|1.0|0.02|0.0|0|4.674175207574153|9.348350415148307|14.02252562272246
205.6|1.0|0.02|0.0|0|4.0441831631725655|8.088366326345131|12.132549489517697
205.8|1.0|0.02|0.0|0|4.561293750284822|9.122587500569644|13.683881250854464
206.0|1.0|0.02|0.0|0|4.006345803270233|8.012691606540466|12.019037409810698
206.2|1.0|0.02|0.0|0|5.142097226480255|10.28419445296051|15.426291679440764
206.4|1.0|0.02|0.0|0|4.37967442211695|8.7593488442339|13.13902326635085
206.6|1.0|0.02|0.0|0|4.493186502142926|8.986373004285852|13.479559506428776
